main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,0.387958,0.387958,15,0,0.00189734,0.0142578,4.25104,-0.00895997,0.0526693,-25.87134552001953,1,1024,66.76688279863447,1024
1024.0,-1.840975,-0.7265085,14,0,0.00282158,0.0273438,4.23699,-0.01083,0.00768702,-2.2047722339630127,2,2048,135.41344445105642,2048
1024.0,-2.167207,-1.20674133333,15,0,0.0042213,0.0494141,4.23379,-0.011757,0.00567496,-0.6612513065338135,3,3072,202.69020614493638,3072
1024.0,-0.458446,-1.0196675,15,0,0.00411503,0.0477539,4.23986,-0.00971815,0.00807582,-0.2535475492477417,4,4096,269.13489454612136,4096
1024.0,1.377489,-0.5402362,15,0,0.00438557,0.0459961,4.23861,-0.00995121,0.0037782,-0.41937708854675293,5,5120,335.42482382711023,5120
1024.0,3.518794,0.136268833333,15,0,0.00248621,0.0206055,4.2392,-0.00696236,0.00516876,-0.1713547706604004,6,6144,401.50296163000166,6144
1024.0,6.565324,1.05470528571,15,0,0.00460488,0.0549805,4.24472,-0.0111981,0.00753413,-0.1878058910369873,7,7168,468.1833857316524,7168
1024.0,5.431133,1.60175875,15,0,0.00348927,0.0327148,4.23629,-0.00769638,0.0111227,-0.05691254138946533,8,8192,534.597732196562,8192
1024.0,3.69571,1.83442,15,0,0.00412194,0.0454102,4.23325,-0.00959094,0.0330221,0.051896750926971436,9,9216,600.7484656320885,9216
1024.0,4.992424,2.1502204,15,0,0.00257997,0.0180664,4.23788,-0.0052394,0.00840935,-0.49215471744537354,10,10240,668.0659758085385,10240
1024.0,7.310493,2.61933609091,15,0,0.00441365,0.046582,4.23426,-0.0107377,0.00680698,-0.5090984106063843,11,11264,734.2665746100247,11264
1024.0,7.303421,3.0096765,15,0,0.00542915,0.0703125,4.23088,-0.0140507,0.00877069,-0.12532436847686768,12,12288,802.4986793529242,12288
