# {"t_start": 1585860978.6397986, "env_id": "PhantomXLeg-v0"} 
r,l,t
-0.383889,1024,69.193442
-1.487797,1024,135.463521
-1.299597,1024,201.208574
0.578505,1024,268.091776
-0.706927,1024,334.083209
2.859337,1024,402.207362
4.796316,1024,469.676905
7.398106,1024,536.362724
6.206733,1024,604.354251
8.300886,1024,670.251118
9.912477,1024,737.506257
9.165913,1024,805.583644
14.689244,1024,873.834616
20.031244,1024,940.489659
12.010512,1024,1007.32039
19.002955,1024,1076.526124
18.568472,1024,1144.94308
17.213461,1024,1210.15526
16.307698,1024,1278.925761
22.926212,1024,1347.896876
17.395,1024,1416.428823
22.737121,1024,1482.610103
19.880828,1024,1551.823339
24.494561,1024,1619.756114
25.534296,1024,1685.705981
25.553921,1024,1753.235816
24.889926,1024,1821.057111
26.742125,1024,1889.286292
23.418443,1024,1957.184866
25.530366,1024,2025.793917
23.235453,1024,2094.059938
24.465808,1024,2162.761355
22.927176,1024,2230.917676
26.106871,1024,2299.017627
20.810971,1024,2367.82521
25.812546,1024,2436.595853
29.885249,1024,2505.199793
20.556099,1024,2573.720469
28.180131,1024,2642.429919
21.236259,1024,2710.243904
25.825744,1024,2779.782036
26.054469,1024,2848.85665
27.723599,1024,2917.916781
28.142989,1024,2983.832447
26.932737,1024,3049.909583
25.699488,1024,3118.088445
27.017232,1024,3185.709221
31.43645,1024,3252.376461
27.844988,1024,3321.19667
28.355381,1024,3386.462909
30.591222,1024,3453.901043
36.763187,1024,3520.841761
34.323557,1024,3589.263501
27.100728,1024,3657.158089
31.544092,1024,3724.218784
30.911261,1024,3792.128905
28.15813,1024,3859.680234
31.658044,1024,3925.931961
32.335136,1024,3992.26149
34.011097,1024,4059.508613
34.689864,1024,4125.832338
31.11577,1024,4192.002404
33.005956,1024,4259.09458
32.544161,1024,4328.251209
25.15929,1024,4394.293648
35.823226,1024,4461.662772
36.258727,1024,4529.697228
33.349908,1024,4596.804515
42.414471,1024,4668.625478
-28.036748,1024,4750.021104
36.345159,1024,4818.994758
30.247375,1024,4887.767972
38.31676,1024,4956.250605
37.75258,1024,5021.206866
34.243191,1024,5084.468068
30.158452,1024,5156.189655
36.687846,1024,5224.238221
38.341389,1024,5289.768471
38.310971,1024,5357.81179
37.901026,1024,5424.870473
39.294118,1024,5489.690484
38.581757,1024,5557.793252
34.153299,1024,5623.238997
49.004119,1024,5688.718292
43.679718,1024,5755.557158
45.110265,1024,5822.282776
45.593638,1024,5886.800501
36.899485,1024,5954.892863
37.792617,1024,6023.56191
45.167651,1024,6089.872964
42.924909,1024,6157.487218
35.822629,1024,6224.473784
48.874454,1024,6290.393127
49.254603,1024,6358.036374
41.192747,1024,6426.607355
43.498967,1024,6490.738528
23.461224,1024,6556.542002
54.572731,1024,6620.53901
29.739242,1024,6683.028583
54.561883,1024,6746.993562
31.865454,1024,6813.808913
28.86777,1024,6877.45448
48.632389,1024,6943.349612
21.997806,1024,7003.980104
17.368317,1024,7067.199123
49.453352,1024,7131.193348
50.218443,1024,7196.730264
38.279784,1024,7259.81124
42.325948,1024,7323.902983
44.938386,1024,7388.00854
34.609792,1024,7450.75875
47.073894,1024,7515.141733
38.372384,1024,7577.931932
49.269482,1024,7641.14609
39.762348,1024,7703.001725
46.878678,1024,7766.189721
28.419626,1024,7832.203884
-16.020817,613,7872.481869
20.084542,1024,7934.222644
52.683477,1024,7999.613677
43.969601,1024,8063.34523
51.689251,1024,8125.257521
40.194407,1024,8186.773099
43.421314,1024,8252.49611
49.101715,1024,8318.266262
48.622555,1024,8380.455005
21.01071,1024,8441.839723
37.421123,1024,8506.674509
42.725418,1024,8571.533303
44.522039,1024,8636.420303
64.394618,1024,8699.576132
53.182607,1024,8761.721491
41.222805,1024,8822.694458
55.099118,1024,8884.989991
-1142.942126,1024,8923.653016
-16.208836,1024,9002.518589
49.809756,1024,9066.353281
57.157742,1024,9126.999473
43.077533,1024,9188.793869
48.949127,1024,9249.388275
27.484041,1024,9311.477785
54.017048,1024,9374.173836
42.804575,1024,9437.681707
62.141965,1024,9500.915657
64.308324,1024,9565.94131
55.769999,1024,9626.972864
56.846498,1024,9687.576179
37.891584,1024,9750.712141
41.836266,1024,9817.689471
48.347951,1024,9878.749225
41.847408,1024,9937.664095
66.573949,1024,10002.641896
56.094107,1024,10066.269582
40.182738,1024,10133.163681
