main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-0.464309,-0.464309,14,0,0.00555591,0.0744141,25.5268,-0.0384525,0.0724513,-17.73822021484375,1,1024,70.98956564068794,1024
1024.0,-1.492958,-0.9786335,14,0,0.00633187,0.0943359,25.497,-0.0418761,0.02457,-2.0459039211273193,2,2048,143.18659897334874,2048
1024.0,-1.196538,-1.05126833333,14,0,0.00588314,0.0888672,25.4726,-0.0428411,0.0109249,-2.5252041816711426,3,3072,214.32633056491613,3072
1024.0,-0.820817,-0.9936555,14,0,0.00660702,0.104883,25.4526,-0.0450007,0.0118001,-1.3617570400238037,4,4096,286.4683873131871,4096
1024.0,1.426409,-0.5096426,14,0,0.00733993,0.119336,25.4255,-0.0489193,0.00913459,-1.340815544128418,5,5120,358.0422618519515,5120
1024.0,-0.185064,-0.455546166667,14,0,0.00633433,0.0979492,25.4134,-0.044231,0.00826532,-1.0608243942260742,6,6144,428.15780937485397,6144
1024.0,-0.65018,-0.483351,14,0,0.00715283,0.108008,25.4171,-0.0456656,0.00825742,-1.0978987216949463,7,7168,498.70279801636934,7168
1024.0,-114.462034,-14.730686375,16,0,0.00649067,0.0979492,25.4154,-0.0417804,13.7114,0.018529534339904785,8,8192,559.3972177598625,8192
1024.0,2.135106,-12.8567094444,14,0,0.00723584,0.111328,25.4108,-0.0452287,0.0098139,-0.6198711395263672,9,9216,629.8099310155958,9216
1024.0,2.415488,-11.3294897,14,0,0.00619539,0.0893555,25.3901,-0.0403397,0.0272151,-0.15180516242980957,10,10240,699.419585287571,10240
1024.0,1.395791,-10.172646,14,0,0.00785476,0.11709,25.384,-0.0449378,0.010859,-0.8039819002151489,11,11264,770.5682185012847,11264
1024.0,2.023097,-9.15633408333,14,0,0.00728585,0.109375,25.3686,-0.0450354,0.00835494,-0.35806286334991455,12,12288,840.6150451991707,12288
1024.0,0.443486,-8.41788638462,14,0,0.00840215,0.14043,25.348,-0.0502036,0.00994423,-0.1920013427734375,13,13312,911.3341036085039,13312
1024.0,1.718038,-7.69389178571,14,0,0.00867894,0.147168,25.3401,-0.0515747,0.0114189,-0.40013039112091064,14,14336,983.7512316573411,14336
1024.0,2.641492,-7.0048662,14,0,0.00777892,0.11543,25.335,-0.0463375,0.0117345,-0.347432017326355,15,15360,1055.0848149191588,15360
1024.0,5.555703,-6.219830625,14,0,0.00848453,0.138965,25.3351,-0.0489013,0.00880754,-0.9341690540313721,16,16384,1127.7977265529335,16384
1024.0,1.500838,-5.76567364706,13,0,0.00959837,0.157227,25.3234,-0.0524718,0.00962519,-0.459192156791687,17,17408,1201.2144653443247,17408
1024.0,6.682357,-5.07411638889,14,0,0.00832797,0.137598,25.2976,-0.0439564,0.0258668,-0.130487322807312,18,18432,1272.5165869481862,18432
1024.0,5.222482,-4.53219015789,14,0,0.00778826,0.120605,25.2704,-0.0451763,0.0168645,-0.3615628480911255,19,19456,1343.87788778916,19456
1024.0,5.955494,-4.00780595,14,0,0.00959025,0.152539,25.2533,-0.0484309,0.00860794,-0.5093286037445068,20,20480,1413.764609741047,20480
1024.0,6.209978,-3.52124480952,14,0,0.00917216,0.149121,25.2521,-0.0511285,0.00869927,-0.3622887134552002,21,21504,1485.6525101475418,21504
1024.0,6.169321,-3.08076454545,14,0,0.00784887,0.119043,25.2586,-0.0449378,0.00751721,-0.3828383684158325,22,22528,1555.0737254284322,22528
1024.0,8.378509,-2.58253526087,14,0,0.00798982,0.128027,25.2548,-0.0458623,0.0245229,-0.15084826946258545,23,23552,1624.3209835458547,23552
1024.0,9.199225,-2.09162858333,14,0,0.00836207,0.134473,25.2595,-0.0481164,0.0120658,-0.26441121101379395,24,24576,1695.960080364719,24576
1024.0,8.250337,-1.67794996,14,0,0.00863322,0.13418,25.2703,-0.0457447,0.00912676,-0.26596641540527344,25,25600,1767.1015552021563,25600
1024.0,9.908542,-1.23231565385,14,0,0.00835981,0.13252,25.2678,-0.0465502,0.0139897,-0.07285082340240479,26,26624,1838.7494650315493,26624
1024.0,8.425188,-0.874630333333,14,0,0.0104245,0.169922,25.2577,-0.0526048,0.0100651,-0.05663406848907471,27,27648,1910.472367176786,27648
1024.0,16.488959,-0.254502142857,16,0,0.00635921,0.0987305,25.2604,-0.0444115,6.98775,-0.005602598190307617,28,28672,1974.0469074156135,28672
1024.0,9.634164,0.0864863448276,14,0,0.00982065,0.166602,25.2683,-0.0517978,0.0142192,0.0938909649848938,29,29696,2043.1532489582896,29696
1024.0,11.253895,0.4587333,14,0,0.0095544,0.149902,25.2495,-0.0476232,0.0253715,-0.1876366138458252,30,30720,2114.038355588913,30720
1024.0,12.165198,0.836361193548,14,0,0.00791843,0.125586,25.2332,-0.0491382,0.0129633,0.23975616693496704,31,31744,2186.3822685182095,31744
1024.0,17.215966,1.34822384375,14,0,0.0103823,0.175293,25.2126,-0.0485273,0.0144347,-0.1870957612991333,32,32768,2258.6872171275318,32768
1024.0,13.214494,1.70780778788,14,0,0.0106198,0.18125,25.1936,-0.0483841,0.0118314,-0.07204306125640869,33,33792,2330.6674153618515,33792
1024.0,18.012592,2.18736026471,14,0,0.00863903,0.135742,25.1669,-0.0459647,0.0197095,0.11704879999160767,34,34816,2402.1349128428847,34816
1024.0,17.732443,2.63150548571,13,0,0.00840157,0.133398,25.1347,-0.0444338,0.0174768,-0.31964242458343506,35,35840,2476.2935820836574,35840
1024.0,26.550267,3.29591552778,8,0,0.00731162,0.112207,25.134,-0.0407929,0.943018,0.12992125749588013,36,36864,2592.6395468916744,36864
1024.0,16.401456,3.65011932432,14,0,0.0102278,0.171582,25.1305,-0.0468906,0.01875,0.022133946418762207,37,37888,2664.1175908837467,37888
1024.0,19.727797,4.07321610526,13,0,0.00976563,0.163867,25.104,-0.0449719,0.0214583,-0.015198111534118652,38,38912,2738.2915387935936,38912
1024.0,21.375513,4.51686474359,13,0,0.0098375,0.156836,25.0881,-0.0441183,0.0189437,-0.2097080945968628,39,39936,2812.277969468385,39936
1024.0,19.474758,4.890812075,14,0,0.00741311,0.106445,25.0857,-0.038496,0.0225732,0.12235444784164429,40,40960,2884.235423948616,40960
1024.0,20.830617,5.27958780488,14,0,0.0079251,0.120996,25.0776,-0.0424573,0.024968,0.053657472133636475,41,41984,2956.4982161652297,41984
1024.0,19.74764,5.6240652381,14,0,0.00818703,0.128613,25.0527,-0.0428324,0.0453805,-0.010649323463439941,42,43008,3027.5811909399927,43008
1024.0,20.05558,5.95968186047,14,0,0.00881917,0.137402,25.0537,-0.0437173,0.0254391,0.42014777660369873,43,44032,3099.4444277528673,44032
1024.0,22.47194,6.33496045455,14,0,0.00977705,0.15625,25.056,-0.0440095,0.0257913,0.039070844650268555,44,45056,3172.1162132024765,45056
1024.0,20.043097,6.63958571111,13,0,0.00904067,0.141992,25.0418,-0.0464623,0.0200707,0.23503035306930542,45,46080,3246.611597308889,46080
1024.0,21.443897,6.96141856522,14,0,0.00781674,0.11582,25.0385,-0.0378394,0.0245959,-0.0828779935836792,46,47104,3317.6516746822745,47104
1024.0,19.66833,7.23177838298,13,0,0.00990629,0.162012,25.0173,-0.0464753,0.0204594,0.38402509689331055,47,48128,3390.873293565586,48128
