# {"t_start": 1585764771.9312325, "env_id": "PhantomX-v0"} 
r,l,t
-0.464309,1024,71.135346
-1.492958,1024,143.575306
-1.196538,1024,214.713912
-0.820817,1024,286.84836
1.426409,1024,358.355546
-0.185064,1024,428.545337
-0.65018,1024,499.085888
-114.462034,1024,559.783243
2.135106,1024,630.077558
2.415488,1024,699.722031
1.395791,1024,770.950124
2.023097,1024,840.979903
0.443486,1024,911.717114
1.718038,1024,984.129924
2.641492,1024,1055.473343
5.555703,1024,1128.030302
1.500838,1024,1201.596529
6.682357,1024,1272.863632
5.222482,1024,1344.255244
5.955494,1024,1414.151303
6.209978,1024,1485.977503
6.169321,1024,1555.458467
8.378509,1024,1624.654883
9.199225,1024,1696.299329
8.250337,1024,1767.492043
9.908542,1024,1839.137349
8.425188,1024,1910.788806
16.488959,1024,1974.426445
9.634164,1024,2043.534009
11.253895,1024,2114.415568
12.165198,1024,2186.727676
17.215966,1024,2259.078667
13.214494,1024,2331.008691
18.012592,1024,2402.518895
17.732443,1024,2476.652041
26.550267,1024,2592.9682
16.401456,1024,2664.495765
19.727797,1024,2738.67451
21.375513,1024,2812.600594
19.474758,1024,2884.618882
20.830617,1024,2956.834349
19.74764,1024,3027.951258
20.05558,1024,3099.827281
22.47194,1024,3172.504261
20.043097,1024,3246.939096
21.443897,1024,3318.03116
19.66833,1024,3391.243362
23.542569,1024,3466.325312
25.192061,1024,3541.164111
28.081639,1024,3613.8952
25.115093,1024,3686.239343
19.35302,1024,3757.066266
19.719219,1024,3829.711288
26.637106,1024,3901.73901
22.826736,1024,3972.917406
20.470479,1024,4045.830253
25.528849,1024,4118.911264
19.813655,1024,4194.241987
23.423497,1024,4266.958556
24.689219,1024,4339.597225
26.496539,1024,4411.134245
16.173901,1024,4484.418382
23.548661,1024,4556.529038
26.649718,1024,4627.292986
20.83925,1024,4701.498638
18.819578,1024,4774.540425
23.151439,1024,4848.039299
28.285271,1024,4920.118967
23.101025,1024,4992.937325
26.375716,1024,5066.81654
24.236371,1024,5140.492774
27.532818,1024,5213.187276
26.595752,1024,5286.457196
26.537354,1024,5361.65097
29.169589,1024,5432.055957
31.033505,1024,5502.358097
29.831634,1024,5578.107197
25.60334,1024,5649.074887
26.592277,1024,5722.389069
28.29846,1024,5795.79057
26.587412,1024,5868.731255
30.869296,1024,5940.147152
27.923825,1024,6011.719297
20.467325,1024,6085.118451
33.085015,1024,6161.876609
30.70469,1024,6237.958158
29.344867,1024,6312.199288
23.200672,1024,6385.103085
39.367446,1024,6457.643505
31.593263,1024,6529.105145
28.709138,1024,6598.571281
33.524103,1024,6669.089023
27.975216,1024,6741.107388
31.528206,1024,6813.123679
31.683256,1024,6886.514651
29.92377,1024,6960.939225
36.934526,1024,7064.306993
36.149191,1024,7134.226377
30.309869,1024,7206.962858
27.004928,1024,7281.557248
-15.172665,1024,7344.940308
33.65905,1024,7415.980952
22.803742,1024,7487.565955
34.0556,1024,7559.439195
30.419265,1024,7631.88259
45.109396,1024,7703.103115
28.191279,1024,7776.678613
29.103808,1024,7848.656876
31.807209,1024,7921.999506
32.52936,1024,7995.135867
32.93853,1024,8070.171447
28.714777,1024,8143.115648
36.204585,1024,8212.355661
32.984063,1024,8285.269401
29.958192,1024,8360.098843
30.705691,1024,8431.031184
36.283639,1024,8502.428869
37.137416,1024,8569.664351
31.064943,1024,8639.559495
32.576754,1024,8712.428113
31.458409,1024,8784.050002
32.591063,1024,8857.411765
31.836431,1024,8929.322359
35.819293,1024,9000.529651
30.317195,1024,9070.975855
34.5136,1024,9143.357387
35.036388,1024,9213.3711
38.193876,1024,9289.60191
37.316014,1024,9364.400425
39.992373,1024,9431.334252
36.793702,1024,9502.431245
36.410021,1024,9568.491458
36.690407,1024,9639.958861
37.200895,1024,9708.947479
30.194377,1024,9778.067521
32.955954,1024,9851.87907
40.545743,1024,9925.409992
36.401874,1024,9993.403354
33.643936,1024,10064.82388
37.650163,1024,10137.015239
40.981098,1024,10209.364552
35.650366,1024,10282.861219
39.674685,1024,10355.443316
32.402478,1024,10427.298861
41.411413,1024,10498.817345
21.100473,1024,10567.756831
23.233044,1024,10636.902155
32.529501,1024,10707.248502
25.481485,1024,10775.817383
29.460076,1024,10850.911126
31.505498,1024,10923.398098
37.23549,1024,10997.859661
36.914886,1024,11067.44803
36.301205,1024,11135.882659
30.140886,1024,11207.275329
28.23293,1024,11276.199822
34.980152,1024,11347.638216
161.513434,1024,11405.551058
39.609965,1024,11478.03649
35.79461,1024,11549.88332
38.731275,1024,11621.446329
37.028969,1024,11693.00349
25.973126,1024,11766.839069
29.465774,1024,11839.01118
35.015316,1024,11909.788767
43.180883,1024,11980.636817
35.555937,1024,12055.133666
31.638644,1024,12125.762426
32.195944,1024,12200.650443
36.958132,1024,12276.167147
37.509072,1024,12346.322926
15.004236,1024,12419.696591
34.510557,1024,12491.163563
39.733459,1024,12563.401483
36.57551,1024,12635.783726
35.130277,1024,12708.256703
31.103905,1024,12781.57492
32.368718,1024,12853.043993
39.339417,1024,12921.81631
35.038518,1024,12994.529653
35.384501,1024,13068.141576
37.299453,1024,13140.076499
37.336135,1024,13210.819895
33.564966,1024,13284.159679
38.950709,1024,13359.731311
40.493864,1024,13434.903183
35.449444,1024,13505.516189
38.421131,1024,13577.294276
40.483168,1024,13651.82754
37.767516,1024,13723.436098
40.109141,1024,13794.699693
32.192175,1024,13866.525839
37.603401,1024,13938.849941
33.090268,1024,14011.321061
33.27756,1024,14080.97181
34.844605,1024,14151.756795
33.648073,1024,14225.508361
34.907323,1024,14298.087958
39.498186,1024,14370.291082
33.23394,1024,14441.726794
36.244141,1024,14514.773139
31.687228,1024,14587.921903
37.235738,1024,14654.499264
26.699067,1024,14727.056466
44.246574,1024,14798.356579
42.256209,1024,14870.722803
24.616743,1024,14944.271544
33.999427,1024,15013.847039
43.814984,1024,15087.264211
43.083539,1024,15159.539468
40.842587,1024,15229.365908
42.642605,1024,15298.390212
24.858055,1024,15371.008562
31.348179,1024,15446.063535
45.62193,1024,15516.619283
1.513518,1024,15578.843636
42.275314,1024,15648.248341
41.870725,1024,15720.130298
43.439204,1024,15792.151515
40.881713,1024,15862.99062
36.813208,1024,15936.270005
43.352425,1024,16010.221935
33.395472,1024,16082.843427
41.133371,1024,16153.243758
41.020523,1024,16223.11164
47.030932,1024,16293.805764
40.329019,1024,16366.030844
41.915074,1024,16432.121726
37.521533,1024,16501.618945
38.931734,1024,16573.395245
32.995158,1024,16644.432239
44.031447,1024,16716.37045
43.804366,1024,16786.053391
35.096034,1024,16854.294661
48.703464,1024,16921.207299
38.483308,1024,16991.697838
49.604048,1024,17060.568009
49.41857,1024,17130.519525
50.401142,1024,17200.719374
28.878012,1024,17272.632024
48.839821,1024,17343.06137
51.427789,1024,17408.313632
43.14205,1024,17476.63591
46.185342,1024,17546.689311
31.40126,1024,17614.934068
47.558981,1024,17685.556731
32.321939,1024,17755.625297
6.010502,140,17767.040443
46.262985,1024,17834.322183
43.555357,1024,17899.064516
46.279593,1024,17968.336713
35.305898,1024,18036.782902
47.607445,1024,18105.287209
45.026008,1024,18173.966822
42.791337,1024,18240.815017
45.929592,1024,18307.983162
47.827983,1024,18375.109538
39.041715,1024,18443.75061
43.356264,1024,18511.843544
42.764195,1024,18577.019612
41.294907,1024,18645.334464
51.904031,1024,18713.118138
43.218239,1024,18777.715374
48.999058,1024,18843.211169
