# {"t_start": 1586120038.9347827, "env_id": "PhantomXLeg-v0"} 
r,l,t
-1.924557,1024,68.773719
-0.209877,1024,134.079696
-19.309758,1024,198.788647
1.478915,1024,264.770401
-0.060763,1024,330.704627
3.731038,1024,397.248319
4.939921,1024,463.485923
3.767639,1024,529.479325
9.880598,1024,597.167915
7.413352,1024,664.565982
5.394501,1024,730.33983
11.639502,1024,796.876199
11.285584,1024,864.345752
16.570454,1024,928.718843
17.541249,1024,995.980338
15.901703,1024,1063.892158
21.047687,1024,1129.797163
18.40715,1024,1196.96978
21.594925,1024,1262.99196
23.064819,1024,1330.557677
24.090052,1024,1398.255275
25.235272,1024,1463.935987
21.714724,1024,1530.553376
24.373645,1024,1598.416517
26.662872,1024,1665.823558
25.871216,1024,1732.414132
28.078959,1024,1799.870113
25.128228,1024,1869.170567
25.679628,1024,1936.04335
-11.321628,1024,2002.152522
29.954215,1024,2070.284652
29.098609,1024,2136.082007
23.308376,1024,2204.066026
31.451616,1024,2271.351248
32.346736,1024,2337.74356
30.254164,1024,2405.447371
29.619894,1024,2474.079954
30.518857,1024,2540.365695
31.911782,1024,2605.198953
17.419919,1024,2672.91659
33.525361,1024,2738.097365
30.142315,1024,2804.509322
28.724495,1024,2870.950655
117.969465,1024,2927.984941
24.559422,1024,2992.182911
33.964593,1024,3058.572794
20.739992,1024,3123.99756
30.897543,1024,3190.202897
30.940475,1024,3250.669006
31.054764,1024,3316.327235
29.7111,1024,3380.981958
36.240168,1024,3444.809024
25.499906,1024,3509.650385
27.740499,1024,3575.310851
35.957226,1024,3642.679488
35.410406,1024,3706.926952
34.116359,1024,3774.428359
36.760955,1024,3841.900057
33.498405,1024,3906.091677
42.988695,1024,3968.180655
35.825936,1024,4032.953967
43.826008,1024,4099.190626
34.464036,1024,4163.478037
27.721825,1024,4228.203561
37.590688,1024,4294.784467
32.016291,1024,4360.307672
34.56658,1024,4426.850242
41.390597,1024,4491.531415
24.249136,1024,4552.834859
35.377788,1024,4616.309876
41.289283,1024,4683.321735
36.967532,1024,4748.75912
41.777188,1024,4811.887932
37.34616,1024,4876.652683
35.211993,1024,4942.310126
37.725508,1024,5005.671022
38.407031,1024,5071.268173
36.474139,1024,5137.119622
40.101701,1024,5205.00955
30.341709,1024,5268.727029
42.562192,1024,5334.895888
42.918474,1024,5399.733708
35.309526,1024,5463.344107
43.026005,1024,5529.392245
45.263267,1024,5594.115539
42.006479,1024,5657.308082
45.932225,1024,5720.659469
42.055931,1024,5781.32244
49.71364,1024,5844.773087
42.452041,1024,5909.416055
44.442854,1024,5972.679805
40.543636,1024,6036.744081
40.530471,1024,6098.606472
42.846231,1024,6163.381188
39.116298,1024,6227.293589
40.107037,1024,6291.62932
36.705307,1024,6356.089981
41.911735,1024,6421.922708
39.375263,1024,6487.668951
47.660584,1024,6551.159523
46.680442,1024,6614.180893
46.311532,1024,6673.179442
54.0749,1024,6734.038746
49.017151,1024,6794.916652
45.15546,1024,6858.748261
49.228714,1024,6922.933458
53.783078,1024,6984.613986
48.267598,1024,7047.702062
52.924508,1024,7112.120009
44.578996,1024,7178.59038
30.266449,1024,7241.099123
53.470266,1024,7305.591713
23.49927,1024,7367.041327
56.31737,1024,7428.595826
50.558867,1024,7489.75053
56.790555,1024,7552.429157
51.219936,1024,7616.081481
50.422839,1024,7677.187279
45.78353,1024,7743.602252
30.24799,1024,7803.423875
25.504142,1024,7868.475909
57.178974,1024,7931.860879
47.037054,1024,7997.877385
-60.579327,1024,8048.785296
53.167151,1024,8110.275357
29.456488,1024,8170.340316
47.890663,1024,8231.605356
42.705954,1024,8289.274934
55.857966,1024,8348.750069
28.891788,1024,8409.461304
15.318456,1024,8469.780952
61.552805,1024,8528.873342
60.077757,1024,8588.705844
57.453771,1024,8651.06093
60.900276,1024,8710.099927
55.508996,1024,8772.264487
55.6056,1024,8833.056804
62.733479,1024,8894.294218
61.538568,1024,8955.534593
57.080185,1024,9017.576154
65.055469,1024,9079.170379
50.128522,1024,9139.815584
24.751926,1024,9198.364565
52.53572,1024,9259.479087
45.62294,1024,9318.851346
66.349908,1024,9379.265674
50.085212,1024,9440.071738
62.471049,1024,9501.172668
42.499282,1024,9559.226942
50.615367,1024,9619.427556
62.098604,1024,9678.319175
58.120386,1024,9737.837482
13.460029,1024,9856.230049
67.773392,1024,9918.684292
71.860218,1024,9978.87879
67.338123,1024,10037.969033
64.620283,1024,10097.871878
43.318885,1024,10155.141249
62.692585,1024,10214.298602
9.534051,1024,10272.493259
73.19256,1024,10333.494213
61.948899,1024,10394.393027
30.823241,1024,10451.695771
62.634774,1024,10509.526149
41.368469,1024,10568.710765
61.695067,1024,10629.505692
63.767427,1024,10688.631482
43.230787,1024,10747.79914
47.928084,1024,10808.977999
66.187597,1024,10867.017301
59.480192,1024,10926.04709
69.857541,1024,10983.275944
60.923642,1024,11040.778768
48.652951,1024,11097.804813
69.322714,1024,11156.854445
66.945587,1024,11212.951641
55.906373,1024,11271.037019
76.994199,1024,11327.10707
74.953163,1024,11383.560224
73.219757,1024,11440.342921
69.399405,1024,11495.879415
64.901662,1024,11551.512699
68.611481,1024,11610.917485
54.892723,1024,11668.874522
74.942318,1024,11726.186688
77.545582,1024,11784.096514
69.323846,1024,11840.386364
76.765877,1024,11897.310352
19.83509,1024,11954.960387
77.975853,1024,12011.58738
78.924959,1024,12069.708061
69.060314,1024,12129.257054
76.997096,1024,12185.074365
69.017854,1024,12240.499925
79.40737,1024,12298.22792
70.578139,1024,12357.795551
76.659747,1024,12414.626847
77.505269,1024,12472.873878
89.594653,1024,12530.076545
84.636793,1024,12585.125849
79.176585,1024,12640.33011
52.931447,491,12669.248145
76.686479,1024,12725.637033
76.967606,1024,12783.302344
78.450851,1024,12839.879364
60.323775,1024,12894.357501
25.59411,1024,12950.096316
79.712958,1024,13006.508138
70.367241,1024,13061.927809
79.806046,1024,13116.759587
95.212894,1024,13171.370646
86.016332,1024,13227.202695
87.480582,1024,13279.952551
85.085312,1024,13335.692773
81.959319,1024,13389.68265
81.549874,1024,13445.787603
85.095623,1024,13503.065836
85.181138,1024,13556.289196
81.118528,1024,13611.350388
88.813048,1024,13666.733435
63.069757,1024,13723.047575
67.263565,1024,13777.697655
79.456031,1024,13834.933324
83.643832,1024,13888.485533
77.915436,1024,13946.341426
80.502363,1024,14002.463482
88.107546,1024,14058.180504
89.292613,1024,14112.859573
79.30683,1024,14169.607591
95.676586,1024,14223.597491
69.433851,1024,14278.659159
78.284164,1024,14332.990642
71.374572,1024,14386.124356
82.541734,1024,14441.314081
81.697235,1024,14496.025051
56.7661,1024,14549.590311
87.857211,1024,14605.466577
77.772511,1024,14660.312686
80.371666,1024,14715.368552
85.894583,1024,14769.46433
95.359821,1024,14823.05047
73.426386,1024,14879.237787
100.089277,1024,14931.963216
87.542389,1024,14985.551487
85.797954,1024,15041.646101
50.636859,1024,15098.713155
90.176699,1024,15154.130723
75.363306,1024,15207.791841
88.706005,1024,15262.113695
92.599631,1024,15315.784621
92.552534,1024,15369.634644
108.980484,1024,15424.210805
87.624361,1024,15479.917958
96.046646,1024,15533.487795
80.647036,1024,15587.861911
98.435533,1024,15637.838404
105.451387,1024,15691.36739
106.799537,1024,15743.447796
104.354901,1024,15796.218605
92.331079,1024,15851.540985
98.244376,1024,15905.515739
92.862309,1024,15959.656245
110.972554,1024,16013.095961
78.584806,1024,16068.331542
113.75918,1024,16120.85365
103.709204,1024,16174.300906
98.857105,1024,16227.834487
93.668029,1024,16283.143584
78.80948,1024,16337.615937
106.371714,1024,16389.566736
85.5329,1024,16441.050997
105.106634,1024,16492.643454
109.349767,1024,16545.504206
66.658488,1024,16598.582261
68.189623,1024,16654.806362
109.888189,1024,16708.34996
101.848006,1024,16761.14774
96.768699,1024,16813.538246
106.91455,1024,16864.978044
98.132642,1024,16918.404209
107.365158,1024,16971.386454
118.273828,1024,17023.122472
113.769531,1024,17074.665697
123.085517,1024,17128.699119
96.629141,1024,17182.232689
116.09481,1024,17235.71238
118.873375,1024,17288.640435
110.59296,1024,17342.452791
122.265782,1024,17396.796677
87.389303,1024,17451.142069
36.377988,1024,17506.963164
114.888806,1024,17559.509114
92.432503,1024,17614.334311
115.549578,1024,17667.312074
106.936183,1024,17719.281145
116.653487,1024,17772.515511
117.382516,1024,17824.343383
97.272622,1024,17879.856942
107.460939,1024,17932.905201
109.363764,1024,17987.302152
93.636553,1024,18039.739116
125.061122,1024,18091.038877
103.166507,1024,18143.156838
97.957542,1024,18196.643308
122.610802,1024,18250.231217
109.979818,1024,18303.961542
116.765573,1024,18358.416193
93.049703,1024,18413.221951
106.689335,1024,18466.208292
116.283938,1024,18517.793768
121.434027,1024,18568.730051
109.376459,1024,18622.407072
103.199045,1024,18674.585117
122.513078,1024,18726.539537
121.502195,1024,18778.455482
131.936183,1024,18830.295501
