# {"t_start": 1585589034.5997832, "env_id": "PhantomX-v0"} 
r,l,t
0.385531,1024,70.424005
-1.814047,1024,139.919201
-1.111949,1024,210.467413
-0.443961,1024,277.71518
0.281823,1024,347.126291
0.109251,1024,415.873812
-0.587551,1024,486.731677
1.910708,1024,556.559629
0.713268,1024,623.356941
1.949352,1024,693.45862
1.653692,1024,761.79658
2.621169,1024,829.309963
2.387562,1024,898.897519
2.071291,1024,969.465961
2.910716,1024,1038.416881
2.581223,1024,1107.284715
6.564338,1024,1176.805817
3.694803,1024,1245.628497
1.870442,1024,1316.079421
7.293464,1024,1384.723532
8.126968,1024,1452.950602
1.825482,1024,1523.464597
6.778055,1024,1595.207613
9.053963,1024,1664.167751
9.292579,1024,1734.705555
8.59413,1024,1805.136876
10.938554,1024,1873.244093
1.023749,645,1916.10111
12.866445,1024,1984.925058
11.060882,1024,2055.140242
15.965293,1024,2126.003895
15.989726,1024,2192.970536
13.791108,1024,2264.243952
15.668695,1024,2335.840528
14.891574,1024,2405.04256
17.783008,1024,2475.438737
17.653757,1024,2545.439787
15.467767,1024,2616.146242
20.224305,1024,2689.5316
21.342523,1024,2759.467738
21.304117,1024,2832.223735
19.515538,1024,2901.566065
23.217707,1024,2972.591735
20.837771,1024,3043.179831
14.048332,1024,3113.279496
56.032404,1024,3177.409681
23.315782,1024,3250.219254
16.832748,1024,3320.939167
18.617649,1024,3393.180483
23.373111,1024,3463.004201
24.45531,1024,3533.869527
24.43656,1024,3601.99914
25.582632,1024,3670.320966
28.935962,1024,3741.751574
23.241203,1024,3813.367347
25.917241,1024,3885.067856
27.295238,1024,3956.294452
20.550306,1024,4027.942523
25.556712,1024,4099.777436
22.440606,1024,4170.407722
24.00621,1024,4242.571605
24.607797,1024,4313.531833
29.099729,1024,4382.584981
28.840565,1024,4455.479183
19.678519,1024,4523.266212
25.257519,1024,4595.324506
19.94201,1024,4667.163623
23.382541,1024,4737.711218
33.415938,1024,4808.78192
32.791691,1024,4881.073656
29.108426,1024,4951.464401
28.604085,1024,5022.106134
30.920246,1024,5093.119875
31.042724,1024,5164.785155
28.478772,1024,5237.871871
29.883831,1024,5310.839901
25.916588,1024,5381.996655
28.833707,1024,5453.787408
33.924497,1024,5526.311846
29.780891,1024,5595.767106
32.971406,1024,5667.966224
27.011207,1024,5739.715772
31.071825,1024,5811.385913
29.755968,1024,5884.71137
31.283452,1024,5955.54613
27.299019,1024,6029.77619
30.786808,1024,6102.488984
30.244235,1024,6173.544523
32.098184,1024,6247.51361
31.228104,1024,6321.178951
29.043601,1024,6395.238987
29.935701,1024,6467.991921
35.126649,1024,6540.282883
31.557922,1024,6612.999135
32.216595,1024,6686.803816
32.769318,1024,6757.986781
26.914749,1024,6829.68971
37.499211,1024,6900.344253
31.629351,1024,6970.610229
32.449035,1024,7042.16845
33.836728,1024,7116.015606
29.812054,1024,7191.114243
38.57933,1024,7264.284295
34.299149,1024,7337.223473
35.998813,1024,7408.921166
33.269913,1024,7485.282468
31.360557,1024,7562.431599
31.892615,1024,7631.720533
38.372169,1024,7702.925766
40.251092,1024,7771.967417
25.860979,1024,7845.601796
42.139192,1024,7918.822021
41.25233,1024,7990.251507
35.423106,1024,8058.655724
35.460525,1024,8133.809062
38.938269,1024,8208.167756
42.334866,1024,8280.644715
40.554014,1024,8352.789013
41.949868,1024,8423.907876
40.527327,1024,8494.227742
38.52078,1024,8570.191804
38.440172,1024,8643.171795
37.137989,1024,8718.272485
41.29678,1024,8793.067762
40.597689,1024,8862.816255
37.35372,1024,8936.836609
31.403556,1024,9003.198579
26.09122,1024,9069.698254
42.322347,1024,9139.602589
38.741577,1024,9211.383508
33.210272,1024,9283.061408
40.839188,1024,9351.220135
38.954948,1024,9421.783852
45.489134,1024,9490.588794
35.513162,1024,9562.607793
25.735943,1024,9630.023046
35.854405,1024,9697.813369
65.437887,1024,9763.132719
49.132708,1024,9832.909543
42.062287,1024,9904.773002
47.388638,1024,9969.360221
41.575186,1024,10039.897908
44.786472,1024,10110.190703
43.904772,1024,10179.781017
41.3041,1024,10250.911297
41.199343,1024,10321.198513
42.554369,1024,10387.490662
37.770303,1024,10461.083248
40.464611,1024,10530.004098
53.984675,1024,10596.312737
46.81822,1024,10663.964756
44.091459,1024,10734.982408
40.959598,1024,10800.971949
41.856153,1024,10867.840412
45.3049,1024,10936.250509
33.883629,1024,11003.658301
31.329062,1024,11073.049134
16.882735,1024,11142.482905
34.93391,1024,11204.692616
47.395656,1024,11273.547446
45.509652,1024,11339.422509
55.805053,1024,11405.771694
51.427424,1024,11474.347143
54.778666,1024,11539.891441
53.041302,1024,11606.870538
53.235839,1024,11677.451159
44.765855,1024,11743.732094
50.771161,1024,11810.027595
51.683837,1024,11876.383475
53.716043,1024,11942.266201
46.131307,1024,12010.840385
55.337857,1024,12077.642174
56.219895,1024,12143.53168
50.500131,1024,12207.674964
39.841306,1024,12276.256315
60.086915,1024,12342.631245
54.09729,1024,12412.050751
63.404348,1024,12478.530324
41.988875,1024,12549.266759
44.952784,1024,12618.678876
35.379871,1024,12682.927421
53.884187,1024,12751.663609
52.908512,1024,12819.236038
57.452452,1024,12884.85448
44.688575,1024,12952.483958
59.848092,1024,13020.610155
46.201814,1024,13087.475702
58.612521,1024,13151.286579
31.767515,1024,13216.652545
25.304526,1024,13284.11464
42.480928,1024,13348.879895
38.933655,1024,13417.235681
68.731027,1024,13482.760635
54.010948,1024,13551.725227
37.5636,1024,13620.753428
71.240596,1024,13685.92153
65.296156,1024,13748.669383
64.373705,1024,13814.861544
57.384684,1024,13879.083448
48.285824,1024,13945.03629
67.690747,1024,14005.476433
71.080193,1024,14071.421101
46.104351,1024,14134.191648
62.768051,1024,14199.812484
-66.831144,1024,14262.349781
69.200766,1024,14326.598633
64.238314,1024,14391.290608
48.029575,1024,14457.157463
40.467767,1024,14522.68417
50.550929,1024,14582.856075
72.031445,1024,14645.518862
72.977551,1024,14710.519749
69.214474,1024,14772.770543
77.358327,1024,14834.716972
46.546272,1024,14901.307449
71.642946,1024,14963.531772
60.294648,1024,15027.079957
59.162187,1024,15089.659874
68.218369,1024,15155.626605
37.948734,1024,15219.549305
30.63761,1024,15286.036139
63.943399,1024,15347.675944
62.425692,1024,15409.337659
67.343159,1024,15471.7764
30.376644,1024,15534.218345
56.582299,1024,15600.090388
80.461025,1024,15660.994983
52.61381,1024,15727.699511
83.339565,1024,15789.552604
17.438519,1024,15850.701072
35.809038,1024,15912.751103
62.575022,1024,15976.125765
70.406512,1024,16039.668832
57.240191,1024,16119.739356
38.479255,1024,16184.810192
76.155477,1024,16246.052531
43.658455,1024,16309.133872
40.467811,1024,16370.743635
82.90283,1024,16433.252768
55.921281,1024,16496.18729
61.117932,1024,16560.638003
58.70308,1024,16625.103289
83.452721,1024,16687.706726
68.551738,1024,16752.869525
35.225077,1024,16813.683417
35.300262,1024,16942.363712
92.680088,1024,16999.643717
89.16726,1024,17062.594678
85.794713,1024,17122.507505
64.262012,844,17184.288285
61.710223,1024,17245.690078
83.048083,1024,17307.055134
72.529616,1024,17366.961014
90.190264,1024,17429.239521
64.554812,1024,17489.770045
61.428031,1024,17552.508964
87.135887,1024,17611.596645
55.120396,1024,17674.317076
85.750412,1024,17735.713085
99.305308,1024,17796.172971
87.464322,1024,17860.03761
90.619159,1024,17921.05859
84.368703,1024,17982.314909
58.718528,1024,18047.035805
51.910041,1024,18107.855725
91.755517,1024,18169.233888
105.228307,1024,18231.537488
70.681782,1024,18294.247547
81.684256,1024,18357.421747
83.830014,1024,18420.657901
100.430596,1024,18481.134754
109.244524,1024,18540.12451
87.976937,1024,18598.516097
89.792783,1024,18663.413979
94.120771,1024,18729.07051
117.86775,1024,18789.340072
102.250087,1024,18848.53267
60.830339,1024,18911.844285
104.907195,1024,18970.735769
42.340907,1024,19031.295748
100.339478,1024,19091.195918
55.643237,1024,19150.952308
110.307032,1024,19210.558008
126.231928,1024,19266.850854
114.639032,1024,19325.133767
106.41537,1024,19382.738481
90.075734,1024,19441.967158
48.810592,1024,19500.490155
129.151038,1024,19558.651077
111.973001,1024,19617.31459
117.639086,1024,19675.808142
72.479001,1024,19733.726259
80.953573,1024,19792.017938
-1.472786,1024,19853.293104
28.970995,1024,19912.745582
127.052963,1024,19974.022185
139.903189,1024,20029.770955
107.031482,1024,20087.001319
133.981733,1024,20145.591754
118.556023,1024,20203.447328
100.633055,1024,20262.902811
65.247808,1024,20320.371519
98.940715,1024,20380.802516
93.160294,1024,20440.185247
78.754304,1024,20499.820262
31.616443,1024,20562.489508
132.192681,1024,20619.691655
138.387551,1024,20677.031968
114.944363,1024,20734.920738
75.202322,1024,20790.687927
106.972029,1024,20848.422735
122.519553,1024,20908.713753
104.667548,1024,20966.882888
113.414376,1024,21024.957705
88.476548,1024,21080.970268
96.32073,1024,21139.786738
73.93656,1024,21196.20258
126.082459,1024,21255.771896
101.273284,1024,21311.435961
62.731389,1024,21371.013907
137.210148,1024,21429.59637
113.047186,1024,21491.312421
110.233218,1024,21548.483536
164.047354,1024,21608.123923
146.420367,1024,21664.904017
162.581513,1024,21721.094486
165.746217,1024,21778.712567
74.073233,1024,21839.847098
131.129692,1024,21895.670189
158.641485,1024,21953.875113
148.623895,1024,22009.254725
138.338374,1024,22064.475602
153.191481,1024,22121.879441
157.172876,1024,22180.506687
98.36902,1024,22237.285548
89.008737,1024,22292.116002
83.450003,1024,22349.703521
158.399934,1024,22404.846257
139.030836,1024,22461.427439
100.36338,1024,22517.965413
171.7772,1024,22574.131732
162.798966,1024,22631.977288
176.981292,1024,22687.717159
177.884096,1024,22742.231645
169.290066,1024,22796.031803
46.351088,1024,22854.588404
120.749543,1024,22913.564193
178.472852,1024,22970.274782
197.723476,1024,23025.634715
158.907117,1024,23081.708164
154.604643,1024,23139.750384
62.867957,1024,23197.569906
79.612409,1024,23252.07783
162.067946,1024,23311.921757
146.411977,1024,23370.848682
137.097883,1024,23429.254323
142.710031,1024,23484.587237
159.202641,1024,23542.816917
174.104494,1024,23602.273605
