main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-0.506704,-0.506704,44,0,0.00626587,0.0871094,25.55,-0.0402711,0.0765233,-29.711400985717773,1,1024,23.05559065239504,1024
1024.0,0.306305,-0.1001995,40,0,0.00583412,0.0878906,25.5622,-0.0413181,0.0151691,-12.266901969909668,2,2048,48.120676222257316,2048
1024.0,0.700588,0.166729666667,41,0,0.00710729,0.109766,25.5567,-0.044572,0.00777548,-6.411935329437256,3,3072,72.94935513520613,3072
1024.0,-0.57628,-0.01902275,41,0,0.00630013,0.0912109,25.5291,-0.0435793,0.00712028,-6.438265800476074,4,4096,97.54157297918573,4096
1024.0,0.574967,0.0997752,40,0,0.00618537,0.0946289,25.4972,-0.0451136,0.0061355,-2.6385881900787354,5,5120,122.59133257437497,5120
1024.0,-0.874453,-0.0625961666667,40,0,0.00728243,0.116406,25.475,-0.047471,0.00478269,-5.039241790771484,6,6144,147.70431717531756,6144
1024.0,-0.476572,-0.121735571429,40,0,0.00705147,0.111133,25.454,-0.0465521,0.00406878,-4.767179012298584,7,7168,172.88694735942408,7168
1024.0,1.124842,0.034086625,41,0,0.00622593,0.0961914,25.44,-0.0430029,0.00382651,-4.352341175079346,8,8192,197.7426862292923,8192
1024.0,2.087159,0.262205777778,41,0,0.00822322,0.130664,25.4191,-0.0502648,0.00385381,-1.5460829734802246,9,9216,222.5996912322007,9216
1024.0,1.211922,0.3571774,41,0,0.00762651,0.120996,25.3974,-0.0467805,0.00351418,-2.192077398300171,10,10240,247.3777120243758,10240
1024.0,1.736204,0.482543454545,41,0,0.00831195,0.130176,25.3794,-0.04883,0.00353278,-1.2806737422943115,11,11264,272.08351702801883,11264
1024.0,2.075494,0.615289333333,41,0,0.00766489,0.124609,25.372,-0.0510541,0.00262371,-2.198392868041992,12,12288,296.9269955540076,12288
1024.0,2.341679,0.748088538462,40,0,0.00777809,0.128809,25.3587,-0.046094,0.00287172,-1.1261513233184814,13,13312,321.976570552215,13312
