# {"t_start": 1583186527.298694, "env_id": "PhantomX-v0"} 
r,l,t
0.565155,1024,24.722277
0.041689,1024,49.424123
-0.317447,1024,73.891824
0.044569,1024,97.877127
0.396413,1024,121.964234
-0.447916,1024,146.281823
0.496707,1024,170.569119
0.408002,1024,194.809427
0.875284,1024,219.062165
1.172026,1024,243.328981
0.095365,1024,267.668108
0.855669,1024,292.135276
1.325598,1024,316.54742
1.272044,1024,341.037405
0.218922,1024,365.48115
1.713321,1024,389.764114
1.438061,1024,414.125812
1.526575,1024,438.575713
2.413652,1024,462.822906
2.574508,1024,487.221743
3.140262,1024,511.616552
3.600971,1024,536.150783
2.932198,1024,560.797546
4.329815,1024,584.964847
5.020988,1024,609.910582
4.52525,1024,634.49173
6.419155,1024,659.041069
6.142481,1024,683.557263
9.557947,1024,708.468569
6.579898,1024,733.190167
8.983002,1024,757.976302
11.880295,1024,783.307323
9.011651,1024,808.845894
12.216569,1024,833.952153
11.737373,1024,859.528417
12.531869,1024,884.867179
14.648865,1024,910.889711
14.570221,1024,936.858191
16.183369,1024,962.579611
17.640116,1024,988.80284
15.957604,1024,1014.737477
15.339655,1024,1041.438948
16.599593,1024,1068.021229
16.571879,1024,1094.298957
16.100205,1024,1120.477262
17.423108,1024,1146.692998
11.446559,1024,1172.721032
15.990804,1024,1198.813521
18.958089,1024,1224.931719
17.921608,1024,1251.055902
19.097156,1024,1277.281551
17.660181,1024,1303.576112
20.246004,1024,1330.068213
19.730955,1024,1356.435625
18.992769,1024,1382.730793
19.935867,1024,1409.221617
19.415674,1024,1435.451473
18.302882,1024,1461.778526
21.857595,1024,1488.235437
21.336811,1024,1514.932388
21.126729,1024,1541.527667
20.843866,1024,1568.103051
21.511334,1024,1594.672199
21.325374,1024,1621.255467
23.107294,1024,1647.481042
21.307612,1024,1674.003301
21.127991,1024,1700.519304
23.244231,1024,1727.124162
23.983261,1024,1753.800385
24.089969,1024,1780.535944
21.858162,1024,1807.535736
23.729734,1024,1834.379483
24.428885,1024,1861.379817
24.818324,1024,1887.727643
24.709949,1024,1914.175942
28.520742,1024,1940.555748
25.80406,1024,1967.338337
25.702245,1024,1994.34208
27.67432,1024,2021.042516
27.460511,1024,2047.467487
24.660888,1024,2074.210696
27.320425,1024,2100.883791
26.012426,1024,2127.467061
23.844107,1024,2154.276173
25.486848,1024,2180.618424
26.543171,1024,2207.246842
29.039164,1024,2233.941059
29.528014,1024,2260.556606
27.562053,1024,2287.233052
28.30299,1024,2313.832899
28.284779,1024,2340.446673
30.43763,1024,2367.047891
29.924478,1024,2393.915604
33.059572,1024,2420.563674
32.095125,1024,2447.114692
29.144466,1024,2473.452891
29.67194,1024,2499.799504
25.825348,1024,2526.578046
32.20683,1024,2552.663962
34.304758,1024,2578.980607
31.883711,1024,2605.776517
33.776199,1024,2632.240934
20.783172,1024,2658.354929
31.5191,1024,2684.705398
33.093548,1024,2711.231644
32.619089,1024,2737.785512
35.730049,1024,2764.257988
35.451781,1024,2791.000568
30.557127,1024,2817.113474
33.105245,1024,2843.599619
33.277846,1024,2870.127105
30.793792,1024,2896.498658
33.947174,1024,2922.986192
31.000848,1024,2949.481364
33.389117,1024,2976.582295
35.001723,1024,3003.072663
35.959257,1024,3029.066406
32.86399,1024,3055.692566
33.898209,1024,3082.395015
24.508637,1024,3108.580953
33.370599,1024,3134.680068
32.785582,1024,3161.215477
32.33944,1024,3187.70375
32.797556,1024,3214.720218
32.479772,1024,3240.964321
27.306658,1024,3267.244614
32.912369,1024,3293.639573
37.111006,1024,3320.154031
34.602291,1024,3346.651331
37.455377,1024,3373.258846
35.969718,1024,3399.411277
35.947947,1024,3425.396817
34.751762,1024,3451.653352
34.809619,1024,3477.951741
36.924401,1024,3504.481526
28.984725,1024,3530.74026
42.253302,1024,3556.980665
39.132511,1024,3583.42117
39.056988,1024,3610.019224
39.304243,1024,3636.224899
29.011415,1024,3662.335731
41.53465,1024,3688.810902
26.886921,1024,3714.27566
42.398949,1024,3740.687434
38.191202,1024,3766.812223
46.140147,1024,3793.159376
44.994417,1024,3819.0632
38.995873,1024,3845.235242
44.81595,1024,3871.6251
45.581416,1024,3897.803896
48.102724,1024,3924.318057
38.003367,1024,3950.525011
40.755341,1024,3976.768575
35.52201,1024,4002.712062
49.049647,1024,4029.140433
47.638697,1024,4055.833654
54.398765,1024,4082.157376
46.698084,1024,4108.245931
43.650338,1024,4134.658899
49.602076,1024,4160.626095
43.440553,1024,4186.444344
39.605031,1024,4212.130585
51.042756,1024,4237.495535
44.920237,1024,4263.136087
50.033185,1024,4289.073987
47.401308,1024,4315.302935
54.658557,1024,4341.375775
52.253119,1024,4367.283002
51.641824,1024,4393.378191
45.963337,1024,4419.361838
53.520891,1024,4445.706943
43.868853,1024,4471.595866
37.31746,1024,4497.60843
49.267229,1024,4523.779186
58.163813,1024,4550.037063
44.158626,1024,4575.467561
58.950988,1024,4601.226376
52.329835,1024,4627.542441
41.719567,1024,4652.848232
46.511202,1024,4678.647026
57.355387,1024,4704.677968
65.276668,1024,4730.634723
56.795631,1024,4756.551832
63.705973,1024,4782.15974
55.36983,1024,4808.059076
46.663613,1024,4834.060248
56.853897,1024,4860.170574
52.852448,1024,4886.256604
54.919764,1024,4912.062383
39.810553,1024,4937.556692
48.156767,1024,4963.1457
52.735658,1024,4988.821542
50.036518,1024,5014.528534
56.129536,1024,5040.419714
53.740147,1024,5066.246269
61.151784,1024,5091.872794
66.642921,1024,5117.883195
64.148117,1024,5143.961764
51.469866,1024,5169.851251
56.743882,1024,5195.349306
68.863482,1024,5221.111686
63.720274,1024,5246.906436
71.020856,1024,5272.690571
64.670092,1024,5298.47138
71.396107,1024,5323.607687
68.653888,1024,5348.891333
63.481695,1024,5374.024134
62.766745,1024,5399.647525
63.560602,1024,5424.666163
53.747806,1024,5449.870803
75.249271,1024,5475.452577
75.216608,1024,5500.894963
74.947019,1024,5526.431147
64.606194,1024,5551.837375
67.266562,1024,5577.226535
60.034417,1024,5602.705449
61.269069,1024,5628.390691
69.129207,1024,5653.924939
74.147234,1024,5679.270733
