# {"t_start": 1586120038.9354522, "env_id": "PhantomXLeg-v0"} 
r,l,t
-1.924557,1024,68.773557
-0.209877,1024,134.079282
-19.309758,1024,198.789332
1.478915,1024,264.770034
-0.060763,1024,330.704839
3.731038,1024,397.247336
4.939921,1024,463.484679
3.767639,1024,529.479327
9.880598,1024,597.167812
7.413352,1024,664.566486
5.394501,1024,730.339216
11.639502,1024,796.875081
11.285584,1024,864.345676
16.570454,1024,928.718633
17.541249,1024,995.980053
15.901703,1024,1063.892198
21.047687,1024,1129.796097
18.40715,1024,1196.968257
21.594925,1024,1262.991716
23.064819,1024,1330.55752
24.090052,1024,1398.254796
25.235272,1024,1463.935865
21.714724,1024,1530.5533
24.373645,1024,1598.416651
26.662872,1024,1665.823166
25.871216,1024,1732.414222
28.078959,1024,1799.870246
25.128228,1024,1869.170091
25.679628,1024,1936.043315
-11.321628,1024,2002.151452
29.954215,1024,2070.28306
29.098609,1024,2136.082362
23.308376,1024,2204.065994
31.451616,1024,2271.351532
32.346736,1024,2337.742576
30.254164,1024,2405.446969
29.619894,1024,2474.078594
30.518857,1024,2540.365845
31.911782,1024,2605.197603
17.419919,1024,2672.916342
33.525361,1024,2738.096328
30.142315,1024,2804.508861
28.724495,1024,2870.950461
117.969465,1024,2927.983544
24.559422,1024,2992.183005
33.964593,1024,3058.57285
20.739992,1024,3123.996148
30.897543,1024,3190.202409
30.940475,1024,3250.667908
31.054764,1024,3316.326194
29.7111,1024,3380.980763
36.240168,1024,3444.808839
25.499906,1024,3509.649088
27.740499,1024,3575.31074
35.957226,1024,3642.678335
35.410406,1024,3706.92592
34.116359,1024,3774.427398
36.760955,1024,3841.899995
33.498405,1024,3906.09128
42.988695,1024,3968.17931
35.825936,1024,4032.952661
43.826008,1024,4099.190463
34.464036,1024,4163.478152
27.721825,1024,4228.202655
37.590688,1024,4294.783487
32.016291,1024,4360.306209
34.56658,1024,4426.849723
41.390597,1024,4491.529951
24.249136,1024,4552.834993
35.377788,1024,4616.310035
41.289283,1024,4683.321704
36.967532,1024,4748.759004
41.777188,1024,4811.887974
37.34616,1024,4876.651319
35.211993,1024,4942.309763
37.725508,1024,5005.670218
38.407031,1024,5071.267994
36.474139,1024,5137.119489
40.101701,1024,5205.009135
30.341709,1024,5268.726114
42.562192,1024,5334.894852
42.918474,1024,5399.732763
35.309526,1024,5463.343345
43.026005,1024,5529.391016
45.263267,1024,5594.114523
42.006479,1024,5657.306766
45.932225,1024,5720.658544
42.055931,1024,5781.322218
49.71364,1024,5844.772963
42.452041,1024,5909.414701
44.442854,1024,5972.679604
40.543636,1024,6036.742749
40.530471,1024,6098.606515
42.846231,1024,6163.380985
39.116298,1024,6227.291996
40.107037,1024,6291.629316
36.705307,1024,6356.089771
41.911735,1024,6421.921462
39.375263,1024,6487.668817
47.660584,1024,6551.158364
46.680442,1024,6614.18007
46.311532,1024,6673.178419
54.0749,1024,6734.038706
49.017151,1024,6794.916621
45.15546,1024,6858.747074
49.228714,1024,6922.932271
53.783078,1024,6984.613221
48.267598,1024,7047.702292
52.924508,1024,7112.120353
44.578996,1024,7178.589505
30.266449,1024,7241.097439
53.470266,1024,7305.591472
23.49927,1024,7367.040285
56.31737,1024,7428.595865
50.558867,1024,7489.750941
56.790555,1024,7552.428237
51.219936,1024,7616.08025
50.422839,1024,7677.186474
45.78353,1024,7743.602982
30.24799,1024,7803.42391
25.504142,1024,7868.475518
57.178974,1024,7931.859916
47.037054,1024,7997.877433
-60.579327,1024,8048.785475
53.167151,1024,8110.274523
29.456488,1024,8170.338881
47.890663,1024,8231.605851
42.705954,1024,8289.275374
55.857966,1024,8348.748608
28.891788,1024,8409.45998
15.318456,1024,8469.780567
61.552805,1024,8528.872263
60.077757,1024,8588.706039
57.453771,1024,8651.060085
60.900276,1024,8710.100151
55.508996,1024,8772.264229
55.6056,1024,8833.056716
62.733479,1024,8894.293287
61.538568,1024,8955.532821
57.080185,1024,9017.574518
65.055469,1024,9079.170301
50.128522,1024,9139.814656
24.751926,1024,9198.363386
52.53572,1024,9259.478303
45.62294,1024,9318.850622
66.349908,1024,9379.264655
50.085212,1024,9440.070272
62.471049,1024,9501.171777
42.499282,1024,9559.226912
50.615367,1024,9619.427088
62.098604,1024,9678.318691
58.120386,1024,9737.837217
13.460029,1024,9856.22919
67.773392,1024,9918.684955
71.860218,1024,9978.878275
67.338123,1024,10037.968874
64.620283,1024,10097.871401
43.318885,1024,10155.140646
62.692585,1024,10214.298603
9.534051,1024,10272.491992
73.19256,1024,10333.49428
61.948899,1024,10394.392699
30.823241,1024,10451.695586
62.634774,1024,10509.525347
41.368469,1024,10568.710603
61.695067,1024,10629.505932
63.767427,1024,10688.630347
43.230787,1024,10747.797252
47.928084,1024,10808.976587
66.187597,1024,10867.017967
59.480192,1024,10926.045928
69.857541,1024,10983.274859
60.923642,1024,11040.778414
48.652951,1024,11097.804999
69.322714,1024,11156.852978
66.945587,1024,11212.951214
55.906373,1024,11271.036653
76.994199,1024,11327.107112
74.953163,1024,11383.558928
73.219757,1024,11440.34251
69.399405,1024,11495.878957
64.901662,1024,11551.511353
68.611481,1024,11610.916189
54.892723,1024,11668.874686
74.942318,1024,11726.186415
77.545582,1024,11784.095796
69.323846,1024,11840.385919
76.765877,1024,11897.31054
19.83509,1024,11954.959936
77.975853,1024,12011.587252
78.924959,1024,12069.707237
69.060314,1024,12129.256714
76.997096,1024,12185.073845
69.017854,1024,12240.498729
79.40737,1024,12298.22643
70.578139,1024,12357.79514
76.659747,1024,12414.625337
77.505269,1024,12472.873699
89.594653,1024,12530.075525
84.636793,1024,12585.125252
79.176585,1024,12640.32851
52.931447,491,12669.248293
76.686479,1024,12725.637478
76.967606,1024,12783.302918
78.450851,1024,12839.87851
60.323775,1024,12894.3571
25.59411,1024,12950.096473
79.712958,1024,13006.506208
70.367241,1024,13061.927439
79.806046,1024,13116.75921
95.212894,1024,13171.369745
86.016332,1024,13227.202917
87.480582,1024,13279.951712
85.085312,1024,13335.691825
81.959319,1024,13389.682874
81.549874,1024,13445.786521
85.095623,1024,13503.064342
85.181138,1024,13556.288972
81.118528,1024,13611.349966
88.813048,1024,13666.733121
63.069757,1024,13723.047191
67.263565,1024,13777.697457
79.456031,1024,13834.932792
83.643832,1024,13888.484283
77.915436,1024,13946.340118
80.502363,1024,14002.462588
88.107546,1024,14058.179675
89.292613,1024,14112.860004
79.30683,1024,14169.606447
95.676586,1024,14223.596669
69.433851,1024,14278.657599
78.284164,1024,14332.989244
71.374572,1024,14386.124065
82.541734,1024,14441.313848
81.697235,1024,14496.024572
56.7661,1024,14549.589515
87.857211,1024,14605.467141
77.772511,1024,14660.313017
80.371666,1024,14715.367123
85.894583,1024,14769.463931
95.359821,1024,14823.049443
73.426386,1024,14879.238276
100.089277,1024,14931.962216
87.542389,1024,14985.550383
85.797954,1024,15041.644339
50.636859,1024,15098.711668
90.176699,1024,15154.129356
75.363306,1024,15207.791028
88.706005,1024,15262.112865
92.599631,1024,15315.783799
92.552534,1024,15369.634664
108.980484,1024,15424.21044
87.624361,1024,15479.91758
96.046646,1024,15533.486733
80.647036,1024,15587.860798
98.435533,1024,15637.836846
105.451387,1024,15691.365849
106.799537,1024,15743.447632
104.354901,1024,15796.219117
92.331079,1024,15851.539723
98.244376,1024,15905.514573
92.862309,1024,15959.655268
110.972554,1024,16013.095582
78.584806,1024,16068.330994
113.75918,1024,16120.853838
103.709204,1024,16174.299819
98.857105,1024,16227.832934
93.668029,1024,16283.143416
78.80948,1024,16337.616439
106.371714,1024,16389.565801
85.5329,1024,16441.051005
105.106634,1024,16492.643017
109.349767,1024,16545.503807
66.658488,1024,16598.582518
68.189623,1024,16654.805962
109.888189,1024,16708.348861
101.848006,1024,16761.146531
96.768699,1024,16813.536819
106.91455,1024,16864.977709
98.132642,1024,16918.40394
107.365158,1024,16971.386527
118.273828,1024,17023.122531
113.769531,1024,17074.664903
123.085517,1024,17128.697778
96.629141,1024,17182.23267
116.09481,1024,17235.712194
118.873375,1024,17288.63948
110.59296,1024,17342.452911
122.265782,1024,17396.795011
87.389303,1024,17451.142058
36.377988,1024,17506.963118
114.888806,1024,17559.508218
92.432503,1024,17614.333436
115.549578,1024,17667.311035
106.936183,1024,17719.280971
116.653487,1024,17772.515238
117.382516,1024,17824.342436
97.272622,1024,17879.856503
107.460939,1024,17932.905694
109.363764,1024,17987.301283
93.636553,1024,18039.737273
125.061122,1024,18091.038626
103.166507,1024,18143.155466
97.957542,1024,18196.642863
122.610802,1024,18250.231862
109.979818,1024,18303.961263
116.765573,1024,18358.41607
93.049703,1024,18413.22086
106.689335,1024,18466.207808
116.283938,1024,18517.792375
121.434027,1024,18568.728868
109.376459,1024,18622.407129
103.199045,1024,18674.584901
122.513078,1024,18726.538496
121.502195,1024,18778.454073
131.936183,1024,18830.295111
113.791108,1024,18882.790248
131.361364,1024,18934.644491
131.378769,1024,18987.16381
132.309844,1024,19040.297006
110.210831,1024,19093.432324
119.760185,1024,19144.566176
139.209525,1024,19195.428016
138.320683,1024,19246.17694
133.81948,1024,19299.780904
114.879387,1024,19351.819386
