main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-2.590429,-2.590429,15,0,0.00218791,0.0158203,4.25625,-0.00758796,0.0864712,-8.581587791442871,1,1024,67.90384059492499,1024
1024.0,0.063664,-1.2633825,14,0,0.00198518,0.0164062,4.2553,-0.00810911,0.0162982,-2.1712779998779297,2,2048,138.86174052394927,2048
1024.0,1.401546,-0.375073,15,0,0.00323576,0.0290039,4.25365,-0.00715598,0.00764466,-0.3875473737716675,3,3072,206.35436313180253,3072
1024.0,0.905634,-0.05489625,14,0,0.00270419,0.0272461,4.24915,-0.00862913,0.00450491,0.3649672269821167,4,4096,275.44454622268677,4096
1024.0,1.885617,0.3332064,15,0,0.00337601,0.0333984,4.24731,-0.00912814,0.00477402,-0.4526233673095703,5,5120,343.2574660438113,5120
1024.0,2.008624,0.612442666667,14,0,0.00364569,0.0382813,4.23607,-0.0078076,0.00764932,0.36014288663864136,6,6144,413.2851461037062,6144
1024.0,4.098584,1.11046285714,15,0,0.0040135,0.0430664,4.22218,-0.0105103,0.0049394,0.3187418580055237,7,7168,480.63527724472806,7168
1024.0,5.282608,1.631981,14,0,0.00172937,0.0126953,4.21134,-0.00711146,0.0205333,-0.004998445510864258,8,8192,548.9713655365631,8192
1024.0,5.965982,2.11353666667,15,0,0.00342262,0.0392578,4.19965,-0.0112404,0.00502673,-0.255102276802063,9,9216,616.0889512239955,9216
1024.0,-25.340018,-0.6318188,16,0,0.00173411,0.0133789,4.19484,-0.0083761,3.90003,-0.014371752738952637,10,10240,677.5912048127502,10240
1024.0,3.797445,-0.229158454545,14,0,0.00211156,0.0182617,4.19847,-0.00708799,0.0055889,-0.1585707664489746,11,11264,746.1603189636953,11264
1024.0,3.012338,0.04096625,14,0,0.00432892,0.046582,4.19793,-0.00871835,0.0192135,0.26231032609939575,12,12288,814.9429450347088,12288
1024.0,6.660811,0.550185076923,15,0,0.00376701,0.037793,4.19843,-0.00915258,0.0242571,-0.024379730224609375,13,13312,882.5518144336529,13312
