# {"t_start": 1585045284.5132084, "env_id": "PhantomXLeg-v0"} 
r,l,t
-2.369232,1024,70.137772
-0.864568,1024,137.562829
2.633138,1024,202.875117
0.301911,1024,270.760356
-0.527998,1024,336.247873
3.777388,1024,401.126252
4.42088,1024,467.658108
4.403506,1024,534.835465
5.703489,1024,601.379215
6.899272,1024,668.395866
7.006246,1024,734.995623
8.062591,1024,802.355532
11.173661,1024,870.467399
17.394953,1024,936.652291
13.158246,1024,1004.374215
19.142507,1024,1072.195271
18.03245,1024,1140.794202
20.75562,1024,1208.975009
24.632969,1024,1278.9148
17.748187,1024,1347.665612
24.463654,1024,1417.357972
27.644185,1024,1486.095841
25.753329,1024,1555.271265
28.247065,1024,1622.325518
28.213101,1024,1691.309565
31.237088,1024,1759.482417
29.514868,1024,1828.59223
29.366286,1024,1896.837862
34.615374,1024,1964.33856
32.202908,1024,2032.172999
31.657637,1024,2099.045085
32.131519,1024,2168.860732
25.484221,1024,2239.000741
28.985459,1024,2308.580466
31.718634,1024,2376.219586
24.69303,1024,2444.70788
31.670814,1024,2513.120054
31.010501,1024,2583.059847
34.614599,1024,2650.31342
32.300367,1024,2718.966591
7.440005,1024,2777.582743
24.881979,1024,2847.527965
35.286361,1024,2916.857822
30.000414,1024,2985.14374
36.830372,1024,3053.962643
35.817258,1024,3121.008664
34.883699,1024,3190.247093
34.807388,1024,3256.228099
42.841876,1024,3323.610304
30.319796,1024,3391.70692
29.952029,1024,3459.224669
32.386895,1024,3529.679904
27.826322,1024,3600.415524
36.164929,1024,3668.444148
37.41644,1024,3737.707587
23.694907,1024,3807.461656
37.907596,1024,3875.923159
34.562729,1024,3947.135617
39.149012,1024,4015.640284
24.099909,1024,4085.79882
39.762426,1024,4155.364106
40.935614,1024,4224.619244
41.585798,1024,4295.015421
34.010269,1024,4362.648554
41.067027,1024,4429.570011
36.004374,1024,4497.254121
36.1511,1024,4568.552327
41.352776,1024,4637.373507
38.058386,1024,4706.279033
41.376435,1024,4774.687594
34.434244,1024,4843.556873
44.787774,1024,4911.654079
30.480696,1024,4981.806962
38.54356,1024,5050.945611
38.880886,1024,5120.107002
39.833979,1024,5190.464406
40.985363,1024,5261.104342
38.991618,1024,5330.348062
37.232832,1024,5400.47853
45.110027,1024,5468.191734
47.176497,1024,5536.44729
37.741929,1024,5604.914803
39.23654,1024,5673.849041
42.809034,1024,5741.775615
36.266355,1024,5810.342224
46.735621,1024,5876.239675
46.136715,1024,5941.957777
46.698907,1024,6010.428391
50.09432,1024,6077.914868
48.738202,1024,6145.413616
43.070936,1024,6214.721726
38.503266,1024,6283.587601
52.960106,1024,6351.792083
43.207827,1024,6420.67674
43.328446,1024,6487.903656
40.131592,1024,6555.748647
41.741706,1024,6622.918531
40.688219,1024,6688.202163
33.373032,1024,6760.654498
58.644518,1024,6828.349536
40.447116,1024,6893.667408
47.253174,1024,6959.637122
52.954728,1024,7028.019497
58.66268,1024,7094.731862
56.711859,1024,7162.652746
43.411906,1024,7231.223993
35.657056,1024,7295.379384
33.434641,1024,7367.214027
40.749482,1024,7436.831683
29.603105,1024,7503.947941
26.66936,1024,7569.325675
41.351084,1024,7635.699584
32.780456,1024,7697.436309
36.592735,1024,7761.090438
44.409879,1024,7829.449827
46.015856,1024,7897.847304
32.99165,1024,7967.170738
44.852784,1024,8034.671231
39.53087,1024,8100.606366
38.546958,1024,8165.233942
48.138507,1024,8231.106823
41.297104,1024,8299.026126
59.59579,1024,8366.866867
62.171918,1024,8432.344199
25.965352,1024,8489.261834
44.683325,1024,8555.742397
39.676245,1024,8621.365586
56.736053,1024,8686.916378
57.165064,1024,8752.905887
51.390238,1024,8817.591376
38.108852,1024,8880.224374
33.790954,1024,8945.901412
23.975486,1024,9003.909217
51.417799,1024,9069.051971
55.009325,1024,9131.428059
62.074414,1024,9196.728979
61.903003,1024,9261.921763
60.930353,1024,9326.73086
30.485769,1024,9392.323442
50.867294,1024,9456.472681
62.298536,1024,9523.25713
72.458911,1024,9588.847224
68.752165,1024,9654.255243
50.351208,1024,9718.055315
64.631065,1024,9781.425702
69.931282,1024,9846.967091
55.079533,1024,9910.487281
61.757853,1024,9974.309263
34.408129,1024,10043.819404
57.951603,1024,10108.095295
18.053788,1024,10173.683681
36.123013,1024,10237.743488
64.397788,1024,10300.755425
51.574123,1024,10365.896607
24.44834,1024,10425.355261
46.682214,1024,10488.559133
64.072204,1024,10551.353121
54.317699,1024,10616.214537
71.064804,1024,10677.692812
68.161311,1024,10742.462421
57.472576,1024,10802.332336
64.695862,1024,10864.698045
61.968914,1024,10925.136014
58.813816,1024,10988.437412
55.828117,1024,11053.031879
63.151156,1024,11115.430655
58.728826,1024,11179.136563
49.449545,1024,11244.254717
54.489662,1024,11307.026069
59.557969,1024,11373.695203
53.249536,1024,11437.745113
53.616164,1024,11499.017548
61.061057,1024,11563.276185
33.4421,1024,11627.884425
64.41346,1024,11695.286614
40.343733,1024,11756.17503
53.16668,1024,11821.555085
44.578634,1024,11885.43107
72.935936,1024,11948.984403
57.349345,1024,12013.336189
61.257743,1024,12076.201196
79.775939,1024,12137.253752
81.357372,1024,12201.235231
51.692876,1024,12265.689493
75.658567,1024,12328.196993
50.18593,1024,12394.068218
73.486359,1024,12455.410558
70.018577,1024,12517.41703
71.465771,1024,12581.821465
66.694685,1024,12645.181628
52.702386,1024,12707.957224
56.311336,1024,12770.345043
73.544609,1024,12833.807775
85.939937,1024,12898.959615
70.163822,1024,12964.062975
73.422546,1024,13027.741638
32.79784,1024,13093.422272
80.992946,1024,13156.627552
76.89219,1024,13222.595097
71.120259,1024,13284.27803
38.927122,1024,13350.178654
67.927574,1024,13414.182034
32.96886,1024,13481.481868
55.3266,1024,13542.669924
56.44948,1024,13606.646332
72.093813,1024,13668.998825
77.202223,1024,13733.097589
65.304003,1024,13796.419586
61.391394,1024,13860.201966
81.563914,1024,13923.739993
56.521214,1024,13990.114761
54.163927,1024,14052.769059
79.36027,1024,14115.682439
54.10421,1024,14178.847661
42.982053,1024,14244.753089
78.923883,1024,14305.896587
69.31374,1024,14368.138692
70.931872,1024,14430.322958
67.321719,1024,14493.906226
84.361218,1024,14559.772534
81.380296,1024,14623.154092
51.918088,1024,14687.408491
79.209318,1024,14752.771286
114.252994,1024,14805.884564
55.09462,1024,14867.541198
90.315621,1024,14928.290195
62.36875,1024,14990.501949
72.591521,1024,15054.531639
53.522594,1024,15116.979197
36.676135,1024,15179.467822
91.342663,1024,15240.196558
58.6777,1024,15302.403319
61.391598,1024,15367.826526
65.929011,1024,15434.113716
81.673112,1024,15495.888747
54.949762,1024,15559.385113
86.48556,1024,15620.86511
54.187376,1024,15682.928288
87.992594,1024,15744.061703
84.909648,1024,15804.600729
110.434813,1024,15866.871679
99.670623,1024,15930.28577
109.616679,1024,15991.072481
104.115231,1024,16052.830186
17.101782,1024,16116.539709
99.449517,1024,16177.634314
50.882276,1024,16239.290842
-32.935974,1024,16299.093166
104.597768,1024,16361.143591
97.511164,1024,16426.736425
90.434771,1024,16488.299411
75.34869,1024,16550.977588
98.832419,1024,16609.935205
124.487323,1024,16671.706132
101.045593,1024,16734.606693
107.33749,1024,16795.968473
122.194507,1024,16856.35451
114.205663,1024,16916.309658
88.851061,1024,16977.49057
118.456225,1024,17039.472045
102.703917,1024,17100.401613
102.520537,1024,17161.982945
14.107162,1024,17221.4093
119.001229,1024,17280.914532
84.975059,1024,17340.07179
93.00177,1024,17400.29176
130.615514,1024,17460.728271
106.920158,1024,17523.103733
117.838495,1024,17583.250931
71.597216,1024,17642.875415
88.540286,1024,17703.043074
103.586056,1024,17763.127955
108.761724,1024,17822.942752
108.943075,1024,17884.306947
127.089947,1024,17942.724149
68.820777,1024,18003.864507
108.773458,1024,18065.471405
95.217455,1024,18124.671282
119.494421,1024,18185.138059
135.862298,1024,18243.05874
119.857565,1024,18300.737178
103.364883,1024,18360.549079
73.654615,1024,18418.418667
113.65717,1024,18475.174834
75.1971,1024,18534.601016
109.752023,1024,18593.641681
121.0943,1024,18647.691006
114.845096,1024,18701.589801
91.713591,1024,18759.934833
136.733385,1024,18816.470454
149.7727,1024,18871.971883
122.662795,1024,18927.728184
140.327856,1024,18984.841256
121.902141,1024,19041.231346
118.797647,1024,19097.80567
127.856249,1024,19153.840014
134.02502,1024,19210.03124
121.002291,1024,19268.076025
125.943328,1024,19323.401386
107.55214,1024,19384.156383
138.352248,1024,19439.584203
147.012921,1024,19497.917262
57.443798,1024,19554.746601
116.462291,1024,19614.100635
106.819675,1024,19671.161865
122.301082,1024,19727.096552
114.455672,1024,19785.525518
137.389262,1024,19841.149265
155.816146,1024,19896.589496
84.275699,1024,19953.522807
151.857134,1024,20007.188328
105.116655,1024,20063.502061
151.37169,1024,20120.864024
129.179822,1024,20179.248506
157.194207,1024,20235.014114
114.930438,1024,20295.091556
118.43915,1024,20350.244469
121.873354,1024,20409.324172
139.408328,1024,20462.836282
166.607587,1024,20517.143816
105.507451,1024,20573.938157
157.452018,1024,20630.511663
173.354618,1024,20684.032946
147.932194,1024,20737.37284
198.106182,1024,20788.680763
125.069537,1024,20840.931931
151.773715,1024,20892.528227
198.0497,1024,20946.297478
170.159524,1024,20997.956452
151.421609,1024,21053.875567
178.5505,1024,21107.676794
160.73096,1024,21163.772174
163.040437,1024,21217.740397
148.550835,1024,21273.090717
179.916487,1024,21327.127287
159.928973,1024,21378.979742
183.539715,1024,21431.209438
186.318671,1024,21485.013414
190.481991,1024,21539.116996
167.260331,1024,21593.723324
204.695329,1024,21647.8576
190.196056,1024,21698.539024
209.566118,1024,21750.649051
197.977436,1024,21803.966084
184.734968,1024,21856.283795
201.471947,1024,21907.27762
211.018447,1024,21959.995572
181.327839,1024,22013.130772
186.905047,1024,22066.07675
163.017879,1024,22118.608402
208.951587,1024,22170.391225
131.490478,1024,22222.38154
188.866238,1024,22274.721669
163.763046,1024,22327.106503
141.735797,1024,22384.876687
204.256342,1024,22438.114547
200.293169,1024,22491.321802
223.87198,1024,22543.282771
203.143365,1024,22594.17617
112.548717,1024,22648.214553
172.406554,1024,22701.217155
176.18411,1024,22753.346322
193.541735,1024,22807.16483
216.349881,1024,22858.955657
216.160172,1024,22909.639413
256.051689,1024,22959.834647
168.32149,1024,23011.060864
229.264733,1024,23061.531446
190.821344,1024,23112.529239
186.291205,1024,23163.190878
184.068482,1024,23215.7326
190.843495,1024,23269.974254
223.315114,1024,23320.536664
226.497888,1024,23370.464349
218.285401,1024,23419.853092
230.374331,1024,23471.253995
