# {"t_start": 1585045284.5147748, "env_id": "PhantomXLeg-v0"} 
r,l,t
-2.369232,1024,70.135952
-0.864568,1024,137.561673
2.633138,1024,202.873207
0.301911,1024,270.758371
-0.527998,1024,336.247095
3.777388,1024,401.125202
4.42088,1024,467.655694
4.403506,1024,534.834893
5.703489,1024,601.378364
6.899272,1024,668.394523
7.006246,1024,734.99377
8.062591,1024,802.354345
11.173661,1024,870.465609
17.394953,1024,936.649859
13.158246,1024,1004.372295
19.142507,1024,1072.192956
18.03245,1024,1140.792415
20.75562,1024,1208.973205
24.632969,1024,1278.912516
17.748187,1024,1347.664494
24.463654,1024,1417.355872
27.644185,1024,1486.093347
25.753329,1024,1555.269435
28.247065,1024,1622.323555
28.213101,1024,1691.308316
31.237088,1024,1759.480347
29.514868,1024,1828.589513
29.366286,1024,1896.836045
34.615374,1024,1964.33673
32.202908,1024,2032.170675
31.657637,1024,2099.042594
32.131519,1024,2168.858147
25.484221,1024,2238.998477
28.985459,1024,2308.578184
31.718634,1024,2376.218699
24.69303,1024,2444.706606
31.670814,1024,2513.118144
31.010501,1024,2583.057975
34.614599,1024,2650.312466
32.300367,1024,2718.965301
7.440005,1024,2777.58176
24.881979,1024,2847.526712
35.286361,1024,2916.855867
30.000414,1024,2985.141527
36.830372,1024,3053.961335
35.817258,1024,3121.007899
34.883699,1024,3190.246063
34.807388,1024,3256.225837
42.841876,1024,3323.608623
30.319796,1024,3391.705524
29.952029,1024,3459.223527
32.386895,1024,3529.678071
27.826322,1024,3600.41386
36.164929,1024,3668.441957
37.41644,1024,3737.705621
23.694907,1024,3807.459408
37.907596,1024,3875.921976
34.562729,1024,3947.134324
39.149012,1024,4015.638886
24.099909,1024,4085.798388
39.762426,1024,4155.361811
40.935614,1024,4224.617385
41.585798,1024,4295.014553
34.010269,1024,4362.646758
41.067027,1024,4429.567894
36.004374,1024,4497.253116
36.1511,1024,4568.55021
41.352776,1024,4637.372378
38.058386,1024,4706.277012
41.376435,1024,4774.687364
34.434244,1024,4843.555938
44.787774,1024,4911.652311
30.480696,1024,4981.804412
38.54356,1024,5050.94327
38.880886,1024,5120.105338
39.833979,1024,5190.462565
40.985363,1024,5261.102292
38.991618,1024,5330.346891
37.232832,1024,5400.476722
45.110027,1024,5468.19133
47.176497,1024,5536.4449
37.741929,1024,5604.912956
39.23654,1024,5673.846741
42.809034,1024,5741.774561
36.266355,1024,5810.341023
46.735621,1024,5876.238428
46.136715,1024,5941.955845
46.698907,1024,6010.42661
50.09432,1024,6077.912822
48.738202,1024,6145.412212
43.070936,1024,6214.719624
38.503266,1024,6283.585652
52.960106,1024,6351.790989
43.207827,1024,6420.67418
43.328446,1024,6487.901057
40.131592,1024,6555.747406
41.741706,1024,6622.916505
40.688219,1024,6688.200175
33.373032,1024,6760.653448
58.644518,1024,6828.347428
40.447116,1024,6893.666031
47.253174,1024,6959.635217
52.954728,1024,7028.017076
58.66268,1024,7094.731254
56.711859,1024,7162.651367
43.411906,1024,7231.222661
35.657056,1024,7295.377523
33.434641,1024,7367.211607
40.749482,1024,7436.830846
29.603105,1024,7503.946029
26.66936,1024,7569.324974
41.351084,1024,7635.697834
32.780456,1024,7697.434936
36.592735,1024,7761.088673
44.409879,1024,7829.449091
46.015856,1024,7897.845263
32.99165,1024,7967.168786
44.852784,1024,8034.668957
39.53087,1024,8100.604529
38.546958,1024,8165.232227
48.138507,1024,8231.104186
41.297104,1024,8299.024989
59.59579,1024,8366.865106
62.171918,1024,8432.343762
25.965352,1024,8489.260632
44.683325,1024,8555.740428
39.676245,1024,8621.364478
56.736053,1024,8686.915005
57.165064,1024,8752.903495
51.390238,1024,8817.590235
38.108852,1024,8880.223397
33.790954,1024,8945.899674
23.975486,1024,9003.907927
51.417799,1024,9069.049998
55.009325,1024,9131.427827
62.074414,1024,9196.726097
61.903003,1024,9261.920577
60.930353,1024,9326.728696
30.485769,1024,9392.322102
50.867294,1024,9456.470663
62.298536,1024,9523.256277
72.458911,1024,9588.845021
68.752165,1024,9654.252691
50.351208,1024,9718.053122
64.631065,1024,9781.424402
69.931282,1024,9846.965733
55.079533,1024,9910.485929
61.757853,1024,9974.307849
34.408129,1024,10043.818041
57.951603,1024,10108.092802
18.053788,1024,10173.683153
36.123013,1024,10237.741546
64.397788,1024,10300.754495
51.574123,1024,10365.893942
24.44834,1024,10425.354213
46.682214,1024,10488.558321
64.072204,1024,10551.351223
54.317699,1024,10616.213329
71.064804,1024,10677.690926
68.161311,1024,10742.462067
57.472576,1024,10802.331279
64.695862,1024,10864.698042
61.968914,1024,10925.134355
58.813816,1024,10988.435645
55.828117,1024,11053.030575
63.151156,1024,11115.429831
58.728826,1024,11179.135267
49.449545,1024,11244.25255
54.489662,1024,11307.023829
59.557969,1024,11373.693339
53.249536,1024,11437.742801
53.616164,1024,11499.016322
61.061057,1024,11563.274846
33.4421,1024,11627.883013
64.41346,1024,11695.286088
40.343733,1024,11756.172958
53.16668,1024,11821.553686
44.578634,1024,11885.428941
72.935936,1024,11948.983302
57.349345,1024,12013.335243
61.257743,1024,12076.199924
79.775939,1024,12137.252517
81.357372,1024,12201.232637
51.692876,1024,12265.687188
75.658567,1024,12328.196524
50.18593,1024,12394.067411
73.486359,1024,12455.408257
70.018577,1024,12517.41504
71.465771,1024,12581.819304
66.694685,1024,12645.179334
52.702386,1024,12707.955971
56.311336,1024,12770.34304
73.544609,1024,12833.805603
85.939937,1024,12898.957708
70.163822,1024,12964.060951
73.422546,1024,13027.739716
32.79784,1024,13093.420966
80.992946,1024,13156.625026
76.89219,1024,13222.59256
71.120259,1024,13284.277524
38.927122,1024,13350.177752
67.927574,1024,13414.181063
