# {"t_start": 1585498695.894055, "env_id": "PhantomX-v0"} 
r,l,t
-1.560597,1024,70.42043
-5.023305,1024,137.432483
0.675911,1024,209.430206
-0.440971,1024,280.292006
0.893874,1024,352.349537
1.829268,1024,421.439371
-0.566852,1024,488.462639
-2.331584,1024,557.844559
0.409218,1024,627.268059
0.931679,1024,696.856956
0.356715,1024,767.952433
-0.223147,1024,838.20101
1.501138,1024,909.090385
1.424539,1024,980.830492
1.938956,1024,1052.026515
2.316876,1024,1122.327727
1.981732,1024,1192.275872
6.079796,1024,1261.20742
4.404931,1024,1330.486418
4.624837,1024,1399.765398
3.929532,1024,1469.048777
8.112674,1024,1539.187874
6.68655,1024,1610.694603
9.741181,1024,1680.284613
8.566556,1024,1749.724688
9.781924,1024,1818.464285
11.91945,1024,1889.696578
13.562858,1024,1959.062605
14.03723,1024,2028.488591
15.475739,1024,2100.975039
16.141534,1024,2172.15246
17.491409,1024,2241.50106
12.923193,1024,2314.807786
19.62897,1024,2385.172168
17.372846,1024,2457.083122
19.296892,1024,2528.660192
17.373806,1024,2599.625276
16.581684,1024,2672.685333
20.04303,1024,2745.240023
19.236453,1024,2815.784047
20.17381,1024,2887.84682
21.856968,1024,2957.752902
20.140101,1024,3027.822662
17.13142,1024,3100.18534
20.449909,1024,3171.062661
21.16841,1024,3244.285678
49.611451,1024,3315.421319
20.649176,1024,3385.482773
21.512089,1024,3457.608467
20.805032,1024,3528.290997
21.392425,1024,3599.561301
23.978854,1024,3670.270929
22.571918,1024,3740.298177
25.971276,1024,3809.685755
22.704518,1024,3881.004577
25.370754,1024,3951.401896
24.555905,1024,4021.572392
25.572966,1024,4094.02849
27.13608,1024,4165.596499
27.527119,1024,4238.486201
26.113988,1024,4309.511741
30.526775,1024,4383.280111
27.580574,1024,4452.14226
27.896153,1024,4522.884493
31.674626,1024,4594.689101
30.010118,1024,4666.908973
27.450948,1024,4737.622004
31.150346,1024,4805.61328
26.130931,1024,4877.997604
0.021446,1024,5007.098767
27.735301,1024,5077.284902
27.784631,1024,5148.9419
27.059417,1024,5221.19436
28.842761,1024,5294.910367
28.133531,1024,5367.757985
30.579248,1024,5438.835368
29.497028,1024,5510.444114
1.535887,1024,5577.637127
23.770832,1024,5649.263829
24.813804,1024,5719.905869
27.838612,1024,5791.66929
63.362657,1024,5859.928965
23.434811,1024,5928.930132
30.183423,1024,5998.657149
29.864045,1024,6071.215082
32.596062,1024,6143.149318
27.977564,1024,6215.17339
31.38465,1024,6288.511129
32.772042,1024,6360.524151
29.770494,1024,6428.432693
28.916457,1024,6503.221416
30.467571,1024,6575.359265
31.149987,1024,6646.230991
25.999275,1024,6714.926597
24.055712,1024,6787.576399
29.092596,1024,6859.168571
28.513963,1024,6931.171597
34.795383,1024,7003.590137
29.896578,1024,7075.770265
30.995828,1024,7148.030945
26.822164,1024,7217.884201
29.651345,1024,7286.373236
29.290889,1024,7357.232949
33.449269,1024,7424.717695
26.468286,1024,7494.293931
26.419697,1024,7565.450764
30.196628,1024,7636.845611
32.529929,1024,7706.246611
32.284908,1024,7776.093098
26.959556,1024,7847.847254
32.897575,1024,7918.673036
28.94461,1024,7989.417589
34.669579,1024,8062.006853
33.786641,1024,8134.338058
33.239315,1024,8204.522534
34.512981,1024,8274.51472
35.171138,1024,8344.843631
29.738731,1024,8415.804373
33.926595,1024,8488.355694
30.256962,1024,8557.401698
30.401937,1024,8626.771858
34.58618,1024,8696.065567
37.956792,1024,8765.670005
33.727965,1024,8836.140407
41.727428,1024,8908.268028
33.730246,1024,8976.597446
33.461738,1024,9044.960364
36.45011,1024,9118.662593
34.611957,1024,9191.548544
38.013528,1024,9260.715684
37.203795,1024,9331.737219
34.582463,1024,9401.877094
36.262283,1024,9476.224478
30.689591,1024,9556.084069
34.429767,1024,9626.810807
35.905648,1024,9696.218457
