main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-0.204349,-0.204349,15,0,0.00162216,0.0105469,4.25976,-0.00725514,0.0561751,-12.781927108764648,1,1024,66.50310304993764,1024
1024.0,-0.151579,-0.177964,14,0,0.00273594,0.0286133,4.26498,-0.0106701,0.00973256,-2.9276604652404785,2,2048,136.62705572182313,2048
1024.0,-1.468784,-0.608237333333,14,0,0.00370466,0.040625,4.25893,-0.00955523,0.00794453,-0.0570218563079834,3,3072,206.07143530016765,3072
1024.0,-1.624561,-0.86231825,14,0,0.0030566,0.0301758,4.24736,-0.00947936,0.0115025,-0.44596076011657715,4,4096,274.51497212890536,4096
1024.0,1.625881,-0.3646784,14,0,0.00435203,0.0505859,4.23238,-0.0118161,0.00884305,-0.3238946199417114,5,5120,342.8220447609201,5120
1024.0,1.704154,-0.019873,14,0,0.00266739,0.0254883,4.22581,-0.00777903,0.00411852,-0.3149148225784302,6,6144,412.7255074507557,6144
1024.0,2.280716,0.308782571429,14,0,0.00350113,0.0357422,4.24133,-0.0105101,0.00568757,0.06215471029281616,7,7168,481.55314323073253,7168
1024.0,2.108307,0.533723125,15,0,0.00532347,0.0663086,4.24614,-0.0157015,0.00505707,-0.13008010387420654,8,8192,549.5205952557735,8192
1024.0,3.680523,0.883367555556,15,0,0.00280782,0.0255859,4.2308,-0.00849274,0.00534443,-0.1710052490234375,9,9216,617.489004204981,9216
1024.0,7.757523,1.5707831,14,0,0.00352036,0.0353516,4.21953,-0.0118674,0.00654795,-0.11653661727905273,10,10240,686.2468743231148,10240
1024.0,6.712406,2.03820336364,14,0,0.00296794,0.0269531,4.22014,-0.00765845,0.0252232,-0.04985666275024414,11,11264,754.7580232950859,11264
1024.0,5.683635,2.34198933333,14,0,0.00423252,0.044043,4.22161,-0.00956851,0.00903904,0.2725682258605957,12,12288,823.7217497690581,12288
1024.0,11.417783,3.04012730769,15,0,0.00267827,0.0270508,4.22321,-0.00718004,0.0262318,-0.05467033386230469,13,13312,891.9221352320164,13312
1024.0,13.862031,3.81312042857,15,0,0.00250357,0.0224609,4.23114,-0.00719011,0.0096087,-0.35604000091552734,14,14336,959.7029613880441,14336
1024.0,13.849915,4.48224006667,14,0,0.00355894,0.0393555,4.22593,-0.0105589,0.0112504,-0.1009296178817749,15,15360,1029.5239651859738,15360
1024.0,11.785362,4.9386851875,14,0,0.00253027,0.025,4.22226,-0.00629098,0.0128633,0.4073004722595215,16,16384,1097.7962393769994,16384
1024.0,18.18143,5.71767017647,14,0,0.00319037,0.0324219,4.22088,-0.00607037,0.0150269,-0.06681704521179199,17,17408,1167.0454512620345,17408
1024.0,20.276459,6.52649177778,15,0,0.00262627,0.0263672,4.22231,-0.00756642,0.0219641,0.04020029306411743,18,18432,1235.311876596883,18432
1024.0,22.961605,7.39149773684,14,0,0.00332038,0.0349609,4.22866,-0.00946347,0.0207419,0.016534745693206787,19,19456,1306.358613369055,19456
1024.0,25.784236,8.31113465,14,0,0.0030741,0.0296875,4.23026,-0.00855184,0.0292588,-0.030795931816101074,20,20480,1378.2183466409333,20480
1024.0,26.371975,9.17117466667,14,0,0.00362379,0.037207,4.22592,-0.0086255,0.0255557,-0.038550734519958496,21,21504,1447.8128545377403,21504
1024.0,23.366277,9.81640659091,14,0,0.00419885,0.050293,4.22304,-0.0111488,0.0203553,-0.0798560380935669,22,22528,1517.4434661599807,22528
1024.0,27.503582,10.5854142174,14,0,0.00452537,0.0473633,4.22108,-0.011018,0.025601,-0.07955348491668701,23,23552,1587.9417007090524,23552
1024.0,27.829013,11.3038975,14,0,0.0056912,0.0725586,4.21716,-0.0122164,0.0304021,-0.04240679740905762,24,24576,1658.8835615180433,24576
1024.0,27.426822,11.94881448,14,0,0.00510061,0.0644531,4.21736,-0.00854042,0.0339901,-0.03646242618560791,25,25600,1728.9933529091068,25600
1024.0,27.409998,12.5434753846,15,0,0.00289354,0.0267578,4.22149,-0.00625271,0.0443338,0.09701752662658691,26,26624,1795.6893376307562,26624
1024.0,28.713019,13.1423473704,15,0,0.0032609,0.0320312,4.23415,-0.00796133,0.0531078,0.07217186689376831,27,27648,1862.4454742907546,27648
1024.0,28.741518,13.6994606071,14,0,0.00659642,0.0898438,4.24234,-0.0143397,0.045218,0.21372860670089722,28,28672,1931.025902167894,28672
1024.0,31.519431,14.3139423448,14,0,0.00303104,0.0248047,4.23613,-0.00804096,0.0401607,0.18641090393066406,29,29696,1999.6600766400807,29696
1024.0,32.522185,14.9208837667,15,0,0.0026564,0.0244141,4.22952,-0.00669822,0.0471118,0.023263633251190186,30,30720,2067.162675939966,30720
1024.0,-6.685261,14.2239113548,15,0,0.00454305,0.0500977,4.23113,-0.0127622,1.47288,0.10251408815383911,31,31744,2131.8959664069116,31744
1024.0,33.220714,14.8175614375,15,0,0.00458725,0.0476562,4.23837,-0.00958962,0.0534203,-0.014665007591247559,32,32768,2199.662181826774,32768
1024.0,31.780403,15.3315869394,14,0,0.00645883,0.0870117,4.24345,-0.0125275,0.0533459,-0.05997002124786377,33,33792,2271.8289542039856,33792
1024.0,37.877882,15.9947132647,14,0,0.00498501,0.059082,4.243,-0.00985407,0.06539,-0.012069225311279297,34,34816,2340.380732582882,34816
1024.0,32.050134,16.4534395714,15,0,0.00382513,0.0391602,4.2507,-0.00994946,0.0606766,-0.059764981269836426,35,35840,2408.3920946987346,35840
1024.0,35.144558,16.9726373056,15,0,0.00354891,0.0385742,4.24798,-0.00984907,0.0763361,0.0022978782653808594,36,36864,2475.4691495210864,36864
1024.0,37.01026,17.5141946757,14,0,0.00584502,0.0765625,4.24564,-0.013226,0.061072,-0.024024128913879395,37,37888,2545.745727307163,37888
1024.0,28.703439,17.8086484737,14,0,0.00561927,0.0719727,4.25251,-0.0105174,0.0435193,0.35002654790878296,38,38912,2614.900871422142,38912
1024.0,33.966154,18.2229434872,15,0,0.00344844,0.0389648,4.26435,-0.00741454,0.0732694,0.12447959184646606,39,39936,2683.04634289816,39936
1024.0,35.473378,18.65420435,15,0,0.00377429,0.0365234,4.27409,-0.00941356,0.0597633,0.21381515264511108,40,40960,2751.1175819947384,40960
