# {"t_start": 1584031133.907645, "env_id": "PhantomXLeg-v0"} 
r,l,t
0.192182,1024,37.408262
-0.179296,1024,71.127873
-0.476216,1024,104.643967
-0.116773,1024,138.182832
0.416751,1024,171.656368
0.698266,1024,205.310021
1.888402,1024,238.827729
1.135846,1024,272.266571
2.237081,1024,305.800272
2.072803,1024,339.577343
2.315825,1024,373.248555
1.606146,1024,406.992163
4.476929,1024,440.753013
6.029575,1024,474.574977
6.61869,1024,508.514556
9.388537,1024,542.895976
10.86554,1024,577.098578
13.605351,1024,611.599581
12.125895,1024,646.146105
16.292868,1024,681.311345
17.548656,1024,716.461997
15.849518,1024,751.642461
18.810792,1024,787.033045
17.80466,1024,821.815975
17.581901,1024,856.985845
20.268518,1024,891.915716
20.076753,1024,927.102998
20.216582,1024,962.391892
19.859183,1024,997.421416
20.829404,1024,1032.724517
20.814673,1024,1067.981778
21.728191,1024,1103.193854
22.440322,1024,1138.61704
21.49535,1024,1173.892293
22.150211,1024,1209.387343
24.340574,1024,1244.973769
22.012445,1024,1280.272898
23.483688,1024,1315.677669
24.321256,1024,1351.243438
23.56407,1024,1386.782252
22.297697,1024,1422.346217
22.027423,1024,1457.708754
23.21854,1024,1493.029748
24.534954,1024,1528.520933
26.016889,1024,1563.493883
27.675998,1024,1598.817035
28.130641,1024,1634.182054
27.732811,1024,1669.254454
30.133668,1024,1704.509944
26.494232,1024,1739.649229
27.378209,1024,1774.91554
29.442315,1024,1810.142616
29.95509,1024,1845.285643
27.7543,1024,1880.36781
31.442712,1024,1915.574749
24.959856,1024,1950.760552
26.273688,1024,1985.886077
29.130441,1024,2020.916895
31.715818,1024,2056.069833
30.212338,1024,2091.150468
30.436648,1024,2126.101404
31.390958,1024,2161.147245
30.963218,1024,2196.254573
33.795298,1024,2231.148223
34.114337,1024,2266.088256
33.889492,1024,2301.013813
34.613725,1024,2336.212615
29.375597,1024,2371.18517
36.077323,1024,2406.280729
33.723844,1024,2441.271071
38.608182,1024,2476.260561
27.485681,1024,2510.978961
38.416128,1024,2546.042931
30.271538,1024,2580.971446
32.49986,1024,2616.283051
36.589177,1024,2651.261764
38.131105,1024,2686.381999
39.13454,1024,2721.409563
35.509647,1024,2756.509731
37.12403,1024,2791.558229
37.684985,1024,2826.365634
38.729722,1024,2860.968053
36.250403,1024,2895.697726
34.7236,1024,2930.234224
42.104365,1024,2964.8442
39.745864,1024,2999.303431
41.495902,1024,3033.928824
40.538872,1024,3068.562128
42.266629,1024,3103.269895
28.218926,1024,3138.116246
44.242188,1024,3172.909993
35.166479,1024,3208.390032
35.692785,1024,3244.642462
33.147101,1024,3279.494287
42.153059,1024,3314.239428
39.140532,1024,3348.957153
41.288573,1024,3383.534326
37.648401,1024,3418.238619
41.048837,1024,3452.837965
41.680821,1024,3487.603445
46.42193,1024,3522.360919
41.335239,1024,3557.144662
30.983479,1024,3592.015823
47.444301,1024,3626.708886
49.364776,1024,3661.379498
35.960704,1024,3696.051792
46.374765,1024,3730.964748
47.579631,1024,3765.517893
48.880658,1024,3800.352256
44.060239,1024,3835.020959
48.240299,1024,3869.872227
23.015986,1024,3904.151499
48.475739,1024,3938.661295
36.01481,1024,3973.07776
3.758352,1024,4007.818471
29.448553,1024,4042.533502
47.599579,1024,4077.14043
18.793111,1024,4112.019917
10.451561,1024,4146.554986
24.799895,1024,4181.255237
11.8169,1024,4216.100335
17.089339,1024,4250.65159
26.651858,1024,4285.251772
34.822902,1024,4319.744376
25.516073,1024,4354.287492
32.022247,1024,4388.657442
34.041154,1024,4423.245767
24.647577,1024,4457.73896
47.809035,1024,4491.95642
39.84202,1024,4526.498477
35.761499,1024,4561.319485
34.763758,1024,4596.047202
20.144205,1024,4630.883066
48.180784,1024,4665.693867
26.34491,1024,4700.47866
39.532315,1024,4735.342062
33.783962,1024,4770.171197
39.290921,1024,4804.702564
39.89778,1024,4839.577406
40.736689,1024,4874.117611
49.665129,1024,4908.894158
47.233345,1024,4943.62598
45.703153,1024,4978.423106
