main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,0.382419,0.382419,32,0,0.00399377,0.0464844,4.25396,-0.0112963,0.0491456,-22.685638427734375,1,1024,31.84929588000523,1024
1024.0,-0.752419,-0.185,32,0,0.00319782,0.0305664,4.23911,-0.0103129,0.00541596,-8.02016830444336,2,2048,63.00233478100563,2048
1024.0,-0.924454,-0.431484666667,32,0,0.00303715,0.0266602,4.22131,-0.00824328,0.0025631,-0.6991039514541626,3,3072,94.17642167699523,3072
1024.0,-0.182281,-0.36918375,32,0,0.00401735,0.0408203,4.21197,-0.00860278,0.00223264,-1.7134582996368408,4,4096,125.29664933599997,4096
1024.0,0.443323,-0.2066824,32,0,0.00339194,0.0354492,4.20915,-0.0124439,0.00203992,-1.1002299785614014,5,5120,156.6672685359954,5120
1024.0,0.836872,-0.0327566666667,32,0,0.00131351,0.00527344,4.20606,-0.00618,0.00167743,-0.8523744344711304,6,6144,187.97549656800402,6144
1024.0,2.676059,0.354217,32,0,0.00469175,0.0558594,4.19631,-0.011626,0.0016081,-0.5742857456207275,7,7168,219.3652048399963,7168
1024.0,1.262871,0.46779875,32,0,0.00226228,0.0172852,4.18181,-0.00753753,0.00126578,-0.7788481712341309,8,8192,250.6641711169941,8192
1024.0,3.020298,0.751409777778,32,0,0.00365859,0.0375,4.17943,-0.00815113,0.00176745,-0.2813647985458374,9,9216,282.0356383519975,9216
1024.0,2.651996,0.9414684,32,0,0.00201068,0.0147461,4.17764,-0.00752312,0.00147395,-0.34214067459106445,10,10240,313.44292571199185,10240
1024.0,4.837635,1.29566536364,32,0,0.00312981,0.030957,4.17083,-0.00934371,0.00197702,-0.17569434642791748,11,11264,344.7220687770023,11264
1024.0,7.010289,1.771884,32,0,0.00247557,0.0220703,4.17116,-0.00846559,0.00227742,-0.42824554443359375,12,12288,376.4105811710033,12288
1024.0,8.372787,2.27964576923,32,0,0.00400148,0.0420898,4.17063,-0.00962352,0.00363102,-0.03143107891082764,13,13312,408.33494089799933,13312
1024.0,12.888132,3.03739478571,31,0,0.00260114,0.0183594,4.16698,-0.00527777,0.00478744,-0.07384860515594482,14,14336,440.5304334919929,14336
1024.0,11.671659,3.6130124,32,0,0.00302132,0.0260742,4.1604,-0.00764075,0.00490234,0.10235595703125,15,15360,472.44694559999334,15360
1024.0,12.244006,4.1524495,31,0,0.00290742,0.0241211,4.1513,-0.00673348,0.00595084,0.04286849498748779,16,16384,505.1606679910037,16384
1024.0,16.025107,4.85084111765,31,0,0.00358685,0.0345703,4.14944,-0.00910468,0.00604979,0.13268715143203735,17,17408,537.9892933600058,17408
1024.0,15.414674,5.43772072222,30,0,0.00272161,0.0236328,4.15454,-0.00871355,0.00905797,-0.039327144622802734,18,18432,571.0974174949952,18432
1024.0,16.38759,6.01402963158,30,0,0.0028912,0.0290039,4.16416,-0.00723816,0.00931355,-0.044066667556762695,19,19456,604.2097156480013,19456
1024.0,17.355729,6.5811146,30,0,0.00496791,0.0607422,4.16678,-0.0125897,0.00821129,0.04382920265197754,20,20480,637.2950585619983,20480
1024.0,18.380707,7.14299995238,30,0,0.00349136,0.0313477,4.16611,-0.00853892,0.0069697,0.4232579469680786,21,21504,670.5728452750045,21504
1024.0,19.002002,7.6820455,30,0,0.00331497,0.0335938,4.16563,-0.00922224,0.0109143,0.08880335092544556,22,22528,703.6828001329995,22528
1024.0,19.027137,8.17531034783,30,0,0.0030097,0.0267578,4.15968,-0.00737367,0.0117978,0.059511780738830566,23,23552,737.1066647039988,23552
1024.0,20.705927,8.697419375,31,0,0.00229392,0.0163086,4.15488,-0.00617037,0.0138183,-0.13262474536895752,24,24576,770.1227004779939,24576
1024.0,20.435326,9.16693564,30,0,0.00417201,0.0439453,4.15795,-0.00729294,0.0150163,-0.12178671360015869,25,25600,803.6678798299981,25600
1024.0,22.721256,9.68825565385,30,0,0.00535746,0.0625977,4.16199,-0.00978183,0.0163771,0.0034938454627990723,26,26624,836.8383086590038,26624
1024.0,21.648092,10.1312125556,30,0,0.00603779,0.0723633,4.15594,-0.00892884,0.0181828,-0.05710959434509277,27,27648,870.187406306999,27648
1024.0,22.650783,10.5783400714,30,0,0.00372058,0.0355469,4.14981,-0.00937049,0.0169642,-0.010227322578430176,28,28672,903.384107742997,28672
1024.0,22.632437,10.9939985862,30,0,0.00282669,0.0207031,4.1416,-0.00585482,0.0207288,0.050088703632354736,29,29696,937.0044053750025,29696
1024.0,24.327706,11.4384555,30,0,0.00462776,0.0529297,4.1352,-0.0109807,0.0187434,-0.03888118267059326,30,30720,970.6628491970041,30720
1024.0,20.182888,11.7205339677,30,0,0.00365506,0.0351562,4.12955,-0.00656411,0.0187712,0.11815154552459717,31,31744,1003.9515871210024,31744
1024.0,24.789819,12.128949125,30,0,0.00254946,0.0212891,4.12838,-0.00520965,0.0259645,-0.05987846851348877,32,32768,1037.3731683439983,32768
1024.0,23.153795,12.4630353636,30,0,0.00646817,0.0869141,4.13102,-0.0119519,0.0254034,-0.010347962379455566,33,33792,1070.9468003859947,33792
1024.0,26.221078,12.8676836765,30,0,0.00307284,0.0275391,4.12903,-0.0066984,0.0325176,0.0070056915283203125,34,34816,1104.4615886310057,34816
1024.0,24.027661,13.1865401714,30,0,0.00260601,0.0235352,4.13322,-0.00571611,0.0225191,0.06791651248931885,35,35840,1137.7411722690013,35840
1024.0,25.784893,13.5364944167,30,0,0.00296942,0.0290039,4.13554,-0.00720915,0.0303801,0.004928886890411377,36,36864,1171.5391217540018,36864
1024.0,27.555164,13.9153773784,30,0,0.00466672,0.0571289,4.13304,-0.0095148,0.0250848,0.065055251121521,37,37888,1204.9798843009921,37888
1024.0,27.320601,14.2681464211,30,0,0.00568673,0.0729492,4.13843,-0.00923766,0.0292154,-0.007119655609130859,38,38912,1238.5830628419935,38912
1024.0,27.215267,14.6001238718,30,0,0.00522212,0.0625977,4.1527,-0.00963966,0.0261027,-0.15124404430389404,39,39936,1272.1864409279951,39936
1024.0,28.72731,14.953303525,30,0,0.00503913,0.0561523,4.15979,-0.0106972,0.0366462,-0.0001004934310913086,40,40960,1305.9452156619955,40960
1024.0,31.39567,15.3543368537,30,0,0.00374361,0.0376953,4.16269,-0.00664096,0.0312733,0.06457620859146118,41,41984,1339.6022339649935,41984
1024.0,28.052511,15.6566743333,30,0,0.00397062,0.034375,4.15832,-0.0044367,0.0380371,-0.011595010757446289,42,43008,1373.385293853993,43008
1024.0,26.998345,15.9204341163,30,0,0.00469371,0.0507812,4.14494,-0.00882894,0.0306091,0.0044844746589660645,43,44032,1407.0420564819942,44032
1024.0,34.935753,16.3526004545,30,0,0.00325281,0.0324219,4.14174,-0.00721232,0.0240862,0.015581011772155762,44,45056,1440.6586865599966,45056
1024.0,31.990672,16.7001131556,30,0,0.00573873,0.0642578,4.13815,-0.0102808,0.0473647,0.03970324993133545,45,46080,1474.0124391919962,46080
1024.0,33.08209,17.056243087,30,0,0.00652973,0.0864258,4.13231,-0.0105286,0.0434756,-0.04265260696411133,46,47104,1507.3691097279952,47104
1024.0,29.194394,17.314501617,30,0,0.00490332,0.0564453,4.13282,-0.0100194,0.0333646,0.22032201290130615,47,48128,1540.8112486220052,48128
1024.0,34.053473,17.6632301875,30,0,0.00550459,0.0650391,4.1299,-0.00935789,0.0614507,-0.03104400634765625,48,49152,1574.251344488992,49152
1024.0,37.351661,18.065034898,30,0,0.00545225,0.0676758,4.13216,-0.00916701,0.0616239,-0.008277416229248047,49,50176,1607.5447585410002,50176
1024.0,31.778763,18.33930946,30,0,0.00633438,0.0833008,4.14204,-0.011137,0.0554163,-0.052547574043273926,50,51200,1640.9036247269978,51200
1024.0,32.787701,18.6226112549,30,0,0.00565644,0.0736328,4.15114,-0.0113464,0.0420466,0.23560410737991333,51,52224,1674.490181465997,52224
1024.0,32.145599,18.8826687115,30,0,0.00460201,0.0555664,4.16305,-0.00851445,0.0436573,0.35155385732650757,52,53248,1707.9139447579946,53248
1024.0,34.914375,19.1851537358,30,0,0.00389911,0.0391602,4.17006,-0.00945943,0.0498255,0.23108959197998047,53,54272,1741.3900373020006,54272
1024.0,30.065707,19.386645463,30,0,0.0041363,0.0435547,4.17617,-0.00737273,0.0350256,0.6727690100669861,54,55296,1774.6066749220045,55296
1024.0,32.00767,19.6161186364,30,0,0.00365088,0.0400391,4.18467,-0.00934238,0.0545994,0.30082905292510986,55,56320,1807.777897959997,56320
1024.0,36.231143,19.9128155,31,0,0.00439658,0.0514648,4.1795,-0.0076859,0.0430567,0.5554207563400269,56,57344,1840.492684472003,57344
1024.0,32.234709,20.1289890702,30,0,0.00536832,0.0583984,4.16862,-0.0111521,0.0241234,0.9004829153418541,57,58368,1874.1275053849968,58368
1024.0,31.572405,20.3262893448,30,0,0.00435243,0.0436523,4.16533,-0.00636717,0.0608016,0.19143950939178467,58,59392,1907.2348772440018,59392
1024.0,34.357581,20.5641078475,30,0,0.00398472,0.0391602,4.16539,-0.00536457,0.0574354,0.13219612836837769,59,60416,1940.7379292489932,60416
1024.0,39.722783,20.8834191,30,0,0.00396451,0.0383789,4.15828,-0.00763087,0.0746546,0.16770750284194946,60,61440,1973.8499063740019,61440
1024.0,32.778757,21.0784246393,30,0,0.00331984,0.0344727,4.15584,-0.00692264,0.0607454,-0.1081552505493164,61,62464,2007.2445990220003,62464
1024.0,38.47422,21.3590019839,30,0,0.0058806,0.0756836,4.15804,-0.0110158,0.064909,0.186517596244812,62,63488,2040.337997059003,63488
1024.0,28.703312,21.4755783333,31,0,0.00421497,0.0429688,4.16199,-0.00780935,0.10495,-0.3035926818847656,63,64512,2072.8420128699945,64512
1024.0,31.449927,21.6314275312,30,0,0.00569848,0.06875,4.16684,-0.00665213,0.0968492,-0.044426560401916504,64,65536,2105.9377793919994,65536
1024.0,16.827577,21.5575221385,31,0,0.00607885,0.075,4.16995,-0.011583,0.148631,-0.042289137840270996,65,66560,2138.1969314570015,66560
1024.0,37.292739,21.7959345152,31,0,0.00342254,0.0298828,4.16938,-0.00607868,0.057727,-0.04056668281555176,66,67584,2171.2065636100015,67584
1024.0,35.660733,22.002871806,30,0,0.00372561,0.0345703,4.17081,-0.00673412,0.0640128,0.1629321575164795,67,68608,2204.6382491609984,68608
1024.0,32.279282,22.1539954853,30,0,0.00436821,0.0436523,4.17264,-0.00720664,0.0560806,0.5702333152294159,68,69632,2237.783467639005,69632
1024.0,40.917098,22.4259245072,30,0,0.00431351,0.0457031,4.17344,-0.0077053,0.0563294,0.170790433883667,69,70656,2271.0269511939987,70656
1024.0,36.429579,22.6259767143,31,0,0.0041809,0.0445312,4.16847,-0.00915965,0.0616776,0.29080814123153687,70,71680,2304.0452164710005,71680
1024.0,34.713506,22.7962236056,31,0,0.00296268,0.0263672,4.16548,-0.00743656,0.0617966,0.5634784996509552,71,72704,2336.775915153994,72704
1024.0,37.992337,23.0072807361,31,0,0.0040513,0.0462891,4.16938,-0.00855058,0.0245734,0.8734485805034637,72,73728,2369.8074450559943,73728
1024.0,36.431169,23.1911696164,30,0,0.00512725,0.0595703,4.17155,-0.00950766,0.0176517,0.9115136712789536,73,74752,2402.875138728996,74752
1024.0,37.430751,23.3835963919,30,0,0.00414838,0.043457,4.17566,-0.00689906,0.0335685,0.8075185120105743,74,75776,2436.047415310997,75776
1024.0,35.72658,23.5481695067,31,0,0.00603566,0.0797852,4.18032,-0.00900622,0.0572881,0.39835816621780396,75,76800,2468.740392476,76800
1024.0,30.211028,23.6358386974,31,0,0.00314662,0.0300781,4.18672,-0.0103132,0.0187096,0.9534395597875118,76,77824,2501.6952875139978,77824
1024.0,36.916964,23.8083208442,31,0,0.00456812,0.049707,4.18649,-0.00995695,0.028624,0.9069770947098732,77,78848,2534.470086931993,78848
1024.0,39.157871,24.0051099487,31,0,0.00274164,0.0248047,4.17641,-0.00858753,0.0431728,0.5380617082118988,78,79872,2567.127958694997,79872
1024.0,38.161615,24.1843062152,30,0,0.00407717,0.0439453,4.17721,-0.0109473,0.0245177,0.8651217073202133,79,80896,2600.6406498330034,80896
1024.0,38.686752,24.3655867875,30,0,0.00374371,0.0348633,4.18413,-0.00818158,0.0208355,0.9143061116337776,80,81920,2633.979292610995,81920
1024.0,41.715908,24.579788284,31,0,0.00343748,0.034082,4.18357,-0.00846155,0.0299796,0.9160760119557381,81,82944,2666.915218416005,82944
1024.0,33.671039,24.6906571951,30,0,0.00527042,0.0632813,4.1793,-0.0104581,0.0237578,0.9641247950494289,82,83968,2700.0185504249966,83968
1024.0,33.878049,24.8013486627,30,0,0.00473039,0.0533203,4.17715,-0.0110717,0.0168193,0.9741914216428995,83,84992,2733.244699622999,84992
1024.0,38.109583,24.9597800238,30,0,0.00332836,0.0277344,4.17362,-0.00717601,0.0235097,0.9548557624220848,84,86016,2766.2881008179975,86016
1024.0,20.103869,24.9026516588,31,0,0.00449402,0.0472656,4.16982,-0.00961835,0.0210059,0.9795833360403776,85,87040,2799.1857033650012,87040
1024.0,33.529246,25.0029608953,31,0,0.00471684,0.0580078,4.17017,-0.0102905,0.0227955,0.9709251765161753,86,88064,2832.0752755489957,88064
