main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-4.314222,-4.314222,18,0,0.00621193,0.0969727,25.5464,-0.0445429,0.126259,-11.764419555664062,1,1024,56.53625733172521,1024
1024.0,0.803035,-1.7555935,18,0,0.00672783,0.101172,25.5318,-0.0463052,0.0362991,-4.988783359527588,2,2048,111.94851546781138,2048
1024.0,-1.033883,-1.51502333333,17,0,0.0062982,0.0964844,25.5177,-0.0429762,0.0101169,-2.7535760402679443,3,3072,169.21866376604885,3072
1024.0,-1.990053,-1.63378075,18,0,0.00733867,0.118848,25.5187,-0.0477675,0.0116753,-0.8538312911987305,4,4096,224.8525101058185,4096
1024.0,-3.167416,-1.9405078,17,0,0.00667374,0.100293,25.5204,-0.0433995,0.0235327,-0.34826457500457764,5,5120,282.36594704305753,5120
1024.0,0.260011,-1.57375466667,18,0,0.00687918,0.105078,25.5057,-0.0432382,0.0118864,-0.6208571195602417,6,6144,338.45375364879146,6144
1024.0,-1.186411,-1.51841985714,18,0,0.0061208,0.0949219,25.5061,-0.0427924,0.0124102,-0.3856232166290283,7,7168,394.12680532597005,7168
1024.0,1.590296,-1.129830375,18,0,0.00656121,0.10625,25.5049,-0.0451733,0.00618622,-1.6198453903198242,8,8192,450.1932183308527,8192
1024.0,-1.632315,-1.185662,18,0,0.00714291,0.112305,25.4812,-0.0439458,0.024493,-0.19251716136932373,9,9216,507.073008551728,9216
1024.0,1.651913,-0.9019045,18,0,0.00817573,0.12959,25.4538,-0.0470866,0.00907805,-0.6178958415985107,10,10240,563.2657425566576,10240
1024.0,0.487883,-0.775560181818,17,0,0.00771554,0.125586,25.4168,-0.0487055,0.0079719,-0.522189736366272,11,11264,620.6502974396572,11264
1024.0,1.800505,-0.560888083333,18,0,0.00759625,0.125391,25.3984,-0.0413038,0.00821009,-0.3826284408569336,12,12288,676.0381995807402,12288
1024.0,1.978514,-0.365549461538,17,0,0.00872007,0.146582,25.394,-0.0505021,0.00878055,-0.2803184986114502,13,13312,734.0984200197272,13312
1024.0,2.690486,-0.147261214286,18,0,0.00877791,0.142188,25.3874,-0.0485255,0.00795266,-0.29023611545562744,14,14336,789.9588559218682,14336
1024.0,0.091981,-0.131311733333,18,0,0.00799207,0.128418,25.3747,-0.0476929,0.00461355,-0.7401025295257568,15,15360,845.2730436916463,15360
1024.0,4.27887,0.144324625,19,0,0.00741112,0.116406,25.3668,-0.0447185,0.00648171,-0.5043492317199707,16,16384,898.8163126478903,16384
1024.0,3.318503,0.331041,15,0,0.00735467,0.112598,25.3503,-0.0414491,0.0107609,-0.1557917594909668,17,17408,963.3432607348077,17408
1024.0,5.663864,0.627308944444,18,0,0.0094774,0.154004,25.3246,-0.0461069,0.00824373,-0.2731904983520508,18,18432,1018.598354623653,18432
1024.0,5.287566,0.872585631579,17,0,0.00916463,0.146582,25.2941,-0.0480582,0.00844285,-0.1972033977508545,19,19456,1075.7426794059575,19456
1024.0,7.888819,1.2233973,17,0,0.0100762,0.16875,25.279,-0.0526671,0.00738469,-0.22545397281646729,20,20480,1133.7884996379726,20480
1024.0,4.960914,1.40137428571,18,0,0.00969105,0.150195,25.2687,-0.0508298,0.00587142,-0.0708242654800415,21,21504,1190.421349924989,21504
1024.0,8.681449,1.73228677273,18,0,0.00804229,0.125293,25.2539,-0.0458009,0.00873314,0.07230639457702637,22,22528,1246.9147778777406,22528
1024.0,7.83293,1.99753213043,17,0,0.0103243,0.166406,25.2397,-0.0510872,0.00781345,-0.16856801509857178,23,23552,1305.7481108917855,23552
1024.0,9.523295,2.31110558333,18,0,0.0102852,0.166406,25.209,-0.0507795,0.00732249,-0.18042612075805664,24,24576,1361.1019515986554,24576
1024.0,10.313403,2.63119748,17,0,0.00761105,0.115527,25.1787,-0.044731,0.0121188,-0.11226522922515869,25,25600,1418.6234312150627,25600
1024.0,13.654413,3.05516730769,18,0,0.00919576,0.14668,25.1396,-0.0475145,0.0172889,-0.047641754150390625,26,26624,1475.000718882773,26624
1024.0,14.495198,3.47887214815,18,0,0.010471,0.17793,25.1182,-0.0528918,0.0113857,0.09944188594818115,27,27648,1531.3103129989468,27648
