# {"t_start": 1583186470.7524402, "env_id": "PhantomX-v0"} 
r,l,t
-1.416462,1024,24.503708
0.679027,1024,48.947808
-0.555504,1024,72.891076
0.416283,1024,96.944811
-0.140375,1024,121.078334
-0.602248,1024,144.934874
0.281857,1024,168.963692
0.723612,1024,192.740509
-0.172151,1024,216.582148
0.812465,1024,240.784309
0.916046,1024,264.876498
0.017164,1024,288.815627
0.864869,1024,313.029703
0.848411,1024,337.152417
0.872769,1024,361.258652
1.738236,1024,385.164901
2.02122,1024,409.142146
1.723353,1024,432.955211
3.614186,1024,457.095786
3.848625,1024,480.940886
3.344243,1024,505.039007
5.219042,1024,529.263216
5.273603,1024,553.557136
5.981575,1024,577.875879
3.928936,1024,602.239933
7.353007,1024,626.3768
7.186802,1024,651.161038
7.925076,1024,675.83138
11.684713,1024,700.547255
10.046827,1024,725.276443
10.691969,1024,750.295322
10.580024,1024,775.315816
13.183861,1024,800.049583
15.560984,1024,825.547083
14.402559,1024,850.571658
15.03416,1024,875.712303
16.068551,1024,900.669683
14.524162,1024,925.930773
18.51392,1024,951.427531
20.076767,1024,977.040187
19.271873,1024,1002.474012
17.089499,1024,1027.883891
19.567091,1024,1053.481629
19.738912,1024,1079.144498
18.726441,1024,1104.472727
19.346874,1024,1130.132898
19.498419,1024,1155.905935
18.681618,1024,1181.135535
19.484344,1024,1206.643105
19.725998,1024,1232.211986
19.556097,1024,1257.815234
20.370051,1024,1283.510583
17.629483,1024,1309.037759
22.331026,1024,1334.626855
21.192804,1024,1360.236898
20.935109,1024,1385.614927
21.539421,1024,1411.250357
21.381971,1024,1436.911341
18.77232,1024,1462.188663
20.121999,1024,1487.62752
20.977019,1024,1513.181223
21.725307,1024,1538.924027
22.057239,1024,1564.460298
22.204384,1024,1589.904083
22.295345,1024,1615.568445
21.970878,1024,1641.172329
24.196635,1024,1666.977565
22.706119,1024,1692.737082
21.661502,1024,1718.685569
23.570255,1024,1744.270718
22.135319,1024,1770.176619
22.12311,1024,1795.988319
25.010983,1024,1821.739988
23.061891,1024,1847.400881
24.071861,1024,1873.247248
21.79012,1024,1898.844818
22.441437,1024,1924.409909
23.954654,1024,1950.290191
25.035172,1024,1976.144526
25.650227,1024,2002.164375
24.903412,1024,2027.725405
27.708485,1024,2053.37769
25.835325,1024,2079.284845
26.534315,1024,2104.947383
25.448014,1024,2130.595708
26.500354,1024,2156.46008
26.715768,1024,2182.214176
22.768723,1024,2207.849916
23.577177,1024,2233.490958
25.500444,1024,2259.279079
24.208833,1024,2285.351318
24.544575,1024,2311.111239
24.754167,1024,2336.764155
26.841153,1024,2362.595572
23.443385,1024,2388.14121
25.964158,1024,2413.945683
25.568865,1024,2439.624317
26.544379,1024,2465.110208
27.345694,1024,2490.755438
25.704659,1024,2516.539551
27.81342,1024,2542.56827
24.606089,1024,2568.264655
27.953345,1024,2594.317761
28.074965,1024,2619.976616
27.999905,1024,2645.754848
27.848009,1024,2671.667433
27.677145,1024,2697.470503
27.652024,1024,2723.585507
28.514194,1024,2749.71658
27.069092,1024,2775.705224
27.978707,1024,2801.054527
27.82396,1024,2827.083029
30.772182,1024,2852.952861
29.785825,1024,2879.035287
28.945472,1024,2905.092929
29.619449,1024,2930.630034
30.111246,1024,2956.346513
29.760378,1024,2982.352344
30.196993,1024,3008.187805
29.471066,1024,3033.888841
31.592241,1024,3059.741388
31.273476,1024,3085.664076
26.959087,1024,3111.661655
31.114012,1024,3137.611131
31.224595,1024,3163.476931
29.569958,1024,3188.92898
29.244208,1024,3214.677159
28.080036,1024,3240.472473
31.991868,1024,3266.374016
31.905969,1024,3292.332558
27.8553,1024,3318.367543
32.204896,1024,3344.102895
29.808929,1024,3370.002742
33.446036,1024,3395.936569
32.053128,1024,3421.815092
34.972214,1024,3447.484284
34.190464,1024,3473.295846
32.646064,1024,3499.258427
29.231432,1024,3524.968216
32.316016,1024,3550.761556
35.266843,1024,3576.47986
32.312129,1024,3602.075092
33.661634,1024,3627.717453
33.878426,1024,3653.368406
33.50603,1024,3679.246909
32.371831,1024,3704.608387
34.893489,1024,3729.866469
35.572504,1024,3755.18071
36.462775,1024,3780.745095
37.097136,1024,3806.202416
36.064996,1024,3832.181849
35.676428,1024,3857.991493
37.233285,1024,3883.482067
32.804032,1024,3909.203261
37.840273,1024,3935.045647
37.539705,1024,3960.837987
37.357417,1024,3986.147678
40.942745,1024,4011.95187
37.418817,1024,4037.482904
37.30344,1024,4063.316442
35.544461,1024,4088.919669
34.955481,1024,4114.669328
42.143036,1024,4140.089298
41.03836,1024,4166.053744
41.061942,1024,4191.4452
37.877676,1024,4217.042515
44.259767,1024,4242.550056
42.579983,1024,4268.184009
41.354518,1024,4293.501038
34.709409,1024,4318.955222
38.545941,1024,4344.312491
41.987905,1024,4369.87065
39.422145,1024,4395.321713
40.879374,1024,4421.138426
42.383794,1024,4446.827999
43.959912,1024,4472.396445
39.657043,1024,4498.112354
36.036438,1024,4523.784748
39.11803,1024,4549.302318
38.062217,1024,4575.110273
36.812195,1024,4600.695602
36.095529,1024,4626.461286
41.940378,1024,4652.388947
36.613237,1024,4677.993203
22.83127,1024,4703.520126
37.7069,1024,4729.32882
35.585681,1024,4754.610522
36.873313,1024,4780.473428
37.878681,1024,4806.115612
45.990097,1024,4831.886627
46.813944,1024,4857.588879
30.084681,1024,4882.935572
42.347296,1024,4908.542784
41.394168,1024,4934.399646
45.949182,1024,4960.115678
44.332821,1024,4985.872393
41.113295,1024,5011.500076
47.152882,1024,5036.975239
41.056853,1024,5062.905077
32.579685,1024,5088.280233
41.935288,1024,5114.339601
41.47666,1024,5140.041067
47.892601,1024,5165.406278
47.990897,1024,5191.072013
44.572145,1024,5216.376609
50.117336,1024,5242.01013
42.895713,1024,5267.695482
42.908463,1024,5293.178614
47.288896,1024,5318.821246
47.798403,1024,5344.524752
51.57925,1024,5369.953196
34.116566,1024,5395.442011
47.156741,1024,5421.045018
46.779602,1024,5446.740849
46.93877,1024,5472.472889
37.313951,1024,5498.084625
38.561956,1024,5523.49614
36.197757,1024,5549.228482
56.180258,1024,5574.40794
55.212282,1024,5599.644755
54.418545,1024,5624.963345
54.305233,1024,5650.864702
59.717664,1024,5676.392223
51.934955,1024,5701.947302
51.332366,1024,5727.748604
57.893409,1024,5753.114395
34.234555,1024,5778.225976
52.134832,1024,5803.329993
53.396812,1024,5828.442478
57.01958,1024,5853.750904
50.688043,1024,5879.067513
55.736755,1024,5904.137786
64.227978,1024,5928.893101
57.318087,1024,5954.276445
58.583846,1024,5979.573131
69.815672,1024,6004.880814
64.338439,1024,6030.38839
63.342529,1024,6055.240992
54.061299,1024,6080.376409
62.595318,1024,6105.600732
59.578724,1024,6130.749002
46.273057,1024,6155.784821
63.603503,1024,6180.801619
65.505269,1024,6206.08468
61.601454,1024,6231.39993
36.291808,1024,6256.753159
52.170766,1024,6281.879654
65.774218,1024,6307.064656
71.205668,1024,6332.074567
58.811365,1024,6357.071311
64.83246,1024,6382.271321
47.215286,1024,6407.591436
65.13828,1024,6432.560771
51.745802,1024,6457.567722
68.888817,1024,6482.844256
61.234315,1024,6507.896354
57.520463,1024,6533.048831
66.082227,1024,6558.533134
70.740848,1024,6583.515026
71.941124,1024,6608.465135
57.924736,1024,6633.477642
63.512938,1024,6658.394727
68.156688,1024,6683.483445
60.406482,1024,6708.51286
63.901167,1024,6733.755994
67.163993,1024,6758.908274
60.454991,1024,6783.943245
80.951431,1024,6809.10259
72.21837,1024,6833.973769
68.042195,1024,6859.093169
84.156561,1024,6884.000656
75.709425,1024,6909.045242
70.535978,1024,6933.925426
75.020716,1024,6958.735137
80.498543,1024,6983.823356
71.099417,1024,7008.644081
74.387212,1024,7033.335296
75.983933,1024,7058.098306
80.946656,1024,7082.926342
75.945431,1024,7107.881999
85.171214,1024,7132.968283
79.076089,1024,7157.984554
52.268205,1024,7183.014965
81.625712,1024,7207.784354
81.30699,1024,7232.789664
54.907897,1024,7257.996418
76.227057,1024,7282.992021
73.216622,1024,7307.652837
75.080688,1024,7332.530567
79.044402,1024,7357.519348
87.178943,1024,7382.063853
78.288222,1024,7406.878302
51.153295,1024,7431.787636
83.402245,1024,7456.759553
75.673042,1024,7481.603445
85.06638,1024,7506.730761
84.612398,1024,7531.5653
82.508455,1024,7556.710079
70.834262,1024,7581.519656
85.462927,1024,7606.459254
84.657396,1024,7631.339217
87.166533,1024,7656.247216
83.433978,1024,7681.299274
71.210491,1024,7706.439183
82.61258,1024,7731.552121
90.949076,1024,7756.444704
85.844944,1024,7781.37063
78.354973,1024,7806.219618
78.236508,1024,7831.308841
81.483567,1024,7856.117737
79.656717,1024,7881.224663
98.077348,1024,7906.178602
89.559651,1024,7930.878867
82.681214,1024,7956.330246
92.678354,1024,7980.924406
79.583099,1024,8005.89609
96.362098,1024,8030.54301
83.711346,1024,8055.347848
80.665027,1024,8080.142888
95.203453,1024,8104.942937
68.098039,1024,8129.717427
82.341194,1024,8154.62097
96.992133,1024,8179.593022
59.535774,1024,8204.622895
40.982489,1024,8229.747029
92.958861,1024,8254.571942
100.687579,1024,8279.215194
83.938144,1024,8303.997453
83.799608,1024,8328.723533
97.184787,1024,8353.751023
89.177158,1024,8378.568954
100.846458,1024,8403.251344
69.874807,1024,8428.18672
95.50806,1024,8453.240886
95.672078,1024,8478.119507
103.627502,1024,8502.911411
101.337191,1024,8527.683414
99.957855,1024,8552.224441
90.540362,1024,8576.866896
97.070368,1024,8601.805986
78.210624,1024,8626.770684
108.556883,1024,8651.535247
70.129075,1024,8676.284828
102.473002,1024,8701.108358
95.935135,1024,8725.83116
112.610622,1024,8750.574898
99.98256,1024,8775.294362
17.707808,1024,8800.035228
84.252549,1024,8824.442676
101.057986,1024,8849.435118
113.757607,1024,8874.416437
92.565336,1024,8899.606268
110.92384,1024,8924.732252
77.403256,1024,8949.648893
136.229029,1024,8974.40361
125.410536,1024,8999.198152
78.825571,1024,9023.80665
120.53112,1024,9048.644967
126.823573,1024,9073.450189
99.948558,1024,9098.408019
119.794727,1024,9123.065898
135.798455,1024,9147.760982
123.96176,1024,9172.982758
132.003253,1024,9198.092565
106.782568,1024,9223.004446
119.321312,1024,9248.202596
133.385818,1024,9273.372886
124.879626,1024,9298.050016
122.606936,1024,9323.006229
144.861648,1024,9347.707935
127.561324,1024,9372.355776
125.114107,1024,9396.988112
116.823282,1024,9421.597849
132.529372,1024,9446.46737
143.627832,1024,9471.343792
136.055933,1024,9495.813357
102.488944,1024,9520.920967
137.696946,1024,9545.53838
153.119604,1024,9570.135779
131.360264,1024,9594.811724
148.403768,1024,9619.549421
124.495008,1024,9644.343425
140.07315,1024,9669.035702
111.825204,1024,9694.001682
138.180194,1024,9718.459113
156.312173,1024,9743.165957
159.463211,1024,9767.802146
149.40971,1024,9792.793381
171.19213,1024,9817.699251
163.933286,1024,9842.494437
150.978873,1024,9867.277631
159.395112,1024,9891.758324
160.309977,1024,9916.419898
162.451727,1024,9941.027431
141.081136,1024,9965.774156
147.974006,1024,9990.763898
167.750624,1024,10015.325559
150.484502,1024,10039.842221
129.482937,1024,10064.67857
173.291989,1024,10089.320829
31.903626,1024,10113.824628
105.955599,1024,10138.424074
97.34029,1024,10162.920884
180.683251,1024,10187.876802
149.194082,1024,10212.51944
145.753665,1024,10237.299211
143.991501,1024,10261.842038
178.497356,1024,10286.940028
134.981812,1024,10311.329766
59.647497,1024,10335.949581
128.557486,1024,10360.559372
172.467813,1024,10385.249629
123.59722,1024,10409.94326
178.678997,1024,10434.552351
169.455196,1024,10459.374891
176.061044,1024,10484.15232
192.701854,1024,10508.886957
185.321817,1024,10533.569688
137.444187,1024,10558.017706
180.762863,1024,10583.112935
188.595413,1024,10607.575281
200.155152,1024,10632.383588
192.353625,1024,10657.144205
213.100807,1024,10681.656495
201.296943,1024,10706.283478
171.774843,1024,10730.801487
205.546522,1024,10755.109266
169.607078,1024,10779.457125
198.944572,1024,10803.878236
161.099274,1024,10828.227838
167.058887,1024,10852.592404
210.268457,1024,10877.324313
201.713753,1024,10901.891763
181.675836,1024,10926.448605
200.72107,1024,10951.020524
201.714272,1024,10975.791776
194.301812,1024,11000.385583
197.456671,1024,11024.604501
225.489453,1024,11049.218778
164.65293,1024,11073.620163
221.405823,1024,11098.194263
187.948174,1024,11122.632247
191.471642,1024,11147.10056
200.560691,1024,11171.744865
206.930055,1024,11196.023721
208.687939,1024,11220.725043
207.609038,1024,11245.055614
219.149196,1024,11269.650537
230.335007,1024,11294.33916
225.497363,1024,11318.719918
206.559044,1024,11343.249524
230.68277,1024,11367.684512
243.84046,1024,11392.144182
219.228471,1024,11416.995092
221.541642,1024,11441.445754
215.512977,1024,11465.815619
216.5908,1024,11490.629478
228.75923,1024,11515.197686
213.181765,1024,11539.77968
244.789164,1024,11564.180954
232.337898,1024,11588.89205
231.598262,1024,11613.384575
213.597088,1024,11638.068672
233.25287,1024,11662.785521
233.756292,1024,11687.396347
220.822559,1024,11711.855084
156.476773,1024,11736.562362
230.335029,1024,11761.308806
176.25177,1024,11786.114065
231.532357,1024,11810.761367
215.041535,1024,11835.380134
237.686865,1024,11859.802877
233.173044,1024,11884.220835
206.659282,1024,11909.192162
226.115714,1024,11933.563832
236.447249,1024,11957.891246
131.154557,1024,11982.274584
248.231372,1024,12006.767497
219.08603,1024,12031.399865
244.652811,1024,12055.828152
224.196778,1024,12080.704443
238.164315,1024,12104.987606
118.067069,1024,12129.462262
58.96228,1024,12153.67605
176.800301,1024,12178.24448
190.729152,1024,12202.798107
251.358342,1024,12227.116164
245.750008,1024,12251.485011
228.295287,1024,12276.254233
222.474232,1024,12300.791494
250.604819,1024,12325.50817
174.011565,1024,12350.103392
212.750113,1024,12374.599864
170.991502,1024,12399.051373
245.991212,1024,12423.488165
249.436021,1024,12447.908391
271.348882,1024,12472.47568
248.880802,1024,12496.797428
253.473778,1024,12521.064114
256.805158,1024,12545.805089
200.648824,1024,12569.856839
264.221092,1024,12594.060597
249.94559,1024,12618.127457
233.596269,1024,12642.505898
156.663928,1024,12666.815202
231.925666,1024,12691.073275
242.217573,1024,12715.540237
260.082533,1024,12739.652399
249.013279,1024,12763.794111
239.504988,1024,12788.390528
256.633488,1024,12812.915471
251.449316,1024,12837.183415
266.81499,1024,12861.537833
270.205347,1024,12885.980301
217.956736,1024,12910.416732
276.519304,1024,12934.70975
240.788194,1024,12959.110005
264.54052,1024,12983.518756
258.127874,1024,13007.977736
283.172936,1024,13032.232109
265.912118,1024,13056.799047
168.293901,1024,13080.875274
264.824663,1024,13105.029085
79.986702,1024,13128.996013
264.0314,1024,13153.08258
290.557267,1024,13177.803238
217.595939,1024,13202.101817
273.918899,1024,13226.111578
280.486781,1024,13250.184616
267.659595,1024,13274.19514
251.450406,1024,13298.657781
246.605678,1024,13322.996044
272.011534,1024,13347.725971
258.868558,1024,13371.852337
257.754656,1024,13396.393099
278.750678,1024,13420.509694
275.83502,1024,13445.02846
285.321664,1024,13469.233213
292.849928,1024,13493.784721
245.868365,1024,13518.071744
299.593912,1024,13542.420301
302.779017,1024,13566.609384
301.681506,1024,13591.079891
265.264286,1024,13615.340914
222.002716,1024,13639.6228
291.417249,1024,13663.853699
229.191717,1024,13688.230866
274.684611,1024,13712.567649
278.859677,1024,13737.010551
302.60072,1024,13761.378748
163.981836,1024,13785.456296
311.729652,1024,13809.836596
292.742608,1024,13834.005851
307.917107,1024,13858.226776
321.269768,1024,13882.43574
287.603505,1024,13906.792344
262.545995,1024,13931.086193
312.677175,1024,13955.395621
311.777385,1024,13979.907421
230.558459,1024,14004.060402
295.140497,1024,14028.255051
299.774895,1024,14052.245559
315.880234,1024,14076.243401
286.906113,1024,14100.416055
297.236333,1024,14124.752589
286.879226,1024,14148.826034
226.24453,1024,14172.931806
320.60562,1024,14197.004075
313.300278,1024,14221.142842
307.340617,1024,14245.263042
328.321971,1024,14269.526407
272.16448,1024,14293.552108
321.66653,1024,14317.464419
258.824775,1024,14341.707202
286.498676,1024,14365.879534
295.557807,1024,14390.223087
327.545068,1024,14414.463236
258.772567,1024,14438.507176
321.14876,1024,14462.757402
325.220563,1024,14487.099278
313.75222,1024,14511.657716
268.318287,1024,14535.682016
299.695898,1024,14559.915646
283.212666,1024,14583.933415
279.327454,1024,14608.198922
316.792248,1024,14632.428385
316.078997,1024,14656.830378
290.157564,1024,14680.813599
278.767774,1024,14705.174725
318.15717,1024,14729.438925
338.608318,1024,14753.73231
318.369933,1024,14777.846652
342.917894,1024,14801.981275
312.453895,1024,14826.436745
294.17619,1024,14850.743031
318.438793,1024,14874.880675
317.043666,1024,14898.79069
333.714947,1024,14922.703635
288.436705,1024,14946.914002
241.764098,1024,14971.097535
329.593129,1024,14995.271896
318.014602,1024,15019.543168
300.564289,1024,15043.335066
274.242281,1024,15067.223042
346.065491,1024,15091.341559
326.265835,1024,15115.87036
352.632472,1024,15139.831835
357.289743,1024,15164.053168
358.629728,1024,15188.089659
275.828894,1024,15212.083579
293.160018,1024,15236.060498
263.271522,1024,15260.256843
251.518031,1024,15284.157936
332.648591,1024,15308.384579
340.835326,1024,15332.492276
331.109417,1024,15356.790468
348.821574,1024,15380.824832
337.429504,1024,15404.945195
354.422124,1024,15428.904641
323.513502,1024,15453.220475
298.21685,1024,15477.439043
350.543931,1024,15501.7912
352.309905,1024,15526.041668
320.475497,1024,15550.008893
323.5685,1024,15574.214175
321.646902,1024,15598.3244
339.951557,1024,15622.476191
310.123696,1024,15646.503436
314.217993,1024,15670.40107
335.694814,1024,15694.835348
315.601635,1024,15718.959578
317.044632,1024,15743.267557
338.738991,1024,15767.603768
345.810167,1024,15791.636205
356.164882,1024,15815.713707
344.680003,1024,15839.896845
269.001876,1024,15864.13137
350.626504,1024,15888.292537
327.59797,1024,15912.327673
196.877725,1024,15936.364736
358.609621,1024,15960.52213
346.530334,1024,15984.535894
356.690963,1024,16008.579795
356.429114,1024,16032.687435
348.250615,1024,16056.752972
330.151627,1024,16080.614822
328.875447,1024,16104.449469
320.943177,1024,16128.679627
268.057031,1024,16152.963304
283.206753,1024,16177.058231
360.251735,1024,16201.252214
350.992973,1024,16225.401237
308.995227,1024,16249.511675
243.199005,1024,16273.352641
326.626315,1024,16297.358348
349.451145,1024,16321.620603
348.897307,1024,16345.78409
331.933853,1024,16369.87989
353.980834,1024,16393.903217
363.984205,1024,16417.981058
319.525527,1024,16442.155545
307.899553,1024,16466.104605
318.3068,1024,16490.045657
354.174805,1024,16513.940481
357.359247,1024,16537.952833
361.067863,1024,16561.96493
203.946241,1024,16586.07618
345.365983,1024,16610.237117
320.53186,1024,16634.048152
339.045011,1024,16657.974684
254.182626,1024,16682.283039
343.028656,1024,16706.091554
343.017339,1024,16730.110175
285.393257,1024,16754.083659
382.305715,1024,16778.167755
301.199744,1024,16802.32495
342.748616,1024,16826.440424
357.26412,1024,16850.438124
321.991431,1024,16874.604613
376.29306,1024,16898.59956
352.749069,1024,16922.427555
376.09451,1024,16946.727806
360.121387,1024,16970.728147
357.286992,1024,16994.980304
363.007216,1024,17018.976898
338.811608,1024,17042.714973
376.030933,1024,17066.763016
