# {"t_start": 1585860978.6427705, "env_id": "PhantomXLeg-v0"} 
r,l,t
-0.383889,1024,69.191465
-1.487797,1024,135.461647
-1.299597,1024,201.206191
0.578505,1024,268.088397
-0.706927,1024,334.079608
2.859337,1024,402.204103
4.796316,1024,469.673041
7.398106,1024,536.359159
6.206733,1024,604.35064
8.300886,1024,670.248779
9.912477,1024,737.502763
9.165913,1024,805.580328
14.689244,1024,873.831807
20.031244,1024,940.48639
12.010512,1024,1007.317647
19.002955,1024,1076.522537
18.568472,1024,1144.939209
17.213461,1024,1210.152057
16.307698,1024,1278.923269
22.926212,1024,1347.893752
17.395,1024,1416.425269
22.737121,1024,1482.606738
19.880828,1024,1551.820801
24.494561,1024,1619.752452
25.534296,1024,1685.702283
25.553921,1024,1753.233265
24.889926,1024,1821.053352
26.742125,1024,1889.284323
23.418443,1024,1957.180999
25.530366,1024,2025.790704
23.235453,1024,2094.057362
24.465808,1024,2162.758683
22.927176,1024,2230.914018
26.106871,1024,2299.014042
20.810971,1024,2367.821855
25.812546,1024,2436.59392
29.885249,1024,2505.196594
20.556099,1024,2573.718056
28.180131,1024,2642.42774
21.236259,1024,2710.241175
25.825744,1024,2779.778679
26.054469,1024,2848.853397
27.723599,1024,2917.914111
28.142989,1024,2983.829747
26.932737,1024,3049.906887
25.699488,1024,3118.084996
27.017232,1024,3185.705462
31.43645,1024,3252.373652
27.844988,1024,3321.194438
28.355381,1024,3386.460289
30.591222,1024,3453.897518
36.763187,1024,3520.838351
34.323557,1024,3589.261061
27.100728,1024,3657.154257
31.544092,1024,3724.216265
30.911261,1024,3792.125302
28.15813,1024,3859.677436
31.658044,1024,3925.929362
32.335136,1024,3992.257664
34.011097,1024,4059.504663
34.689864,1024,4125.829051
31.11577,1024,4191.998259
33.005956,1024,4259.090624
32.544161,1024,4328.248859
25.15929,1024,4394.289888
35.823226,1024,4461.659086
36.258727,1024,4529.694669
33.349908,1024,4596.801622
42.414471,1024,4668.622602
-28.036748,1024,4750.01782
36.345159,1024,4818.990816
30.247375,1024,4887.764566
38.31676,1024,4956.247005
37.75258,1024,5021.202992
34.243191,1024,5084.464647
30.158452,1024,5156.187143
36.687846,1024,5224.235364
38.341389,1024,5289.766145
38.310971,1024,5357.809562
37.901026,1024,5424.867112
39.294118,1024,5489.686935
38.581757,1024,5557.790883
34.153299,1024,5623.236552
49.004119,1024,5688.715015
43.679718,1024,5755.553225
45.110265,1024,5822.279243
45.593638,1024,5886.797312
36.899485,1024,5954.889592
37.792617,1024,6023.557676
45.167651,1024,6089.870691
42.924909,1024,6157.48477
35.822629,1024,6224.470078
48.874454,1024,6290.389623
49.254603,1024,6358.032995
41.192747,1024,6426.60367
43.498967,1024,6490.735969
23.461224,1024,6556.538788
54.572731,1024,6620.53574
29.739242,1024,6683.026143
54.561883,1024,6746.991308
31.865454,1024,6813.806121
28.86777,1024,6877.451077
48.632389,1024,6943.347019
21.997806,1024,7003.976988
17.368317,1024,7067.196514
49.453352,1024,7131.189955
50.218443,1024,7196.726406
38.279784,1024,7259.807215
42.325948,1024,7323.899247
44.938386,1024,7388.006382
34.609792,1024,7450.755231
47.073894,1024,7515.138266
38.372384,1024,7577.928596
49.269482,1024,7641.142876
39.762348,1024,7702.998056
