main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-0.183501,-0.183501,27,0,0.00623732,0.0902344,25.5561,-0.0413527,0.0645459,-32.942726135253906,1,1024,37.45671693608165,1024
1024.0,0.15982,-0.0118405,27,0,0.00572268,0.0845703,25.5658,-0.0417063,0.0159863,-15.928031921386719,2,2048,74.76238217577338,2048
1024.0,-0.664595,-0.229425333333,27,0,0.0054877,0.0775391,25.5466,-0.0392526,0.00830866,-6.46282958984375,3,3072,111.71794998925179,3072
1024.0,1.283372,0.148774,27,0,0.0081384,0.125684,25.5317,-0.0464284,0.00688952,-4.2356343269348145,4,4096,148.7201697062701,4096
1024.0,-0.026966,0.113626,27,0,0.0066871,0.101562,25.5154,-0.0440959,0.00547153,-4.378883361816406,5,5120,185.50161411426961,5120
1024.0,1.387267,0.3258995,27,0,0.00626606,0.100391,25.4937,-0.0454447,0.00507672,-3.2822704315185547,6,6144,222.9332277616486,6144
1024.0,0.59048,0.363696714286,27,0,0.00797577,0.127734,25.4819,-0.049403,0.00449238,-2.740297794342041,7,7168,259.8505184687674,7168
1024.0,1.763054,0.538616375,27,0,0.00659872,0.101758,25.4571,-0.0454293,0.00404255,-2.342237710952759,8,8192,296.5958609832451,8192
1024.0,1.213612,0.613615888889,27,0,0.00646517,0.0996094,25.4443,-0.0460172,0.00365616,-1.7280666828155518,9,9216,333.5637533776462,9216
1024.0,2.219296,0.7741839,27,0,0.00756698,0.123438,25.4291,-0.0496784,0.00358294,-2.3302087783813477,10,10240,370.42221617512405,10240
1024.0,1.375299,0.828830727273,27,0,0.00812406,0.130273,25.422,-0.0507111,0.0027782,-1.7989084720611572,11,11264,407.1666417820379,11264
1024.0,1.790275,0.908951083333,27,0,0.00938028,0.145898,25.4169,-0.0499456,0.00285519,-1.5963947772979736,12,12288,444.1784522701055,12288
1024.0,1.968531,0.990457230769,27,0,0.00714065,0.111816,25.4069,-0.0479801,0.00287673,-0.698850154876709,13,13312,481.51236807275563,13312
1024.0,3.015398,1.13509585714,27,0,0.00814377,0.124902,25.404,-0.0489044,0.00261828,-0.9296221733093262,14,14336,519.4343526251614,14336
1024.0,1.08496,1.13175346667,27,0,0.00678402,0.104492,25.4002,-0.0433881,0.00298775,-0.565467119216919,15,15360,556.5836928235367,15360
1024.0,2.453166,1.21434175,27,0,0.00799922,0.12666,25.3947,-0.0499501,0.00233572,-0.9608410596847534,16,16384,593.7951434040442,16384
1024.0,2.015837,1.26148852941,27,0,0.008911,0.144727,25.3793,-0.051825,0.00193473,-0.5402044057846069,17,17408,631.0123663423583,17408
1024.0,3.088341,1.36298033333,27,0,0.00901364,0.145605,25.3663,-0.0502007,0.00213833,-0.9745490550994873,18,18432,668.4210961665958,18432
1024.0,3.838399,1.49326552632,27,0,0.00861905,0.139453,25.3546,-0.0515248,0.0024918,-0.5334759950637817,19,19456,705.8859526040033,19456
1024.0,3.404064,1.58880545,27,0,0.00954006,0.153418,25.3298,-0.0500046,0.00253085,-0.253027081489563,20,20480,743.2895868634805,20480
1024.0,4.436068,1.72438938095,27,0,0.00862339,0.138184,25.3256,-0.0501526,0.00284803,-0.3468008041381836,21,21504,780.7751530604437,21504
1024.0,5.520905,1.89695827273,27,0,0.00874479,0.14375,25.3147,-0.0489677,0.00309816,-0.2588319778442383,22,22528,817.9053771514446,22528
1024.0,7.516005,2.14126465217,27,0,0.0089726,0.140723,25.2947,-0.0452907,0.00475857,-0.11919748783111572,23,23552,855.7339769173414,23552
1024.0,6.374355,2.31764341667,27,0,0.00982719,0.160938,25.2912,-0.0513162,0.00437395,-0.15306448936462402,24,24576,893.3227285481989,24576
1024.0,6.197986,2.47285712,27,0,0.011016,0.179395,25.2831,-0.0487167,0.00395437,-0.2286280393600464,25,25600,931.0101680569351,25600
1024.0,6.49821,2.62767838462,27,0,0.00752192,0.11709,25.2672,-0.0446896,0.00460301,-0.02629721164703369,26,26624,968.8121226970106,26624
1024.0,7.314363,2.8012592963,27,0,0.00993094,0.165625,25.2425,-0.0511994,0.0049222,0.025966882705688477,27,27648,1006.5589874722064,27648
1024.0,7.376969,2.9646775,27,0,0.00857753,0.135156,25.2201,-0.0460547,0.00445429,-0.12045478820800781,28,28672,1044.010755223222,28672
1024.0,6.802159,3.09700444828,27,0,0.00878844,0.137207,25.1912,-0.0499938,0.00409291,0.17528527975082397,29,29696,1081.246706834063,29696
1024.0,11.659611,3.38242466667,27,0,0.0103193,0.166992,25.1819,-0.0505407,0.00698499,-0.1636061668395996,30,30720,1118.864906867966,30720
1024.0,11.909564,3.65749367742,26,0,0.0109301,0.178125,25.1771,-0.0495086,0.00718443,-0.10851657390594482,31,31744,1156.873051604256,31744
1024.0,12.35147,3.9291804375,27,0,0.00952913,0.151562,25.1735,-0.046207,0.00810489,-0.05169081687927246,32,32768,1194.2365607321262,32768
1024.0,13.714777,4.22571366667,27,0,0.00978342,0.155566,25.1665,-0.045192,0.00692393,-0.06111299991607666,33,33792,1231.7102226074785,33792
1024.0,15.696776,4.56309785294,27,0,0.00795454,0.121094,25.1445,-0.0462529,0.0104095,-0.09169161319732666,34,34816,1269.2714940821752,34816
1024.0,12.777799,4.7978036,27,0,0.010557,0.170801,25.1198,-0.0450161,0.00851164,0.030242502689361572,35,35840,1307.0323594370857,35840
1024.0,13.046958,5.02694677778,27,0,0.00839808,0.130371,25.1015,-0.0457783,0.0108654,-0.06566965579986572,36,36864,1344.3136291000992,36864
1024.0,16.389338,5.33403843243,27,0,0.00875294,0.136328,25.1061,-0.0410119,0.0101514,-0.04586172103881836,37,37888,1381.751325737685,37888
1024.0,16.494488,5.62773447368,27,0,0.012284,0.202441,25.12,-0.049125,0.00932597,-0.025645017623901367,38,38912,1419.1067095166072,38912
1024.0,14.334085,5.85097423077,27,0,0.00846987,0.139453,25.1082,-0.0439225,0.00977015,-0.05309247970581055,39,39936,1456.8560315463692,39936
1024.0,15.51687,6.092621625,27,0,0.0082638,0.130371,25.0774,-0.0411768,0.00883418,-0.11115491390228271,40,40960,1494.5350674567744,40960
1024.0,16.281732,6.3411365122,27,0,0.0101522,0.171484,25.0626,-0.0475642,0.0114224,-0.039456963539123535,41,41984,1532.2776186652482,41984
1024.0,18.219087,6.62394485714,26,0,0.00879257,0.141992,25.0582,-0.042867,0.0130783,-0.03625214099884033,42,43008,1570.3123452691361,43008
1024.0,16.728285,6.85892951163,27,0,0.00931918,0.152246,25.0424,-0.0454074,0.0125484,-0.04843783378601074,43,44032,1608.0547455456108,44032
1024.0,17.659313,7.10439277273,27,0,0.00960205,0.159766,25.0453,-0.0443795,0.0121614,-0.024050235748291016,44,45056,1645.8837125608698,45056
