# {"t_start": 1585045446.6314716, "env_id": "PhantomXLeg-v0"} 
r,l,t
0.387958,1024,69.742192
-1.840975,1024,138.35542
-2.167207,1024,205.683229
-0.458446,1024,272.028022
1.377489,1024,338.399382
3.518794,1024,404.413624
6.565324,1024,471.12036
5.431133,1024,537.449869
3.69571,1024,603.70754
4.992424,1024,671.162268
7.310493,1024,737.210704
7.303421,1024,805.399632
7.093287,1024,871.508663
13.673566,1024,937.273607
14.323014,1024,1005.334733
19.913714,1024,1070.795021
36.507213,1024,1136.042013
15.136763,1024,1201.821913
18.769897,1024,1268.691793
20.138356,1024,1337.309505
19.8332,1024,1404.277212
23.356499,1024,1474.024202
20.406626,1024,1541.225339
24.202815,1024,1607.805685
21.736649,1024,1675.905747
21.910357,1024,1741.983229
25.722322,1024,1806.751346
25.941518,1024,1877.427044
27.52707,1024,1943.540519
25.523565,1024,2011.795892
21.828379,1024,2079.153949
25.224166,1024,2147.827846
26.201342,1024,2216.851497
28.21482,1024,2288.294517
29.569597,1024,2356.232007
23.336734,1024,2424.912112
-391.914021,1024,2466.521156
27.60306,1024,2534.459688
25.131382,1024,2603.676176
20.206237,1024,2682.238152
28.841074,1024,2750.037611
29.033313,1024,2817.025941
27.337313,1024,2887.563516
28.720427,1024,2956.231521
30.539551,1024,3022.181704
33.561303,1024,3092.235106
33.43057,1024,3159.608562
28.144686,1024,3228.332249
31.459369,1024,3294.09888
31.105795,1024,3361.373317
23.748231,1024,3430.217565
31.415466,1024,3497.643928
35.916977,1024,3567.32249
27.205819,1024,3636.982235
32.737173,1024,3705.77529
30.965309,1024,3773.065668
33.597291,1024,3840.918519
30.481336,1024,3907.953587
35.514996,1024,3975.600157
23.233027,1024,4039.880641
10.385486,1024,4105.8333
32.707927,1024,4172.999139
39.608698,1024,4238.694281
36.549491,1024,4306.444775
38.133983,1024,4375.774055
31.780391,1024,4441.86589
27.630351,1024,4510.306335
34.260191,1024,4576.463494
33.466677,1024,4642.295393
10.051424,1024,4701.329515
37.080367,1024,4770.614796
10.731691,1024,4834.552512
40.398702,1024,4902.442885
38.325618,1024,4969.292089
37.528305,1024,5035.033157
36.298882,1024,5100.911081
35.771901,1024,5167.038518
15.216479,1024,5231.205424
34.372533,1024,5298.889948
33.927789,1024,5364.864152
28.697712,1024,5432.392652
35.751487,1024,5498.215563
33.471839,1024,5566.867847
30.051065,1024,5635.822149
25.063352,1024,5705.03461
34.511747,1024,5774.300868
38.133761,1024,5841.376392
34.404723,1024,5909.404798
37.385264,1024,5975.269203
36.953186,1024,6041.396125
34.611689,1024,6110.14114
28.598425,1024,6172.350995
40.258956,1024,6239.44817
40.859353,1024,6305.87902
40.103221,1024,6372.435923
39.030641,1024,6440.163358
34.160579,1024,6503.83773
33.559558,1024,6572.981897
