main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,0.110392,0.110392,31,0,0.00199347,0.0136719,4.25565,-0.00682356,0.0361734,-22.770774841308594,1,1024,33.084037946071476,1024
1024.0,-0.001735,0.0543285,32,0,0.0016865,0.0132813,4.2556,-0.007,0.00588877,-4.712928771972656,2,2048,64.50917389197275,2048
1024.0,-0.519199,-0.136847333333,32,0,0.00258441,0.0232422,4.24852,-0.00728684,0.00340001,-1.596951961517334,3,3072,95.79206735920161,3072
1024.0,0.263015,-0.03688175,31,0,0.0049557,0.0610352,4.23633,-0.0135494,0.00261878,-1.096116304397583,4,4096,127.81568932719529,4096
1024.0,0.918213,0.1541372,32,0,0.00218667,0.0152344,4.22029,-0.00770605,0.00253542,-0.5777711868286133,5,5120,159.6417307909578,5120
1024.0,1.688807,0.4099155,32,0,0.00289104,0.0299805,4.20485,-0.0107088,0.00216547,-0.36982619762420654,6,6144,191.33132047904655,6144
1024.0,2.078705,0.648314,32,0,0.00456714,0.0541992,4.18912,-0.0106787,0.00181442,0.07865017652511597,7,7168,222.65962619893253,7168
1024.0,1.84338,0.79769725,32,0,0.00388902,0.0417969,4.17436,-0.0106807,0.0016017,-0.34637606143951416,8,8192,254.24448262015358,8192
1024.0,3.30656,1.07645977778,32,0,0.00400203,0.0393555,4.17004,-0.0108102,0.00217738,-0.10883772373199463,9,9216,285.9724246710539,9216
1024.0,3.152879,1.2841017,32,0,0.00401329,0.0438477,4.17028,-0.00973141,0.00191148,-0.14119184017181396,10,10240,317.64325364213437,10240
1024.0,4.304962,1.55872536364,32,0,0.00491928,0.0535156,4.16919,-0.00997661,0.00246021,-0.23780369758605957,11,11264,349.10062629915774,11264
1024.0,6.245834,1.94931775,32,0,0.00684273,0.0896484,4.16951,-0.0134567,0.00276382,-0.1503889560699463,12,12288,380.69404531177133,12288
1024.0,6.900457,2.33017461538,31,0,0.00222852,0.0185547,4.18087,-0.00625407,0.00261445,0.030164062976837158,13,13312,412.80580840911716,13312
1024.0,9.016139,2.8077435,31,0,0.00410437,0.0445312,4.18386,-0.00929158,0.00415923,-0.12133240699768066,14,14336,444.9961053109728,14336
1024.0,11.527916,3.38908833333,31,0,0.00430461,0.0442383,4.17162,-0.00864871,0.00484463,-0.04003918170928955,15,15360,477.20631501683965,15360
1024.0,13.670526,4.0316781875,31,0,0.00223525,0.0163086,4.17073,-0.00653073,0.00643875,0.04051363468170166,16,16384,510.10214921087027,16384
1024.0,14.753551,4.66237658824,31,0,0.00408461,0.043457,4.1734,-0.0113177,0.00581776,0.03874337673187256,17,17408,542.8154200520366,17408
1024.0,16.511917,5.32068438889,30,0,0.00252347,0.0207031,4.17453,-0.00792751,0.00712178,0.2886030673980713,18,18432,575.8953512287699,18432
1024.0,17.110759,5.94121463158,31,0,0.00258603,0.0266602,4.18075,-0.0082929,0.00950194,0.14947819709777832,19,19456,608.7794607579708,19456
1024.0,18.629565,6.57563215,30,0,0.00276399,0.0270508,4.18232,-0.0101774,0.00648836,0.6197688579559326,20,20480,642.0626434618607,20480
1024.0,19.236432,7.17852738095,30,0,0.00196931,0.0131836,4.17469,-0.00652685,0.00963111,0.555792897939682,21,21504,675.4280572207645,21504
1024.0,19.691068,7.74727922727,30,0,0.00415495,0.0458984,4.17658,-0.01168,0.00886023,0.5419580340385437,22,22528,708.6576920980588,22528
1024.0,21.677056,8.35292169565,30,0,0.00338667,0.0357422,4.17639,-0.00862264,0.0155936,0.25072091817855835,23,23552,741.755613416899,23552
1024.0,21.316257,8.89306066667,30,0,0.00364599,0.0364258,4.17183,-0.00861713,0.0112337,0.5580576658248901,24,24576,774.7931991731748,24576
1024.0,24.2824,9.50863424,30,0,0.00386008,0.0430664,4.17174,-0.00821968,0.0169536,0.38922083377838135,25,25600,807.9242293587886,25600
1024.0,26.784861,10.1731045,30,0,0.00563594,0.06875,4.17585,-0.0101302,0.0202255,0.47896677255630493,26,26624,841.0330577017739,26624
1024.0,25.285624,10.7328274444,30,0,0.00305971,0.0283203,4.18042,-0.005826,0.0263995,0.1037399172782898,27,27648,874.1155713908374,27648
1024.0,26.028962,11.2791179643,30,0,0.00383664,0.040332,4.18234,-0.00932343,0.0256978,-0.03492617607116699,28,28672,907.3215356590226,28672
1024.0,27.305502,11.8317518966,30,0,0.00496585,0.0612305,4.17773,-0.012721,0.0155991,0.6254982352256775,29,29696,940.4144256901927,29696
1024.0,29.157413,12.4092739333,30,0,0.00323247,0.031543,4.17912,-0.00604977,0.0323275,0.0939142107963562,30,30720,973.7057688110508,30720
1024.0,27.895997,12.9088456452,30,0,0.00548194,0.0638672,4.18316,-0.00971527,0.0269559,0.47301483154296875,31,31744,1007.4079309678636,31744
1024.0,30.477519,13.4578666875,30,0,0.00389729,0.0381836,4.18539,-0.00656874,0.0372909,0.12718886137008667,32,32768,1040.7296229149215,32768
1024.0,27.240244,13.8755144848,31,0,0.00641733,0.0845703,4.18533,-0.0122381,0.035484,-0.10216701030731201,33,33792,1073.7488123471849,33792
1024.0,28.037928,14.2920560588,31,0,0.00597699,0.0719727,4.19017,-0.00983715,0.0458458,-0.033548951148986816,34,34816,1106.583511589095,34816
1024.0,27.706351,14.6753216286,30,0,0.00379915,0.0400391,4.20284,-0.00722032,0.0520738,-0.14846348762512207,35,35840,1139.789668914862,35840
1024.0,22.872713,14.9030269444,30,0,0.0037674,0.0369141,4.20325,-0.00772067,0.03841,0.08418774604797363,36,36864,1172.8489293958992,36864
1024.0,31.041335,15.3391974324,31,0,0.00599852,0.075293,4.21006,-0.0143422,0.0473262,-0.01994192600250244,37,37888,1205.7500748708844,37888
1024.0,29.925315,15.7230426316,31,0,0.00228146,0.01875,4.2219,-0.00586528,0.0386857,0.13094013929367065,38,38912,1238.632118014153,38912
1024.0,30.807828,16.109832,31,0,0.00486078,0.0546875,4.23153,-0.0086453,0.0415836,0.3154824376106262,39,39936,1271.5066021662205,39936
