# {"t_start": 1586120038.9336135, "env_id": "PhantomXLeg-v0"} 
r,l,t
-1.924557,1024,68.775234
-0.209877,1024,134.080715
-19.309758,1024,198.790451
1.478915,1024,264.771337
-0.060763,1024,330.706447
3.731038,1024,397.248883
4.939921,1024,463.486956
3.767639,1024,529.4811
9.880598,1024,597.169464
7.413352,1024,664.568082
5.394501,1024,730.340089
11.639502,1024,796.877194
11.285584,1024,864.347159
16.570454,1024,928.719464
17.541249,1024,995.981696
15.901703,1024,1063.894231
21.047687,1024,1129.798148
18.40715,1024,1196.971196
21.594925,1024,1262.993824
23.064819,1024,1330.559197
24.090052,1024,1398.256113
25.235272,1024,1463.938122
21.714724,1024,1530.554828
24.373645,1024,1598.417558
26.662872,1024,1665.82436
25.871216,1024,1732.414842
28.078959,1024,1799.871661
25.128228,1024,1869.17077
25.679628,1024,1936.045067
-11.321628,1024,2002.154392
29.954215,1024,2070.285993
29.098609,1024,2136.083831
23.308376,1024,2204.068157
31.451616,1024,2271.35271
32.346736,1024,2337.74523
30.254164,1024,2405.448418
29.619894,1024,2474.081321
30.518857,1024,2540.367155
31.911782,1024,2605.200351
17.419919,1024,2672.91796
33.525361,1024,2738.097736
30.142315,1024,2804.511206
28.724495,1024,2870.952113
117.969465,1024,2927.985623
24.559422,1024,2992.184645
33.964593,1024,3058.574397
20.739992,1024,3123.9985
30.897543,1024,3190.203836
30.940475,1024,3250.670675
31.054764,1024,3316.329195
29.7111,1024,3380.982398
36.240168,1024,3444.810597
25.499906,1024,3509.651216
27.740499,1024,3575.312975
35.957226,1024,3642.681669
35.410406,1024,3706.928633
34.116359,1024,3774.429446
36.760955,1024,3841.901647
33.498405,1024,3906.092641
42.988695,1024,3968.181472
35.825936,1024,4032.955294
43.826008,1024,4099.192601
34.464036,1024,4163.479506
27.721825,1024,4228.204122
37.590688,1024,4294.785418
32.016291,1024,4360.308422
34.56658,1024,4426.851748
41.390597,1024,4491.53195
24.249136,1024,4552.837023
35.377788,1024,4616.312021
41.289283,1024,4683.322693
36.967532,1024,4748.760577
41.777188,1024,4811.889348
37.34616,1024,4876.653448
35.211993,1024,4942.312193
37.725508,1024,5005.67241
38.407031,1024,5071.269572
36.474139,1024,5137.121001
40.101701,1024,5205.010592
30.341709,1024,5268.728621
42.562192,1024,5334.896876
42.918474,1024,5399.735458
35.309526,1024,5463.345583
43.026005,1024,5529.393748
45.263267,1024,5594.116851
42.006479,1024,5657.309016
45.932225,1024,5720.661193
42.055931,1024,5781.324573
49.71364,1024,5844.774348
42.452041,1024,5909.416265
44.442854,1024,5972.680594
40.543636,1024,6036.745086
40.530471,1024,6098.60805
42.846231,1024,6163.383419
39.116298,1024,6227.294557
40.107037,1024,6291.630971
36.705307,1024,6356.091081
41.911735,1024,6421.92274
39.375263,1024,6487.66998
47.660584,1024,6551.160145
46.680442,1024,6614.182325
46.311532,1024,6673.180488
54.0749,1024,6734.040749
49.017151,1024,6794.918596
45.15546,1024,6858.749233
49.228714,1024,6922.934405
53.783078,1024,6984.615913
48.267598,1024,7047.70356
52.924508,1024,7112.121027
44.578996,1024,7178.591119
30.266449,1024,7241.099725
53.470266,1024,7305.592677
23.49927,1024,7367.043402
56.31737,1024,7428.597438
50.558867,1024,7489.75248
56.790555,1024,7552.430812
51.219936,1024,7616.083053
50.422839,1024,7677.187925
45.78353,1024,7743.603853
30.24799,1024,7803.425551
25.504142,1024,7868.477714
57.178974,1024,7931.86235
47.037054,1024,7997.878096
-60.579327,1024,8048.78669
53.167151,1024,8110.276785
29.456488,1024,8170.340919
47.890663,1024,8231.607259
42.705954,1024,8289.27679
55.857966,1024,8348.751475
28.891788,1024,8409.462726
15.318456,1024,8469.783275
61.552805,1024,8528.874795
60.077757,1024,8588.70687
57.453771,1024,8651.062289
60.900276,1024,8710.102075
55.508996,1024,8772.266376
55.6056,1024,8833.058176
62.733479,1024,8894.295256
61.538568,1024,8955.535284
57.080185,1024,9017.576169
65.055469,1024,9079.172322
50.128522,1024,9139.816587
24.751926,1024,9198.365031
52.53572,1024,9259.479776
