main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-1.310772,-1.310772,16,0,0.00573591,0.0831055,25.5222,-0.0450178,0.0891911,-6.812067031860352,1,1024,62.29045460186899,1024
1024.0,-4.034115,-2.6724435,15,0,0.00622918,0.0981445,25.4935,-0.0445483,0.0230587,-3.3938040733337402,2,2048,127.92970880074427,2048
1024.0,-0.248475,-1.864454,16,0,0.00604769,0.0962891,25.4709,-0.0425942,0.0101575,-3.327995777130127,3,3072,190.94475300889462,3072
1024.0,-3.229197,-2.20563975,16,0,0.00625581,0.0959961,25.4621,-0.0419497,0.0121415,-0.8820415735244751,4,4096,252.74515574472025,4096
1024.0,-0.918675,-1.9482468,16,0,0.00656901,0.0954102,25.4546,-0.0431341,0.00741134,-2.2642555236816406,5,5120,314.99505177373067,5120
1024.0,-1.673933,-1.90252783333,16,0,0.00624179,0.0911133,25.4436,-0.042257,0.0256196,-0.2910271883010864,6,6144,377.1500595668331,6144
1024.0,-0.576599,-1.71310942857,16,0,0.00643458,0.0983398,25.4234,-0.0446145,0.00618959,-1.9068784713745117,7,7168,438.7042754958384,7168
1024.0,-0.767311,-1.594884625,16,0,0.00651454,0.102148,25.3988,-0.0446853,0.00850134,-0.86114501953125,8,8192,501.85113250790164,8192
1024.0,1.919933,-1.20434933333,16,0,0.00678728,0.101074,25.3603,-0.0410605,0.0227662,-0.1766490936279297,9,9216,564.0619065519422,9216
1024.0,-1.502712,-1.2341856,16,0,0.0076175,0.115137,25.3471,-0.0470176,0.00882594,-0.47334861755371094,10,10240,626.7112877448089,10240
1024.0,0.556961,-1.07135409091,16,0,0.00665069,0.0984375,25.3692,-0.0458088,0.00553909,-1.3836958408355713,11,11264,688.86163854599,11264
1024.0,1.292987,-0.874325666667,16,0,0.00656109,0.10332,25.3773,-0.0453785,0.00541696,-0.7442487478256226,12,12288,750.8102339049801,12288
1024.0,2.098108,-0.645676923077,13,0,0.00681875,0.102051,25.3757,-0.0432339,0.011693,-0.2467646598815918,13,13312,828.4853707109578,13312
1024.0,2.960507,-0.388092357143,16,0,0.00856907,0.142969,25.3943,-0.048065,0.00479523,-0.8637862205505371,14,14336,890.8606980140321,14336
1024.0,2.345789,-0.2058336,16,0,0.00800243,0.124023,25.3957,-0.0461081,0.00688642,-0.24230778217315674,15,15360,951.9147908380255,15360
1024.0,1.618987,-0.0917823125,16,0,0.00931737,0.150586,25.3721,-0.0499175,0.00626485,-0.35634541511535645,16,16384,1012.606337283738,16384
1024.0,3.927166,0.144626411765,16,0,0.00891038,0.138086,25.3577,-0.0475598,0.00432421,-0.3349398374557495,17,17408,1073.6732172109187,17408
1024.0,3.939556,0.355455833333,16,0,0.00847759,0.137793,25.337,-0.0464812,0.00530775,-0.45712387561798096,18,18432,1136.1877775071189,18432
1024.0,4.243708,0.560100684211,16,0,0.0084758,0.131934,25.3163,-0.0481865,0.00701687,-0.1769644021987915,19,19456,1199.7004028507508,19456
1024.0,4.291557,0.7466735,16,0,0.00837484,0.135645,25.3217,-0.0444267,0.0149371,-0.058640241622924805,20,20480,1261.1796114756726,20480
1024.0,4.922336,0.945514571429,16,0,0.00857742,0.136914,25.3289,-0.0488375,0.00559642,0.23986762762069702,21,21504,1322.1086953696795,21504
1024.0,8.847845,1.30471140909,16,0,0.0103022,0.166602,25.3059,-0.0484098,0.0167315,-0.04824388027191162,22,22528,1383.6422362099402,22528
1024.0,81.028914,4.77098108696,18,0,0.00649681,0.0964844,25.269,-0.040871,6.90298,-0.020863890647888184,23,23552,1440.003092519939,23552
1024.0,5.736213,4.81119908333,16,0,0.00966583,0.157031,25.2464,-0.0484828,0.0124923,-0.5467535257339478,24,24576,1501.2889895089902,24576
