# {"t_start": 1585601006.2564435, "env_id": "PhantomX-v0"} 
r,l,t
-0.926458,1024,68.952404
-3.466876,1024,143.51152
-0.060656,1024,213.319369
-2.976397,1024,285.580448
-1.897173,1024,355.635747
-2.149824,1024,424.691064
2.51688,1024,496.579975
2.70287,1024,565.401072
-0.15904,1024,640.022336
2.44179,1024,710.3103
-1.173585,1024,779.969799
79.451877,1024,858.572716
2.546881,1024,931.810761
3.488496,1024,1005.90415
1.785046,1024,1077.875211
4.957174,1024,1148.823483
2.018648,1024,1219.115522
4.426934,1024,1291.973066
2.581391,1024,1359.055789
11.198486,1024,1429.943798
4.599206,1024,1503.089636
5.765704,1024,1573.669795
4.556818,1024,1643.528922
2.964967,1024,1712.888524
8.56025,1024,1783.042026
2.214393,777,1835.567379
8.929841,1024,1903.531665
-0.673955,1024,1973.648811
1.440047,627,2017.177448
12.483953,1024,2091.412414
8.35162,1024,2162.301057
4.305253,1024,2231.842777
9.637952,1024,2301.462268
9.715983,1024,2372.369913
11.662836,1024,2441.935201
10.406214,1024,2514.031719
10.992021,1024,2585.179539
11.805729,1024,2657.183755
19.155364,1024,2728.376376
16.505899,1024,2799.959759
19.964095,1024,2869.853758
14.80538,1024,2941.48989
18.951708,1024,3013.471305
20.302228,1024,3083.687717
18.58181,1024,3155.144981
21.347289,1024,3225.758047
21.240023,1024,3295.959341
18.591876,1024,3365.816603
20.625767,1024,3435.590378
24.125259,1024,3510.017112
23.252517,1024,3584.584971
22.77539,1024,3657.040239
20.748869,1024,3731.390391
22.468332,1024,3806.752558
22.895377,1024,3879.681348
19.639007,1024,3952.583868
23.20155,1024,4022.749236
23.509614,1024,4096.648556
22.265517,1024,4169.373319
24.179233,1024,4241.030084
21.698592,1024,4314.599369
23.229318,1024,4384.792566
24.802124,1024,4457.119188
22.905255,1024,4530.646282
25.869937,1024,4605.344111
25.105585,1024,4677.313237
22.986789,1024,4746.695555
26.516276,1024,4819.462303
25.755038,1024,4890.752045
26.539308,1024,4963.451847
30.144375,1024,5033.376143
20.962869,1024,5105.905005
23.258658,1024,5181.892963
24.890399,1024,5256.436333
21.571115,1024,5325.338246
22.986678,1024,5396.31958
26.096139,1024,5469.878248
26.716989,1024,5541.848922
24.027146,1024,5615.986278
25.702695,1024,5687.813229
26.399925,1024,5757.138277
25.625109,1024,5829.3867
22.691932,1024,5901.275448
22.89992,1024,5972.560418
25.650029,1024,6048.167254
26.414748,1024,6122.671337
26.265046,1024,6193.723584
25.34561,1024,6266.095681
23.993504,1024,6338.349497
27.874239,1024,6412.638061
29.338502,1024,6484.043685
24.77319,1024,6558.39581
26.478624,1024,6634.273718
27.079687,1024,6706.962913
26.928803,1024,6776.893992
31.550339,1024,6850.848966
26.166014,1024,6926.006311
31.689328,1024,7001.051037
28.500387,1024,7074.683622
29.793487,1024,7148.811664
24.679528,1024,7220.823769
28.720256,1024,7290.1675
28.838752,1024,7360.987353
30.336267,1024,7431.107829
28.699607,1024,7503.471708
31.072641,1024,7571.125692
31.270278,1024,7643.396485
29.845258,1024,7715.736192
34.062805,1024,7789.284919
27.087935,1024,7861.172
29.06626,1024,7931.487643
29.209439,1024,8004.819504
29.825985,1024,8077.712998
28.74434,1024,8147.348478
26.731571,1024,8220.279461
19.304471,1024,8310.537905
33.732881,1024,8382.846404
31.549398,1024,8451.323743
35.346844,1024,8522.752725
16.689987,1024,8588.083696
29.144022,1024,8659.804054
26.96728,1024,8730.245601
30.876643,1024,8802.213944
36.406763,1024,8870.003161
31.123505,1024,8941.249215
28.160838,1024,9014.143646
33.530242,1024,9087.227414
32.898677,1024,9156.858028
31.068703,1024,9229.631838
34.32252,1024,9298.440917
33.332264,1024,9368.197482
30.363401,1024,9439.765334
33.132018,1024,9510.833421
33.455292,1024,9585.639841
28.265552,1024,9655.990944
31.060916,1024,9726.133967
27.190236,1024,9798.621107
33.085394,1024,9869.853149
30.880652,1024,9943.081728
33.205028,1024,10012.084374
32.120504,1024,10083.401623
35.350331,1024,10152.96587
32.410562,1024,10221.275525
33.543321,1024,10291.813845
33.017318,1024,10363.033367
36.030086,1024,10434.728775
31.238671,1024,10503.48333
36.842206,1024,10574.135657
31.805754,1024,10648.367704
35.948548,1024,10721.282249
28.774187,1024,10793.106216
35.879523,1024,10862.583502
34.099081,1024,10934.091379
34.393921,1024,11007.779153
34.915524,1024,11083.348226
32.49824,1024,11156.116868
36.551652,1024,11225.855409
36.941272,1024,11297.27332
34.967014,1024,11367.138115
35.516231,1024,11438.438319
36.42717,1024,11512.038324
32.305457,1024,11582.03949
26.509556,1024,11650.491623
37.199897,1024,11720.580923
37.074329,1024,11792.320054
36.946532,1024,11858.963152
37.551677,1024,11931.271707
31.920793,1024,12002.099686
38.732872,1024,12072.533023
33.049575,1024,12143.511859
34.561234,1024,12216.167511
37.488804,1024,12288.6527
34.17581,1024,12357.30454
