# {"t_start": 1586120599.1629722, "env_id": "PhantomXLeg-v0"} 
r,l,t
-6.10556,1024,60.358795
-0.577449,1024,126.76175
-2.932733,1024,193.360157
-0.595708,1024,260.313481
-1.479995,1024,326.955976
1.640771,1024,397.527242
3.106665,1024,465.269884
2.241096,1024,533.368236
1.873516,1024,599.677224
10.214863,1024,666.309608
5.904098,1024,731.889051
6.421242,1024,798.872634
7.266629,1024,864.693361
10.424483,1024,929.409583
10.024593,1024,994.644984
0.080984,1024,1054.986727
14.982272,1024,1121.398452
21.91214,1024,1186.248631
21.586156,1024,1254.087599
22.97182,1024,1320.432467
23.660958,1024,1387.950544
23.485587,1024,1453.037252
28.849932,1024,1521.243709
28.311326,1024,1587.306106
24.784031,1024,1652.307759
29.638768,1024,1716.949197
30.383688,1024,1784.986817
27.79101,1024,1851.539341
26.178486,1024,1916.259956
27.384984,1024,1982.257472
29.939499,1024,2051.04757
29.337381,1024,2118.890947
32.747818,1024,2185.089381
26.654974,1024,2253.437026
36.942275,1024,2319.194648
28.371418,1024,2388.344349
31.804568,1024,2457.071203
26.301909,1024,2523.164255
29.409636,1024,2592.001536
22.972715,1024,2656.696861
32.262587,1024,2727.449569
25.907713,1024,2795.416607
36.082785,1024,2863.273532
31.839355,1024,2930.547777
10.659059,1024,3011.345451
31.736551,1024,3078.660297
23.319257,1024,3146.991386
33.822754,1024,3217.594767
40.332137,1024,3284.845074
31.175952,1024,3353.905685
29.358981,1024,3421.263362
35.349675,1024,3491.363816
33.421165,1024,3560.119477
26.517277,1024,3629.039749
31.499964,1024,3698.981178
22.206389,1024,3767.800605
27.653645,1024,3838.526452
31.431337,1024,3909.245507
28.714292,1024,3976.907205
29.923698,1024,4046.272957
30.054691,1024,4115.980061
30.851446,1024,4183.976316
22.587634,1024,4249.078639
35.595762,1024,4317.390911
25.353235,1024,4386.262892
32.005807,1024,4453.430277
34.215109,1024,4524.698266
33.439319,1024,4594.002011
30.729775,1024,4659.773394
30.70379,1024,4728.805172
32.731979,1024,4792.731163
32.897538,1024,4859.40153
28.656732,1024,4926.098347
24.892284,1024,4992.056293
37.277078,1024,5062.261341
37.098059,1024,5129.596096
35.271896,1024,5196.248301
38.657896,1024,5263.29262
33.453609,1024,5329.605433
35.649706,1024,5396.914719
35.285591,1024,5461.261361
32.352739,1024,5525.890288
42.100757,1024,5591.847239
36.286945,1024,5660.00354
-15.414064,1024,5725.453908
38.92235,1024,5792.728041
36.203917,1024,5856.864233
36.478288,1024,5923.115432
35.186206,1024,5988.024756
38.101359,1024,6053.972696
