# {"t_start": 1585045446.6327438, "env_id": "PhantomXLeg-v0"} 
r,l,t
0.387958,1024,69.739759
-1.840975,1024,138.353669
-2.167207,1024,205.68248
-0.458446,1024,272.026268
1.377489,1024,338.398497
3.518794,1024,404.412988
6.565324,1024,471.118798
5.431133,1024,537.449754
3.69571,1024,603.705622
4.992424,1024,671.160744
7.310493,1024,737.209174
7.303421,1024,805.39781
7.093287,1024,871.507897
13.673566,1024,937.272764
14.323014,1024,1005.333156
19.913714,1024,1070.793954
36.507213,1024,1136.041908
15.136763,1024,1201.821131
18.769897,1024,1268.690933
20.138356,1024,1337.308152
19.8332,1024,1404.276819
23.356499,1024,1474.023956
20.406626,1024,1541.223783
24.202815,1024,1607.803927
21.736649,1024,1675.904152
21.910357,1024,1741.981461
25.722322,1024,1806.750124
25.941518,1024,1877.426861
27.52707,1024,1943.540371
25.523565,1024,2011.793681
21.828379,1024,2079.152982
25.224166,1024,2147.826788
26.201342,1024,2216.84935
28.21482,1024,2288.293085
29.569597,1024,2356.229539
23.336734,1024,2424.911379
-391.914021,1024,2466.520113
27.60306,1024,2534.459177
25.131382,1024,2603.674419
20.206237,1024,2682.236576
28.841074,1024,2750.035111
29.033313,1024,2817.025063
27.337313,1024,2887.563092
28.720427,1024,2956.230072
30.539551,1024,3022.17997
33.561303,1024,3092.234101
33.43057,1024,3159.606957
28.144686,1024,3228.330158
31.459369,1024,3294.096997
31.105795,1024,3361.372803
23.748231,1024,3430.216766
31.415466,1024,3497.641833
35.916977,1024,3567.321375
27.205819,1024,3636.980131
32.737173,1024,3705.774624
30.965309,1024,3773.064745
33.597291,1024,3840.916673
30.481336,1024,3907.953025
35.514996,1024,3975.599019
23.233027,1024,4039.879843
10.385486,1024,4105.831601
32.707927,1024,4172.998601
39.608698,1024,4238.69337
36.549491,1024,4306.443987
38.133983,1024,4375.772887
31.780391,1024,4441.864767
27.630351,1024,4510.304771
34.260191,1024,4576.461478
33.466677,1024,4642.293444
10.051424,1024,4701.327422
37.080367,1024,4770.612588
10.731691,1024,4834.550583
40.398702,1024,4902.441728
38.325618,1024,4969.290601
37.528305,1024,5035.031612
36.298882,1024,5100.910071
35.771901,1024,5167.037425
15.216479,1024,5231.203963
34.372533,1024,5298.888452
33.927789,1024,5364.862602
28.697712,1024,5432.392438
35.751487,1024,5498.214719
33.471839,1024,5566.866404
30.051065,1024,5635.821187
25.063352,1024,5705.033526
34.511747,1024,5774.299402
38.133761,1024,5841.375466
34.404723,1024,5909.403882
37.385264,1024,5975.267747
36.953186,1024,6041.394719
34.611689,1024,6110.140852
28.598425,1024,6172.348916
40.258956,1024,6239.445802
40.859353,1024,6305.877876
40.103221,1024,6372.434209
39.030641,1024,6440.163023
34.160579,1024,6503.836026
33.559558,1024,6572.980055
40.363968,1024,6642.333611
33.081568,1024,6703.635331
35.798714,1024,6769.592163
39.864513,1024,6835.858864
47.280402,1024,6901.191055
29.19733,1024,6960.189196
37.597535,1024,7027.528921
35.906628,1024,7096.014898
40.963853,1024,7161.275347
34.098526,1024,7223.593801
34.868201,1024,7288.952469
38.077638,1024,7359.43593
35.142983,1024,7424.108801
40.731802,1024,7489.739971
36.779613,1024,7553.226702
36.030534,1024,7617.972744
40.702844,1024,7684.292385
40.227706,1024,7755.093116
46.880676,1024,7822.801002
40.947367,1024,7889.198496
45.998025,1024,7954.745993
40.48548,1024,8022.729537
37.364958,1024,8086.556952
43.450208,1024,8153.937456
44.173917,1024,8223.716362
39.805742,1024,8290.859605
35.150235,1024,8357.509077
38.805932,1024,8420.560571
39.858673,1024,8486.452064
40.178297,1024,8548.269071
40.346175,1024,8613.752316
40.96918,1024,8683.869521
46.074586,1024,8750.730627
28.521571,1024,8817.391415
40.250977,1024,8881.177478
44.53553,1024,8949.045252
52.666542,1024,9015.028111
51.529031,1024,9081.502167
45.477192,1024,9147.805668
53.339918,1024,9214.566837
50.922731,1024,9281.701078
47.731875,1024,9348.355741
58.864684,1024,9413.382514
54.224196,1024,9476.229311
59.605729,1024,9540.456032
48.250016,1024,9604.882631
41.091051,1024,9667.498023
32.820595,1024,9731.461482
40.135013,1024,9793.652962
58.805787,1024,9859.070973
38.003077,1024,9923.887438
46.435495,1024,9988.231512
57.45294,1024,10050.165431
51.655057,1024,10113.129395
52.773563,1024,10175.82395
59.455647,1024,10240.474987
47.17543,1024,10303.86853
49.51768,1024,10369.609555
18.621989,1024,10435.570813
26.197564,1024,10501.190181
49.432948,1024,10569.433409
53.19906,1024,10631.308008
20.881962,1024,10697.76994
57.272455,1024,10759.176208
89.179516,1024,10819.022324
28.786232,1024,10881.29161
50.328887,1024,10944.530371
54.401429,1024,11015.953803
21.694895,1024,11078.732344
58.207017,1024,11140.240433
42.840108,1024,11205.030803
52.633017,1024,11266.894913
63.30403,1024,11333.080119
45.682965,1024,11395.616251
51.468432,1024,11457.111886
71.889727,1024,11519.297765
47.074439,1024,11583.311202
35.704025,1024,11645.668961
52.528667,1024,11711.363758
47.844301,1024,11774.245744
72.752211,1024,11834.680886
58.011939,1024,11897.176281
43.126881,1024,11959.5009
45.930359,1024,12022.672504
47.939076,1024,12088.598185
42.139396,1024,12150.960625
47.728068,1024,12214.330945
60.831849,1024,12277.1089
55.048427,1024,12343.02299
65.942436,1024,12407.788964
43.383675,1024,12470.615169
47.423099,1024,12533.454311
76.382721,1024,12597.02537
63.595492,1024,12659.322548
65.670952,1024,12721.882407
66.066676,1024,12784.19114
52.390153,1024,12847.224257
71.223458,1024,12911.34699
47.297199,1024,12972.965481
60.523792,1024,13034.832201
53.618897,1024,13099.893177
56.173535,1024,13165.220141
45.011452,1024,13228.81971
70.234037,1024,13292.668328
78.340942,1024,13354.028861
58.752044,1024,13415.290995
46.210126,1024,13476.639262
69.625754,1024,13542.909111
40.866649,1024,13607.27913
74.331987,1024,13670.619405
59.703972,1024,13730.825282
69.379056,1024,13793.484046
38.352612,1024,13859.142201
55.537217,1024,13922.458674
60.506282,1024,13986.116462
72.744906,1024,14051.462904
21.303294,1024,14113.993585
83.107982,1024,14177.797485
77.716799,1024,14241.291024
69.985391,1024,14308.530115
68.469349,1024,14369.408104
56.241767,1024,14428.699629
72.569197,1024,14493.133242
79.838513,1024,14551.925407
58.962094,1024,14614.030217
85.627416,1024,14674.883631
81.141467,1024,14737.83344
61.925303,1024,14802.026051
75.393963,1024,14862.441401
65.38463,1024,14922.596326
60.930002,1024,14988.507848
80.517569,1024,15049.002116
86.702267,1024,15109.980007
80.462489,1024,15171.902954
42.773734,1024,15233.291135
73.926521,1024,15291.904851
67.327308,1024,15354.541501
80.139472,1024,15415.638371
61.13915,1024,15475.15261
46.278572,1024,15538.142941
64.466676,1024,15598.155487
35.69062,1024,15658.837253
45.924276,1024,15722.230267
92.227671,1024,15785.351965
53.076923,1024,15847.92615
89.321647,1024,15911.727873
88.579379,1024,15974.195825
14.375801,1024,16037.057545
61.355372,1024,16098.937217
72.721143,1024,16161.735116
92.169924,1024,16223.031904
80.15961,1024,16287.19541
76.125219,1024,16346.317918
45.68135,1024,16406.989211
15.633454,1024,16469.984786
83.015904,1024,16534.538149
79.961892,1024,16598.264662
77.153068,1024,16659.254053
83.95362,1024,16719.068568
71.44347,1024,16780.523877
27.216434,1024,16842.084692
48.452161,1024,16903.621717
86.856116,1024,16963.452845
54.987942,1024,17058.209182
57.71302,1024,17117.671732
63.465876,1024,17181.501278
79.172887,1024,17242.336855
66.078041,1024,17302.404646
74.404176,1024,17361.672157
63.817713,1024,17424.109694
95.407057,1024,17485.109266
32.490288,1024,17547.63271
75.484137,1024,17606.149673
88.16613,1024,17665.609874
99.273375,1024,17728.07429
86.796884,1024,17788.767109
67.188272,1024,17849.770916
31.813798,1024,17909.462118
75.272396,1024,17968.184484
35.23093,1024,18028.38314
79.318168,1024,18090.020279
85.801952,1024,18148.311365
57.544009,1024,18209.206538
57.923607,1024,18269.527825
88.837935,1024,18328.379553
53.113382,1024,18388.448317
64.808487,1024,18447.458876
88.161692,1024,18504.925665
77.911967,1024,18569.209393
60.24653,1024,18628.373595
91.066822,1024,18691.428754
98.953717,1024,18751.268041
60.888853,1024,18810.684436
98.175298,1024,18868.894475
72.922502,1024,18930.888085
91.251053,1024,18991.219929
25.759235,1024,19055.428114
53.392537,1024,19116.968011
33.279413,1024,19177.089061
79.783684,1024,19235.28842
97.06322,1024,19297.234461
22.027744,1024,19358.948322
58.9755,1024,19422.015391
53.62577,1024,19484.360206
33.08317,1024,19545.754656
93.522687,1024,19604.842804
74.850078,1024,19665.356487
80.26462,1024,19725.031101
101.472555,1024,19783.981044
22.259703,1024,19844.52818
101.954873,1024,19904.210837
72.295719,1024,19966.60866
68.340584,1024,20023.15321
61.179903,1024,20082.540364
73.449405,1024,20141.161044
55.545523,1024,20201.613155
77.33541,1024,20262.031548
59.683936,1024,20321.350625
89.383288,1024,20384.761204
105.606029,1024,20445.478912
72.283633,1024,20508.382214
94.585915,1024,20571.33577
69.094815,1024,20632.087305
60.699477,1024,20693.527533
81.23582,1024,20752.090977
109.701917,1024,20810.689072
94.621657,1024,20872.751955
98.244383,1024,20933.800761
94.82447,1024,20994.090041
101.675617,1024,21056.266858
91.793369,1024,21115.92603
101.439225,1024,21178.880689
100.060325,1024,21238.575673
107.531344,1024,21299.923404
78.603301,1024,21360.469106
95.749701,1024,21423.10501
