# {"t_start": 1586120599.16464, "env_id": "PhantomXLeg-v0"} 
r,l,t
-6.10556,1024,60.356518
-0.577449,1024,126.760187
-2.932733,1024,193.359011
-0.595708,1024,260.312349
-1.479995,1024,326.95471
1.640771,1024,397.526417
3.106665,1024,465.267647
2.241096,1024,533.367483
1.873516,1024,599.674928
10.214863,1024,666.308638
5.904098,1024,731.887617
6.421242,1024,798.87069
7.266629,1024,864.691474
10.424483,1024,929.407584
10.024593,1024,994.643594
0.080984,1024,1054.985246
14.982272,1024,1121.396859
21.91214,1024,1186.246634
21.586156,1024,1254.08477
22.97182,1024,1320.429985
23.660958,1024,1387.949416
23.485587,1024,1453.035359
28.849932,1024,1521.241526
28.311326,1024,1587.304127
24.784031,1024,1652.306571
29.638768,1024,1716.948339
30.383688,1024,1784.984274
27.79101,1024,1851.537322
26.178486,1024,1916.259434
27.384984,1024,1982.256065
29.939499,1024,2051.045701
29.337381,1024,2118.889801
32.747818,1024,2185.086722
26.654974,1024,2253.436169
36.942275,1024,2319.193609
28.371418,1024,2388.342152
31.804568,1024,2457.069104
26.301909,1024,2523.161477
29.409636,1024,2591.999595
22.972715,1024,2656.695914
32.262587,1024,2727.448338
25.907713,1024,2795.414052
36.082785,1024,2863.272429
31.839355,1024,2930.546259
10.659059,1024,3011.343664
31.736551,1024,3078.658889
23.319257,1024,3146.989933
33.822754,1024,3217.592895
40.332137,1024,3284.843823
31.175952,1024,3353.90321
29.358981,1024,3421.261942
35.349675,1024,3491.362547
33.421165,1024,3560.118008
26.517277,1024,3629.037679
31.499964,1024,3698.979954
22.206389,1024,3767.798172
27.653645,1024,3838.524453
31.431337,1024,3909.243751
28.714292,1024,3976.905943
29.923698,1024,4046.27037
30.054691,1024,4115.978917
30.851446,1024,4183.973722
22.587634,1024,4249.077768
35.595762,1024,4317.389516
25.353235,1024,4386.260951
32.005807,1024,4453.429455
34.215109,1024,4524.696911
33.439319,1024,4593.999199
30.729775,1024,4659.772174
30.70379,1024,4728.803706
32.731979,1024,4792.729304
32.897538,1024,4859.399662
28.656732,1024,4926.096191
24.892284,1024,4992.055104
37.277078,1024,5062.260503
37.098059,1024,5129.594035
35.271896,1024,5196.246535
38.657896,1024,5263.290437
33.453609,1024,5329.604291
35.649706,1024,5396.913774
35.285591,1024,5461.259973
32.352739,1024,5525.88986
42.100757,1024,5591.844731
36.286945,1024,5660.001263
-15.414064,1024,5725.452092
38.92235,1024,5792.726773
36.203917,1024,5856.861269
36.478288,1024,5923.114559
35.186206,1024,5988.023812
38.101359,1024,6053.970503
34.997929,1024,6120.036972
34.110624,1024,6189.182373
33.631432,1024,6253.159049
38.249334,1024,6320.110931
28.023248,1024,6383.418417
37.968856,1024,6447.847401
37.228933,1024,6511.385269
41.128051,1024,6577.934122
38.982687,1024,6642.115193
40.445386,1024,6708.045144
44.442095,1024,6776.093426
41.382971,1024,6843.02733
38.18925,1024,6908.778603
30.238619,1024,6967.604135
42.169004,1024,7034.209296
43.720039,1024,7103.934098
40.032815,1024,7169.517548
38.981659,1024,7235.108586
36.741646,1024,7299.072937
38.313514,1024,7366.425461
40.731782,1024,7432.271809
40.583893,1024,7498.306971
44.432358,1024,7563.086743
36.441277,1024,7628.571595
27.404368,1024,7693.058216
43.010577,1024,7756.544198
52.761876,1024,7821.736088
50.792205,1024,7885.965501
41.773616,1024,7953.860252
42.713901,1024,8017.556121
38.977495,1024,8080.191861
38.727232,1024,8144.043849
33.369568,1024,8211.090418
47.554265,1024,8278.197423
43.579178,1024,8343.440942
48.988963,1024,8409.692902
44.292427,1024,8477.142759
48.512828,1024,8543.443132
52.470332,1024,8609.832281
45.57743,1024,8672.527728
51.307957,1024,8739.599714
47.120988,1024,8801.893187
52.12403,1024,8866.443336
48.931299,1024,8932.319434
45.106812,1024,8993.20897
48.473937,1024,9058.818886
49.961609,1024,9123.933123
53.731014,1024,9188.666823
47.816045,1024,9253.145286
41.427707,1024,9316.621811
39.808344,1024,9378.857018
52.850681,1024,9441.423474
43.832685,1024,9503.222689
49.939072,1024,9569.44083
33.700135,1024,9635.135426
48.225275,1024,9700.423918
50.759406,1024,9765.767004
28.009165,1024,9829.474259
51.97814,1024,9895.886793
40.924084,1024,9958.983957
57.519751,1024,10021.300224
30.694555,1024,10084.595059
44.578355,1024,10146.628172
48.764128,1024,10211.048884
32.726019,1024,10272.660022
55.276691,1024,10339.977004
44.658244,1024,10403.985269
48.957316,1024,10470.694442
49.074564,1024,10541.045337
36.066428,1024,10611.74442
41.738226,1024,10674.309014
41.666084,1024,10741.119631
54.185414,1024,10809.918169
57.64194,1024,10875.201999
44.001062,1024,10937.792154
54.789261,1024,11002.075385
50.723029,1024,11067.737903
48.894837,1024,11127.730172
52.586601,1024,11190.132343
70.262597,1024,11254.715955
49.401878,1024,11315.755404
56.487451,1024,11384.598515
37.518499,1024,11447.692539
52.913383,1024,11512.47832
54.453495,1024,11575.15949
43.629225,1024,11636.73372
34.261402,1024,11701.221382
58.867789,1024,11765.76341
64.211487,1024,11829.875515
55.204931,1024,11890.667307
75.566022,1024,11953.83308
32.371565,1024,12015.58202
58.276292,1024,12074.753199
60.71097,1024,12141.037213
65.641877,1024,12204.601646
57.80819,1024,12267.878559
62.929575,1024,12329.446655
57.068761,1024,12396.829914
53.395464,1024,12463.473422
61.474813,1024,12526.89731
44.552573,1024,12598.56959
9.565622,1024,12725.02766
63.652431,1024,12794.005052
57.820884,1024,12854.438909
68.1414,1024,12918.873562
59.867223,1024,12983.628528
63.971613,1024,13047.60222
57.824794,1024,13113.230763
54.200971,1024,13176.628026
66.790749,1024,13244.456098
61.033909,1024,13311.890058
67.190673,1024,13374.306082
64.087795,1024,13438.56256
51.233559,1024,13503.169781
43.958144,1024,13564.509093
63.936979,1024,13626.212346
73.628806,1024,13692.314661
48.948616,1024,13756.89412
70.849034,1024,13819.218022
3.460078,1024,13883.83821
60.54139,1024,13944.189965
57.873182,1024,14006.301228
67.8682,1024,14078.69339
49.703162,1024,14144.673985
65.628588,1024,14212.016723
63.081359,1024,14275.556266
59.371326,1024,14341.256335
67.573082,1024,14405.638624
53.451513,1024,14469.989598
74.603468,1024,14531.729769
55.764076,1024,14595.664264
61.159923,1024,14661.669838
58.794849,1024,14730.117588
48.672625,1024,14794.971352
62.689661,1024,14857.167202
33.921868,1024,14921.289675
70.739291,1024,14985.986178
39.010643,1024,15050.383319
57.580058,1024,15112.839035
35.20045,1024,15180.486224
20.470251,1024,15247.4546
68.854837,1024,15314.031389
73.430361,1024,15379.736402
59.357804,1024,15441.397046
58.647306,1024,15503.303345
73.840743,1024,15569.375191
47.398642,1024,15634.216772
76.019902,1024,15698.234995
77.034306,1024,15764.07227
45.013775,1024,15829.168659
68.891491,1024,15891.088288
86.104131,1024,15953.356586
72.319574,1024,16015.253414
63.948599,1024,16079.44278
69.997803,1024,16143.046191
69.263257,1024,16206.227519
62.390807,1024,16268.179232
70.271052,1024,16328.873818
63.704582,1024,16391.885766
68.532955,1024,16454.529773
63.296755,1024,16516.948837
60.271091,1024,16580.597311
71.896857,1024,16640.476502
78.886982,1024,16707.323084
75.372581,1024,16770.695395
66.827966,1024,16835.216173
74.631598,1024,16902.074424
64.966764,1024,16964.1196
84.6543,1024,17028.426084
75.161091,1024,17090.389584
53.285307,1024,17152.665375
75.62918,1024,17213.270164
76.989645,1024,17274.800752
74.336976,1024,17337.669003
72.610786,1024,17399.955621
86.483828,1024,17460.592941
19.985747,826,17514.79608
48.426492,1024,17577.664335
84.382566,1024,17639.629209
70.219098,1024,17706.108862
79.929469,1024,17769.821845
71.519896,1024,17832.364017
63.36266,1024,17894.364877
83.204892,1024,17957.235622
54.112173,1024,18020.674249
85.495505,1024,18081.902246
81.199662,1024,18141.95966
74.132619,1024,18203.389484
83.375952,1024,18265.201078
73.784368,1024,18327.022801
90.740229,1024,18388.43796
85.830783,1024,18448.932163
69.397369,1024,18511.070782
82.18849,1024,18576.734014
23.403353,1024,18643.457019
74.467706,1024,18704.967032
84.972572,1024,18771.332199
29.110009,1024,18833.259346
90.974607,1024,18894.407115
92.81651,1024,18956.335761
25.570281,1024,19016.200152
84.090411,1024,19077.180554
81.72801,1024,19139.90393
79.257694,1024,19203.358624
62.960957,1024,19265.526905
79.54161,1024,19327.204025
62.374535,1024,19388.604105
82.588418,1024,19449.19032
78.913652,1024,19509.906548
16.092199,1024,19570.323557
46.200824,1024,19629.6311
75.69746,1024,19691.27305
90.081062,1024,19752.462178
22.941413,1024,19813.247892
49.268735,1024,19873.939576
69.756102,1024,19936.379595
41.776121,1024,19993.689777
68.409772,1024,20053.638308
94.066686,1024,20118.239504
72.344758,1024,20180.111763
20.640641,1024,20239.937697
42.716307,1024,20298.878848
51.95378,1024,20359.295917
98.415395,1024,20419.789051
38.670893,1024,20490.169354
95.238651,1024,20548.444796
62.406746,1024,20612.215925
81.568427,1024,20670.196157
79.325035,1024,20731.570974
79.703544,1024,20794.008435
108.629456,1024,20856.635153
104.539724,1024,20919.206208
61.82978,1024,20988.976411
91.987219,1024,21047.050195
-1820.146709,1024,21086.882779
93.018389,1024,21149.077191
86.590652,1024,21212.276196
51.232514,1024,21271.722172
92.009905,1024,21331.065936
77.796709,1024,21390.054958
63.684067,1024,21450.072661
95.877421,1024,21506.31326
88.322073,1024,21569.451479
99.726862,1024,21631.687615
93.46852,1024,21694.127968
38.350753,1024,21754.344113
93.377218,1024,21814.658352
106.730919,1024,21876.587774
108.189125,1024,21936.642056
107.774155,1024,21996.655452
103.023773,1024,22055.551167
69.618722,1024,22116.907723
113.347341,1024,22176.272687
83.553528,1024,22238.57415
91.597336,1024,22297.168142
129.567042,1024,22357.792869
37.876279,1024,22419.115764
128.025893,1024,22478.623536
84.305401,1024,22539.392985
114.975118,1024,22599.950694
110.77437,1024,22658.539963
111.004283,1024,22719.406294
21.736906,1024,22777.980718
43.744783,1024,22837.444355
171.642012,1024,22896.047764
32.907024,1024,22958.315254
61.37042,1024,23018.47652
88.333966,1024,23076.97411
102.303012,1024,23137.345772
32.373102,1024,23200.44273
117.554843,1024,23260.513128
128.768229,1024,23324.565926
119.647768,1024,23386.106941
98.93376,1024,23446.472793
111.167941,1024,23506.466362
23.832956,1024,23566.828304
105.834489,1024,23628.337044
112.318252,1024,23688.905805
116.693647,1024,23748.8357
95.165607,1024,23806.953266
94.701284,1024,23871.526025
120.166491,1024,23931.675818
101.903323,1024,23994.90375
108.72383,1024,24054.693551
119.823818,1024,24112.975993
130.037293,1024,24174.599433
111.584661,1024,24234.093623
121.98829,1024,24294.708739
118.447763,1024,24354.949433
114.935478,1024,24414.814718
115.922752,1024,24473.064735
121.955624,1024,24532.827593
112.818337,1024,24593.571954
108.275132,1024,24654.823627
124.555439,1024,24716.639457
101.853506,1024,24776.252686
20.328849,1024,24835.496072
100.105322,1024,24896.723268
