main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-1.159905,-1.159905,17,0,0.0062663,0.094043,25.5317,-0.044932,0.104658,-27.188182830810547,1,1024,58.15870304312557,1024
1024.0,-1.659693,-1.409799,18,0,0.00628078,0.0976562,25.5179,-0.0429806,0.029515,-4.406234264373779,2,2048,114.40794697916135,2048
1024.0,-2.704071,-1.841223,18,0,0.00604317,0.0881836,25.4945,-0.0411944,0.0257851,-0.4884636402130127,3,3072,170.97131740814075,3072
1024.0,-0.126691,-1.41259,17,0,0.00629529,0.0929687,25.4634,-0.0437193,0.0116405,-1.2718348503112793,4,4096,228.70752195687965,4096
1024.0,-0.820901,-1.2942522,17,0,0.00662734,0.0975586,25.4533,-0.0439127,0.0128646,-0.601223349571228,5,5120,286.5946999867447,5120
1024.0,1.56123,-0.8183385,18,0,0.00669948,0.104395,25.452,-0.0444582,0.00740725,-1.770416498184204,6,6144,342.3716064239852,6144
1024.0,-0.451121,-0.765878857143,17,0,0.00748908,0.119043,25.4298,-0.0478144,0.00500713,-2.548572540283203,7,7168,399.4414425799623,7168
1024.0,0.493246,-0.60848825,18,0,0.00798306,0.126465,25.4194,-0.0481583,0.00723946,-0.7890437841415405,8,8192,455.49510696111247,8192
1024.0,-22.549312,-3.04635755556,20,0,0.00709413,0.114941,25.4027,-0.0495065,6.25493,-0.0003484487533569336,9,9216,505.84287832304835,9216
1024.0,2.451605,-2.4965613,18,0,0.00738137,0.121387,25.4007,-0.0482909,0.0232286,-0.5385233163833618,10,10240,562.6747036161833,10240
1024.0,1.009088,-2.17786590909,17,0,0.00726873,0.112012,25.406,-0.0476885,0.00702304,-0.8206905126571655,11,11264,619.9169348641299,11264
1024.0,1.560918,-1.86630058333,17,0,0.00827058,0.120801,25.3919,-0.0469881,0.00970985,-0.5509999990463257,12,12288,677.0639998111874,12288
1024.0,2.563149,-1.52557369231,18,0,0.00902848,0.145996,25.358,-0.0479453,0.00711018,-0.7806296348571777,13,13312,733.5352890971117,13312
1024.0,3.418198,-1.17244714286,17,0,0.00851434,0.137012,25.3258,-0.050011,0.00889296,-0.5588016510009766,14,14336,792.9730170331895,14336
