main/eplenmean,main/epreward,main/eprewmean,main/fps,main/kl_stop,main/loss/approxkl,main/loss/clipfrac,main/loss/policy_entropy,main/loss/policy_loss,main/loss/value_loss,main/misc/explained_variance,main/misc/nupdates,main/misc/serial_timesteps,main/misc/time_elapsed,main/misc/total_timesteps
1024.0,-0.01643,-0.01643,32,0,0.0025292,0.0241211,4.25657,-0.00980601,0.037683,-33.19654083251953,1,1024,31.71239841543138,1024
1024.0,-0.324176,-0.170303,33,0,0.00243051,0.0174805,4.25643,-0.00971781,0.00520206,-5.948060512542725,2,2048,62.788554600439966,2048
1024.0,0.303346,-0.01242,33,0,0.00213966,0.0188477,4.25701,-0.00713125,0.00272483,-1.9432697296142578,3,3072,93.7735980739817,3072
1024.0,-0.323794,-0.0902635,33,0,0.00303876,0.0304688,4.26149,-0.00957508,0.00200407,-1.4296693801879883,4,4096,124.68036400061101,4096
1024.0,0.180204,-0.03617,33,0,0.00298049,0.0231445,4.25246,-0.00901339,0.00206596,-0.8743405342102051,5,5120,155.68058676458895,5120
1024.0,0.959797,0.1298245,32,0,0.00426947,0.0540039,4.23899,-0.0108384,0.00163081,-0.6448270082473755,6,6144,186.78809147980064,6144
1024.0,2.024955,0.400557428571,32,0,0.00268361,0.0236328,4.23782,-0.0103673,0.00174902,-0.8150657415390015,7,7168,217.9570110095665,7168
1024.0,2.148692,0.61907425,32,0,0.00314727,0.0291992,4.2375,-0.00840136,0.00185749,-0.506717324256897,8,8192,249.01647309493273,8192
1024.0,3.013631,0.885136111111,32,0,0.00314229,0.0300781,4.23598,-0.00779782,0.00149058,-0.43383753299713135,9,9216,280.2306950390339,9216
1024.0,4.657364,1.2623589,32,0,0.00317386,0.0345703,4.22818,-0.0118388,0.00151587,-0.2925550937652588,10,10240,311.5474643195048,10240
1024.0,4.408085,1.548334,32,0,0.00289793,0.0258789,4.21501,-0.00867959,0.00167861,-0.18311762809753418,11,11264,342.9146717628464,11264
1024.0,5.423498,1.87126433333,32,0,0.00331744,0.0332031,4.20729,-0.00864605,0.00208781,0.10600978136062622,12,12288,374.4313886091113,12288
1024.0,5.21186,2.12823323077,32,0,0.00284714,0.0285156,4.21012,-0.0100025,0.00226921,0.10275477170944214,13,13312,406.07562732789665,13312
1024.0,10.624606,2.735117,32,0,0.00312494,0.028418,4.2072,-0.00848105,0.00369989,0.13093805313110352,14,14336,437.93744821753353,14336
